user_id,is_concentrated,concentrated_category
31937102,0,NULL
31942750,0,NULL
31943943,0,NULL
31979461,0,NULL
31993013,0,NULL
31997910,0,NULL
32006957,0,NULL
32019585,0,NULL
32033919,0,NULL
32044541,0,NULL
32054639,0,NULL
32059002,0,NULL
32099325,0,NULL
32126202,0,NULL
32145882,0,NULL
32168566,0,NULL
32181249,0,NULL
32185277,0,NULL
32198657,0,NULL
32203843,0,NULL
32281684,0,NULL
32303347,0,NULL
32349430,0,NULL
32353187,0,NULL
32377098,0,NULL
32386327,0,NULL
32399786,0,NULL
32417348,0,NULL
32432926,0,NULL
32435644,0,NULL
32438624,0,NULL
32445953,0,NULL
32489057,0,NULL
32495375,0,NULL
32506286,0,NULL
32510862,0,NULL
32535404,0,NULL
32541073,0,NULL
32562103,0,NULL
32562124,0,NULL
32572266,0,NULL
32616448,0,NULL
32623505,0,NULL
32681100,0,NULL
32684812,0,NULL
32686647,0,NULL
32695127,0,NULL
32699108,0,NULL
32701795,0,NULL
32738038,0,NULL
32752153,0,NULL
32792857,0,NULL
32800923,0,NULL
32812781,0,NULL
32831611,0,NULL
32837469,0,NULL
32845489,0,NULL
32927277,0,NULL
33019836,0,NULL
33039526,0,NULL
33050706,0,NULL
33113697,0,NULL
33116829,0,NULL
33162726,0,NULL
33173119,0,NULL
33182580,0,NULL
33213066,0,NULL
33217959,0,NULL
33240232,0,NULL
33245877,0,NULL
33251710,0,NULL
33258136,0,NULL
33259936,0,NULL
33298619,0,NULL
33303512,0,NULL
33315048,0,NULL
33359405,0,NULL
33360839,0,NULL
33366026,0,NULL
33366958,0,NULL
33403236,0,NULL
33424560,0,NULL
33448326,0,NULL
33463484,0,NULL
33503479,0,NULL
33517755,0,NULL
33535844,0,NULL
33539471,0,NULL
33596774,0,NULL
33614374,0,NULL
33649704,0,NULL
33660702,0,NULL
33685148,0,NULL
33687452,0,NULL
33700619,0,NULL
33739321,0,NULL
33744583,0,NULL
33770972,0,NULL
33797179,0,NULL
33808787,0,NULL
33816024,0,NULL
33824579,0,NULL
33838299,0,NULL
33852986,0,NULL
33894073,0,NULL
33896091,0,NULL
33909374,0,NULL
33934755,0,NULL
33956784,0,NULL
33984927,0,NULL
33987590,0,NULL
34014128,0,NULL
34064404,0,NULL
34104714,0,NULL
34105528,0,NULL
34127078,0,NULL
34148166,0,NULL
34163245,0,NULL
34166947,0,NULL
34194469,0,NULL
34202353,0,NULL
34215574,0,NULL
34232226,0,NULL
34251089,0,NULL
34294025,0,NULL
34301104,0,NULL
34305614,0,NULL
34318191,0,NULL
34320306,0,NULL
34358449,0,NULL
34391377,0,NULL
34393089,0,NULL
34403746,0,NULL
34404169,0,NULL
34424883,0,NULL
34442641,0,NULL
34453652,0,NULL
34475118,0,NULL
34477360,0,NULL
34495668,0,NULL
34552652,0,NULL
34553782,0,NULL
34566759,0,NULL
34578527,0,NULL
34605051,0,NULL
34611680,0,NULL
34662425,0,NULL
34665001,0,NULL
34723367,0,NULL
34757104,0,NULL
34761884,0,NULL
34769733,0,NULL
34771223,0,NULL
34795094,0,NULL
34798858,0,NULL
34830417,0,NULL
34859812,0,NULL
34948661,0,NULL
34978960,0,NULL
35014928,0,NULL
35019298,0,NULL
35071707,0,NULL
35074988,0,NULL
35087975,0,NULL
35095494,0,NULL
35112986,0,NULL
35148772,0,NULL
35168420,0,NULL
35193012,0,NULL
35202757,0,NULL
35205411,0,NULL
35217215,0,NULL
35254146,0,NULL
35264701,0,NULL
35306096,0,NULL
35324602,0,NULL
35338207,0,NULL
35389479,0,NULL
35399865,0,NULL
35428862,0,NULL
35465102,0,NULL
35473939,0,NULL
35474544,0,NULL
35525691,0,NULL
35534976,0,NULL
35604043,0,NULL
35604404,0,NULL
35619826,0,NULL
35653683,0,NULL
35657002,0,NULL
35669832,0,NULL
35699755,0,NULL
35709243,0,NULL
35721757,0,NULL
35722058,0,NULL
35739934,0,NULL
35745255,0,NULL
35758737,0,NULL
35799041,0,NULL
35806116,0,NULL
35817682,0,NULL
35829490,0,NULL
35849648,0,NULL
35853904,0,NULL
35860790,0,NULL
35896466,0,NULL
35919625,0,NULL
35921923,0,NULL
35927774,0,NULL
35935190,0,NULL
35941637,0,NULL
35948167,0,NULL
35967863,0,NULL
35974755,0,NULL
35997460,0,NULL
36090137,0,NULL
36103708,0,NULL
36110156,0,NULL
36120931,0,NULL
36142170,0,NULL
36166284,0,NULL
36172877,0,NULL
36233277,0,NULL
36247519,0,NULL
36250912,0,NULL
36306202,0,NULL
36313887,0,NULL
36317221,0,NULL
36339188,0,NULL
36360174,0,NULL
36370250,0,NULL
36394520,0,NULL
36417444,0,NULL
36445695,0,NULL
36450170,0,NULL
36471333,0,NULL
36481168,0,NULL
36497409,0,NULL
36508157,0,NULL
36513563,0,NULL
36517589,0,NULL
36519979,0,NULL
36525698,0,NULL
36542583,0,NULL
36560243,0,NULL
36561036,0,NULL
36564172,0,NULL
36574688,0,NULL
36593288,0,NULL
36638003,0,NULL
36673681,0,NULL
36703106,0,NULL
36724667,0,NULL
36738292,0,NULL
36764652,0,NULL
36778947,0,NULL
36863326,0,NULL
36886776,0,NULL
36918674,0,NULL
36932158,0,NULL
36936257,0,NULL
36953591,0,NULL
36964346,0,NULL
37008188,0,NULL
37054928,0,NULL
37064529,0,NULL
37120790,0,NULL
37167350,0,NULL
37206341,0,NULL
37208119,0,NULL
37234220,0,NULL
37238566,0,NULL
37271419,0,NULL
37275754,0,NULL
37305183,0,NULL
37309352,0,NULL
37335665,0,NULL
37357777,0,NULL
37402030,0,NULL
37405144,0,NULL
37409400,0,NULL
37422648,0,NULL
37426111,0,NULL
37447725,0,NULL
37456519,0,NULL
37545822,0,NULL
37552619,0,NULL
37554907,0,NULL
37573814,0,NULL
37601526,0,NULL
37627350,0,NULL
37648682,0,NULL
37671999,0,NULL
37693647,0,NULL
37701876,0,NULL
37708452,0,NULL
37756852,0,NULL
37766845,0,NULL
37780288,0,NULL
37844114,0,NULL
37880189,0,NULL
37950224,0,NULL
37959671,0,NULL
37970818,0,NULL
37981108,0,NULL
37993178,0,NULL
37995555,0,NULL
38010001,0,NULL
38011304,0,NULL
38048555,0,NULL
38067964,0,NULL
38138471,0,NULL
38141991,0,NULL
38181340,0,NULL
38190551,0,NULL
38219792,0,NULL
38222533,0,NULL
38269947,0,NULL
38373526,0,NULL
38387226,0,NULL
38478428,0,NULL
38479843,0,NULL
38526756,0,NULL
38580934,0,NULL
38588481,0,NULL
38597498,0,NULL
38638142,0,NULL
38642555,0,NULL
38659327,0,NULL
38673719,0,NULL
38711762,0,NULL
38727575,0,NULL
38782215,0,NULL
38839327,0,NULL
38846318,0,NULL
38885211,0,NULL
38897535,0,NULL
38913959,0,NULL
38935686,0,NULL
38949342,0,NULL
38965559,0,NULL
38968501,0,NULL
38968550,0,NULL
38997101,0,NULL
39039752,0,NULL
39066078,0,NULL
39090755,0,NULL
39108941,0,NULL
39112469,0,NULL
39128743,0,NULL
39159742,0,NULL
39201973,0,NULL
39222343,0,NULL
39280271,0,NULL
39301597,0,NULL
39321004,0,NULL
39324037,0,NULL
39331817,0,NULL
39367110,0,NULL
39379065,0,NULL
39395202,0,NULL
39416908,0,NULL
39420666,0,NULL
39427521,0,NULL
39445216,0,NULL
39454183,0,NULL
39470978,0,NULL
39497489,0,NULL
39526193,0,NULL
39544337,0,NULL
39576434,0,NULL
39602501,0,NULL
39609119,0,NULL
39619583,0,NULL
39660335,0,NULL
39675115,0,NULL
39741393,0,NULL
39744838,0,NULL
39751143,0,NULL
39763083,0,NULL
39775594,0,NULL
39789041,0,NULL
39831836,0,NULL
39841304,0,NULL
39848859,0,NULL
39849534,0,NULL
39861556,0,NULL
39875541,0,NULL
39876312,0,NULL
39880792,0,NULL
39903978,0,NULL
39912401,0,NULL
39927445,0,NULL
39939822,0,NULL
39951811,0,NULL
39980859,0,NULL
40014282,0,NULL
40122764,0,NULL
40137551,0,NULL
40163921,0,NULL
40164889,0,NULL
40167124,0,NULL
40174741,0,NULL
40211203,0,NULL
40226923,0,NULL
40230576,0,NULL
40246206,0,NULL
40282906,0,NULL
40348089,0,NULL
40364499,0,NULL
40364641,0,NULL
40423397,0,NULL
40431183,0,NULL
40438806,0,NULL
40456641,0,NULL
40459733,0,NULL
40492706,0,NULL
40543017,0,NULL
40551843,0,NULL
40557275,0,NULL
40586226,0,NULL
40605509,0,NULL
40711894,0,NULL
40719208,0,NULL
40727661,0,NULL
40729947,0,NULL
40734813,0,NULL
40759239,0,NULL
40781736,0,NULL
40798219,0,NULL
40814715,0,NULL
40815020,0,NULL
40826918,0,NULL
40831109,0,NULL
40833290,0,NULL
40917063,0,NULL
40917728,0,NULL
40973276,0,NULL
40978309,0,NULL
40979555,0,NULL
41017872,0,NULL
41034768,0,NULL
41037826,0,NULL
41079190,0,NULL
41081290,0,NULL
41103398,0,NULL
41107544,0,NULL
41120025,0,NULL
41158917,0,NULL
41211181,0,NULL
41219954,0,NULL
41228489,0,NULL
41233588,0,NULL
41261027,0,NULL
41265943,0,NULL
41267769,0,NULL
41268198,0,NULL
41279667,0,NULL
41286340,0,NULL
41291540,0,NULL
41309171,0,NULL
41324527,0,NULL
41333358,0,NULL
41349842,0,NULL
41388946,0,NULL
41440011,0,NULL
41449959,0,NULL
41465121,0,NULL
41487930,0,NULL
41509515,0,NULL
41539251,0,NULL
41547180,0,NULL
41575513,0,NULL
41584192,0,NULL
41650796,0,NULL
41705089,0,NULL
41718632,0,NULL
41731853,0,NULL
41745786,0,NULL
41753507,0,NULL
41774315,0,NULL
41786809,0,NULL
41789801,0,NULL
41798966,0,NULL
41818010,0,NULL
41825235,0,NULL
41865396,0,NULL
41890917,0,NULL
41897121,0,NULL
41907729,0,NULL
41919803,0,NULL
41929479,0,NULL
41979181,0,NULL
41986655,0,NULL
42012969,0,NULL
42021027,0,NULL
42024448,0,NULL
42031986,0,NULL
42049337,0,NULL
42063682,0,NULL
42089925,0,NULL
42111305,0,NULL
42112755,0,NULL
42113872,0,NULL
42137404,0,NULL
42170243,0,NULL
42208524,0,NULL
42210592,0,NULL
42213703,0,NULL
42225359,0,NULL
42227520,0,NULL
42248597,0,NULL
42277201,0,NULL
42356075,0,NULL
42391011,0,NULL
42427256,0,NULL
42447641,0,NULL
42450575,0,NULL
42453068,0,NULL
42461054,0,NULL
42501145,0,NULL
42526349,0,NULL
42527310,0,NULL
42565296,0,NULL
42599112,0,NULL
42636726,0,NULL
42653201,0,NULL
42653601,0,NULL
42677791,0,NULL
42681705,0,NULL
42694858,0,NULL
42719621,0,NULL
42743566,0,NULL
42756881,0,NULL
42801008,0,NULL
42844200,0,NULL
42879294,0,NULL
42966250,0,NULL
42973948,0,NULL
42986678,0,NULL
42993694,0,NULL
43022968,0,NULL
43032378,0,NULL
43042442,0,NULL
43052420,0,NULL
43072618,0,NULL
43084101,0,NULL
43109583,0,NULL
43136382,0,NULL
43150394,0,NULL
43186720,0,NULL
43234037,0,NULL
43235372,0,NULL
43245800,0,NULL
43264060,0,NULL
43284343,0,NULL
43288343,0,NULL
43294769,0,NULL
43300693,0,NULL
43349674,0,NULL
43380742,0,NULL
43445641,0,NULL
43468469,0,NULL
43472060,0,NULL
43488815,0,NULL
43491458,0,NULL
43586684,0,NULL
43587789,0,NULL
43592945,0,NULL
43600529,0,NULL
43603561,0,NULL
43622802,0,NULL
43626933,0,NULL
43631068,0,NULL
43645191,0,NULL
43729347,0,NULL
43735631,0,NULL
43738222,0,NULL
43759361,0,NULL
43761964,0,NULL
43794910,0,NULL
43803932,0,NULL
43841794,0,NULL
43855246,0,NULL
43856355,0,NULL
43857558,0,NULL
43858783,0,NULL
43865641,0,NULL
43916471,0,NULL
43931030,0,NULL
43979611,0,NULL
43983889,0,NULL
44005966,0,NULL
44013360,0,NULL
44041747,0,NULL
44057668,0,NULL
44059193,0,NULL
44088250,0,NULL
44138845,0,NULL
44140222,0,NULL
44144817,0,NULL
44152472,0,NULL
44154986,0,NULL
44189601,0,NULL
44193672,0,NULL
44221621,0,NULL
44224665,0,NULL
44247352,0,NULL
44317470,0,NULL
44324837,0,NULL
44365875,0,NULL
44381467,0,NULL
44389792,0,NULL
44392514,0,NULL
44397875,0,NULL
44416128,0,NULL
44446177,0,NULL
44479518,0,NULL
44492877,0,NULL
44500908,0,NULL
44503140,0,NULL
44547812,0,NULL
44567219,0,NULL
44573524,0,NULL
44580650,0,NULL
44614693,0,NULL
44683766,0,NULL
44706382,0,NULL
44748590,0,NULL
44806939,0,NULL
44808401,0,NULL
44850256,0,NULL
44875328,0,NULL
44880226,0,NULL
44908934,0,NULL
44909131,0,NULL
44914992,0,NULL
44961770,0,NULL
44976866,0,NULL
44981629,0,NULL
45021776,0,NULL
45051306,0,NULL
45073084,0,NULL
45079225,0,NULL
45081001,0,NULL
45101614,0,NULL
45180723,0,NULL
45206837,0,NULL
45208426,0,NULL
45285339,0,NULL
45384478,0,NULL
45398630,0,NULL
45405795,0,NULL
45433328,0,NULL
45463421,0,NULL
45473276,0,NULL
45487249,0,NULL
45519798,0,NULL
45541267,0,NULL
45543836,0,NULL
45544099,0,NULL
45563112,0,NULL
45581890,0,NULL
45598577,0,NULL
45612771,0,NULL
45620035,0,NULL
45642765,0,NULL
45649071,0,NULL
45659906,0,NULL
45660059,0,NULL
45754541,0,NULL
45772052,0,NULL
45773960,0,NULL
45795160,0,NULL
45796530,0,NULL
45824154,0,NULL
45865960,0,NULL
45892186,0,NULL
45897708,0,NULL
45900362,0,NULL
45921788,0,NULL
45926523,0,NULL
45943442,0,NULL
45966877,0,NULL
45986000,0,NULL
46010057,0,NULL
46010609,0,NULL
46023224,0,NULL
46037072,0,NULL
46058933,0,NULL
46066007,0,NULL
46112521,0,NULL
46133505,0,NULL
46143156,0,NULL
46207221,0,NULL
46231195,0,NULL
46247152,0,NULL
46288368,0,NULL
46313814,0,NULL
46327874,0,NULL
46344003,0,NULL
46349725,0,NULL
46351917,0,NULL
46375902,0,NULL
46428221,0,NULL
46448251,0,NULL
46455628,0,NULL
46468680,0,NULL
46468716,0,NULL
46482511,0,NULL
46483165,0,NULL
46485348,0,NULL
46486820,0,NULL
46523853,0,NULL
46598584,0,NULL
46610519,0,NULL
46611643,0,NULL
46661935,0,NULL
46716857,0,NULL
46728090,0,NULL
46793743,0,NULL
46830856,0,NULL
46914246,0,NULL
46978329,0,NULL
46997903,0,NULL
47009589,0,NULL
47011604,0,NULL
47038183,0,NULL
47060411,0,NULL
47063673,0,NULL
47065671,0,NULL
47065920,0,NULL
47068102,0,NULL
47069591,0,NULL
47071587,0,NULL
47074069,0,NULL
47109361,0,NULL
47109924,0,NULL
47128004,0,NULL
47136810,0,NULL
47137081,0,NULL
47152738,0,NULL
47153697,0,NULL
47220515,0,NULL
47237907,0,NULL
47241390,0,NULL
47248096,0,NULL
47257431,0,NULL
47289191,0,NULL
47293396,0,NULL
47318955,0,NULL
47321502,0,NULL
47333914,0,NULL
47428428,0,NULL
47436377,0,NULL
47439748,0,NULL
47548482,0,NULL
47551029,0,NULL
47592059,0,NULL
47675537,0,NULL
47679514,0,NULL
47710892,0,NULL
47720492,0,NULL
47735893,0,NULL
47763414,0,NULL
47813095,0,NULL
47874120,0,NULL
47883477,0,NULL
47888992,0,NULL
47899491,0,NULL
47908754,0,NULL
47924940,0,NULL
47961060,0,NULL
48059114,0,NULL
48099335,0,NULL
48144461,0,NULL
48236976,0,NULL
48255673,0,NULL
48258563,0,NULL
48270094,0,NULL
48315003,0,NULL
48327589,0,NULL
48377656,0,NULL
48409126,0,NULL
48420009,0,NULL
48425797,0,NULL
48445034,0,NULL
48462900,0,NULL
48467850,0,NULL
48468739,0,NULL
48480943,0,NULL
48509295,0,NULL
48510598,0,NULL
48619165,0,NULL
48677702,0,NULL
48689754,0,NULL
48702002,0,NULL
48722344,0,NULL
48752418,0,NULL
48767456,0,NULL
48776635,0,NULL
48777158,0,NULL
48793683,0,NULL
48809451,0,NULL
48814012,0,NULL
48830771,0,NULL
48836510,0,NULL
48862112,0,NULL
48885147,0,NULL
48897519,0,NULL
48908899,0,NULL
48920955,0,NULL
48942128,0,NULL
48951212,0,NULL
48952279,0,NULL
48962145,0,NULL
49003690,0,NULL
49007854,0,NULL
49007972,0,NULL
49046459,0,NULL
49068752,0,NULL
49088987,0,NULL
49105165,0,NULL
49176199,0,NULL
49189791,0,NULL
49189810,0,NULL
49243199,0,NULL
49252659,0,NULL
49273084,0,NULL
49296993,0,NULL
49337150,0,NULL
49371675,0,NULL
49394233,0,NULL
49421729,0,NULL
49429733,0,NULL
49452583,0,NULL
49456764,0,NULL
49458175,0,NULL
49461201,0,NULL
49512453,0,NULL
49520808,0,NULL
49542384,0,NULL
49566088,0,NULL
49572212,0,NULL
49579858,0,NULL
49608592,0,NULL
49610523,0,NULL
49614536,0,NULL
49755294,0,NULL
49772948,0,NULL
49804930,0,NULL
49815803,0,NULL
49823478,0,NULL
49830169,0,NULL
49841922,0,NULL
49844654,0,NULL
49847741,0,NULL
49848032,0,NULL
49871598,0,NULL
49893764,0,NULL
49935957,0,NULL
49943190,0,NULL
49949443,0,NULL
50010860,0,NULL
50020786,0,NULL
50030868,0,NULL
50033888,0,NULL
50062533,0,NULL
50066882,0,NULL
50088028,0,NULL
50145534,0,NULL
50157444,0,NULL
50196156,0,NULL
50242093,0,NULL
50244004,0,NULL
50312387,0,NULL
50331917,0,NULL
50343169,0,NULL
50343267,0,NULL
50346435,0,NULL
50349864,0,NULL
50372642,0,NULL
50530013,0,NULL
50553250,0,NULL
50597161,0,NULL
50616987,0,NULL
50627823,0,NULL
50641447,0,NULL
50672934,0,NULL
50673557,0,NULL
50703618,0,NULL
50706256,0,NULL
50747233,0,NULL
50759397,0,NULL
50764909,0,NULL
50777514,0,NULL
50782707,0,NULL
50802614,0,NULL
50823792,0,NULL
50834210,0,NULL
50857110,0,NULL
50864448,0,NULL
50871193,0,NULL
50900446,0,NULL
50904788,0,NULL
50905621,0,NULL
50914255,0,NULL
50960524,0,NULL
51013339,0,NULL
51026496,0,NULL
51059755,0,NULL
51065301,0,NULL
51085123,0,NULL
51098608,0,NULL
51099335,0,NULL
51169540,0,NULL
51204443,0,NULL
51223653,0,NULL
51233471,0,NULL
51234996,0,NULL
51298155,0,NULL
51311734,0,NULL
51326262,0,NULL
51341836,0,NULL
51402536,0,NULL
51411267,0,NULL
51429394,0,NULL
51431196,0,NULL
51435164,0,NULL
51435191,0,NULL
51436651,0,NULL
51455170,0,NULL
51473167,0,NULL
51503232,0,NULL
51597514,0,NULL
51602649,0,NULL
51612422,0,NULL
51666038,0,NULL
51688276,0,NULL
51689371,0,NULL
51703365,0,NULL
51724638,0,NULL
51771947,0,NULL
51778843,0,NULL
51843348,0,NULL
51852920,0,NULL
51880896,0,NULL
51926941,0,NULL
51932351,0,NULL
51940848,0,NULL
51945411,0,NULL
51946048,0,NULL
51948061,0,NULL
52042648,0,NULL
52057006,0,NULL
52072237,0,NULL
52110227,0,NULL
52116816,0,NULL
52196654,0,NULL
52256064,0,NULL
52302535,0,NULL
52316129,0,NULL
52372344,0,NULL
52395429,0,NULL
52411237,0,NULL
52448630,0,NULL
52505405,0,NULL
52512070,0,NULL
52523285,0,NULL
52525317,0,NULL
52534043,0,NULL
52548753,0,NULL
52559406,0,NULL
52571164,0,NULL
52577851,0,NULL
52578253,0,NULL
52580712,0,NULL
52588100,0,NULL
52589143,0,NULL
52592137,0,NULL
52610714,0,NULL
52622361,0,NULL
52660721,0,NULL
52741439,0,NULL
52749694,0,NULL
52772551,0,NULL
52797666,0,NULL
52808446,0,NULL
52820979,0,NULL
52824803,0,NULL
52842050,0,NULL
52853607,0,NULL
52891027,0,NULL
52892259,0,NULL
52895098,0,NULL
52951149,0,NULL
52953942,0,NULL
52957351,0,NULL
52986601,0,NULL
52987418,0,NULL
53002589,0,NULL
53027024,0,NULL
53027238,0,NULL
53046771,0,NULL
53080199,0,NULL
53119472,0,NULL
53150140,0,NULL
53154333,0,NULL
53167968,0,NULL
53181731,0,NULL
53227937,0,NULL
53235769,0,NULL
53245132,0,NULL
53281938,0,NULL
53308425,0,NULL
53364820,0,NULL
53396017,0,NULL
53406644,0,NULL
53416987,0,NULL
53438473,0,NULL
53470960,0,NULL
53476899,0,NULL
53516043,0,NULL
53538099,0,NULL
53552500,0,NULL
53560831,0,NULL
53568053,0,NULL
53569008,0,NULL
53621147,0,NULL
53629148,0,NULL
53640860,0,NULL
53647731,0,NULL
53687535,0,NULL
53688011,0,NULL
53693834,0,NULL
53711406,0,NULL
53751383,0,NULL
53767362,0,NULL
53779445,0,NULL
53788912,0,NULL
53788959,0,NULL
53791136,0,NULL
53797092,0,NULL
53831524,0,NULL
53881441,0,NULL
53916276,0,NULL
54003632,0,NULL
54025878,0,NULL
54052732,0,NULL
54072669,0,NULL
54117782,0,NULL
54133893,0,NULL
54144399,0,NULL
54168401,0,NULL
54172442,0,NULL
54187558,0,NULL
54204561,0,NULL
54206477,0,NULL
54254339,0,NULL
54258366,0,NULL
54276328,0,NULL
54279484,0,NULL
54287358,0,NULL
54299599,0,NULL
54330314,0,NULL
54345635,0,NULL
54369998,0,NULL
54373708,0,NULL
54404822,0,NULL
54423533,0,NULL
54450830,0,NULL
54459439,0,NULL
54476739,0,NULL
54492776,0,NULL
54522131,0,NULL
54575694,0,NULL
54598175,0,NULL
54658244,0,NULL
54660744,0,NULL
54666554,0,NULL
54669909,0,NULL
54683876,0,NULL
54691351,0,NULL
54704248,0,NULL
54707710,0,NULL
54711585,0,NULL
54725247,0,NULL
54747189,0,NULL
54771046,0,NULL
54777788,0,NULL
54827821,0,NULL
54914362,0,NULL
54922233,0,NULL
54949966,0,NULL
54970164,0,NULL
54994098,0,NULL
55035700,0,NULL
55037704,0,NULL
55053280,0,NULL
55055762,0,NULL
55060722,0,NULL
55141244,0,NULL
55178016,0,NULL
55207467,0,NULL
55252215,0,NULL
55257797,0,NULL
55265236,0,NULL
55274592,0,NULL
55333272,0,NULL
55345737,0,NULL
55381200,0,NULL
55440618,0,NULL
55467860,0,NULL
55487726,0,NULL
55530513,0,NULL
55556537,0,NULL
55561552,0,NULL
55575058,0,NULL
55576078,0,NULL
55588418,0,NULL
55605483,0,NULL
55639966,0,NULL
55668630,0,NULL
55685159,0,NULL
55694827,0,NULL
55721608,0,NULL
55749305,0,NULL
55821833,0,NULL
55832398,0,NULL
55836212,0,NULL
55882028,0,NULL
55884426,0,NULL
55889877,0,NULL
55890664,0,NULL
55948598,0,NULL
55961337,0,NULL
55975460,0,NULL
56002069,0,NULL
56009546,0,NULL
56045820,0,NULL
56053530,0,NULL
56063372,0,NULL
56096607,0,NULL
56105906,0,NULL
56124730,0,NULL
56167258,0,NULL
56186882,0,NULL
56210078,0,NULL
56245076,0,NULL
56259246,0,NULL
56265199,0,NULL
56346664,0,NULL
56367782,0,NULL
56373208,0,NULL
56377036,0,NULL
56399419,0,NULL
56423900,0,NULL
56444539,0,NULL
56462249,0,NULL
56466888,0,NULL
56472082,0,NULL
56473138,0,NULL
56481977,0,NULL
56498242,0,NULL
56498516,0,NULL
56539722,0,NULL
56541900,0,NULL
56554346,0,NULL
56558948,0,NULL
56560718,0,NULL
56575580,0,NULL
56591452,0,NULL
56592437,0,NULL
56649801,0,NULL
56652874,0,NULL
56653402,0,NULL
56676769,0,NULL
56708793,0,NULL
56735134,0,NULL
56756873,0,NULL
56797391,0,NULL
56800934,0,NULL
56820067,0,NULL
56830095,0,NULL
56840376,0,NULL
56845243,0,NULL
56868935,0,NULL
56879645,0,NULL
56886732,0,NULL
56892801,0,NULL
56905856,0,NULL
56946643,0,NULL
56960895,0,NULL
56981425,0,NULL
56995817,0,NULL
57015662,0,NULL
57033180,0,NULL
57041703,0,NULL
57047656,0,NULL
57062999,0,NULL
57080557,0,NULL
57097264,0,NULL
57105532,0,NULL
57190135,0,NULL
57233563,0,NULL
57273009,0,NULL
57275898,0,NULL
57295673,0,NULL
57301300,0,NULL
57350677,0,NULL
57357642,0,NULL
57386575,0,NULL
57406426,0,NULL
57408837,0,NULL
57432185,0,NULL
57447913,0,NULL
57450756,0,NULL
57475934,0,NULL
57499087,0,NULL
57518362,0,NULL
57593115,0,NULL
57607228,0,NULL
57636921,0,NULL
57638892,0,NULL
57664277,0,NULL
57672659,0,NULL
57685274,0,NULL
57695809,0,NULL
57728595,0,NULL
57773119,0,NULL
57787294,0,NULL
57810665,0,NULL
57824292,0,NULL
57843315,0,NULL
57846106,0,NULL
57857118,0,NULL
57861697,0,NULL
57877811,0,NULL
57934665,0,NULL
57940111,0,NULL
57949136,0,NULL
57954612,0,NULL
57981025,0,NULL
58008140,0,NULL
58011702,0,NULL
58072344,0,NULL
58089074,0,NULL
58089987,0,NULL
58129501,0,NULL
58134314,0,NULL
58156669,0,NULL
58157288,0,NULL
58188922,0,NULL
58199565,0,NULL
58207246,0,NULL
58207544,0,NULL
58327324,0,NULL
58333326,0,NULL
58422836,0,NULL
58437782,0,NULL
58444103,0,NULL
58456864,0,NULL
58483297,0,NULL
58538583,0,NULL
58559704,0,NULL
58585610,0,NULL
58727397,0,NULL
58757200,0,NULL
58778870,0,NULL
58784511,0,NULL
58812216,0,NULL
58814819,0,NULL
58843715,0,NULL
58849452,0,NULL
58871895,0,NULL
58874603,0,NULL
59012689,0,NULL
59056293,0,NULL
59057185,0,NULL
59076519,0,NULL
59106109,0,NULL
59114937,0,NULL
59127123,0,NULL
59127538,0,NULL
59131217,0,NULL
59144894,0,NULL
59172718,0,NULL
59178238,0,NULL
59182141,0,NULL
59214580,0,NULL
59247271,0,NULL
59270559,0,NULL
59283998,0,NULL
59286093,0,NULL
59317386,0,NULL
59318036,0,NULL
59354562,0,NULL
59394022,0,NULL
59412514,0,NULL
59413510,0,NULL
59419662,0,NULL
59422637,0,NULL
59462013,0,NULL
59473714,0,NULL
59495705,0,NULL
59511789,0,NULL
59540963,0,NULL
59547613,0,NULL
59564210,0,NULL
59567091,0,NULL
59575247,0,NULL
59621698,0,NULL
59622953,0,NULL
59627027,0,NULL
59648886,0,NULL
59654133,0,NULL
59659116,0,NULL
59660896,0,NULL
59674270,0,NULL
59688022,0,NULL
59691950,0,NULL
59698667,0,NULL
59731095,0,NULL
59736074,0,NULL
59737169,0,NULL
59746563,0,NULL
59763374,0,NULL
59779793,0,NULL
59791208,0,NULL
59797150,0,NULL
59831058,0,NULL
59833454,0,NULL
59860644,0,NULL
59864388,0,NULL
59894542,0,NULL
59906101,0,NULL
59915320,0,NULL
59951693,0,NULL
59984080,0,NULL
60032019,0,NULL
60032762,0,NULL
60051601,0,NULL
60058718,0,NULL
60059149,0,NULL
60079613,0,NULL
60112819,0,NULL
60159990,0,NULL
60203830,0,NULL
60238437,0,NULL
60239656,0,NULL
60296951,0,NULL
60314888,0,NULL
60320022,0,NULL
60330578,0,NULL
60352954,0,NULL
60366651,0,NULL
60408225,0,NULL
60419145,0,NULL
60431657,0,NULL
60479111,0,NULL
60498346,0,NULL
60535085,0,NULL
60559051,0,NULL
60575815,0,NULL
60625397,0,NULL
60641267,0,NULL
60660094,0,NULL
60674956,0,NULL
60686963,0,NULL
60724505,0,NULL
60729896,0,NULL
60734132,0,NULL
60753044,0,NULL
60756149,0,NULL
60802346,0,NULL
60815533,0,NULL
60826253,0,NULL
60879635,0,NULL
60890401,0,NULL
60899990,0,NULL
60944296,0,NULL
60964944,0,NULL
61015468,0,NULL
61114029,0,NULL
61121803,0,NULL
61134251,0,NULL
61162561,0,NULL
61189033,0,NULL
61200152,0,NULL
61209536,0,NULL
61219560,0,NULL
61247967,0,NULL
61254091,0,NULL
61259086,0,NULL
61269594,0,NULL
61336461,0,NULL
61342536,0,NULL
61375478,0,NULL
