user_id,purchase_days,purchase_count,avg_days_per_purchase_day,purchase_day_frequency
3712578,11,17,2.82,0.3548
73859889,11,26,2.82,0.3548
22841491,11,24,2.82,0.3548
22369795,11,25,2.82,0.3548
117222178,11,17,2.82,0.3548
107882320,11,26,2.82,0.3548
84566857,11,18,2.82,0.3548
116720981,11,58,2.82,0.3548
82008226,11,34,2.82,0.3548
26920547,11,25,2.82,0.3548
33050706,11,18,2.82,0.3548
65409330,11,20,2.82,0.3548
60734132,11,19,2.82,0.3548
62781637,11,31,2.82,0.3548
42170243,11,26,2.82,0.3548
102974755,11,33,2.82,0.3548
1188241,11,22,2.82,0.3548
124303059,11,27,2.82,0.3548
43855246,11,48,2.82,0.3548
47090672,11,13,2.82,0.3548
67268928,11,37,2.82,0.3548
54450830,11,24,2.82,0.3548
86442990,11,22,2.82,0.3548
102350790,11,31,2.82,0.3548
43294769,11,31,2.82,0.3548
121306092,11,48,2.82,0.3548
69579136,11,28,2.82,0.3548
96317471,11,63,2.82,0.3548
116481997,11,38,2.82,0.3548
59831058,11,18,2.82,0.3548
55265236,11,17,2.82,0.3548
90134900,11,21,2.82,0.3548
20174399,11,15,2.82,0.3548
126317702,11,22,2.82,0.3548
46610519,11,19,2.82,0.3548
13538176,11,16,2.82,0.3548
22734359,11,14,2.82,0.3548
99346682,11,39,2.82,0.3548
76879190,11,15,2.82,0.3548
56653402,11,56,2.82,0.3548
37402030,11,56,2.82,0.3548
73758282,11,15,2.82,0.3548
45660059,11,23,2.82,0.3548
73407945,11,37,2.82,0.3548
77320837,11,28,2.82,0.3548
87466107,11,54,2.82,0.3548
66145288,11,45,2.82,0.3548
86804290,11,49,2.82,0.3548
55884426,11,24,2.82,0.3548
101050024,11,14,2.82,0.3548
117003325,11,17,2.82,0.3548
28720302,11,29,2.82,0.3548
9451374,11,13,2.82,0.3548
10211498,11,18,2.82,0.3548
91239449,11,32,2.82,0.3548
60239656,11,22,2.82,0.3548
107113176,11,17,2.82,0.3548
74593955,11,27,2.82,0.3548
23260181,11,33,2.82,0.3548
89962630,11,23,2.82,0.3548
109103,11,17,2.82,0.3548
115899915,11,23,2.82,0.3548
82320644,11,21,2.82,0.3548
85922732,11,22,2.82,0.3548
58089987,11,19,2.82,0.3548
96789054,11,18,2.82,0.3548
138856687,11,32,2.82,0.3548
122372539,11,19,2.82,0.3548
135144517,11,51,2.82,0.3548
3830694,11,30,2.82,0.3548
85057275,11,25,2.82,0.3548
117293466,11,33,2.82,0.3548
108748058,11,26,2.82,0.3548
133946364,11,34,2.82,0.3548
134658118,11,21,2.82,0.3548
5201714,11,21,2.82,0.3548
114726208,11,28,2.82,0.3548
140661231,11,22,2.82,0.3548
111786935,11,33,2.82,0.3548
99791909,11,12,2.82,0.3548
105460457,11,12,2.82,0.3548
139896291,11,24,2.82,0.3548
71406451,11,65,2.82,0.3548
17635361,11,30,2.82,0.3548
2950136,11,24,2.82,0.3548
53568053,11,19,2.82,0.3548
116936170,11,18,2.82,0.3548
133541311,11,20,2.82,0.3548
24690079,11,36,2.82,0.3548
7363107,11,28,2.82,0.3548
67849399,11,23,2.82,0.3548
80264762,11,21,2.82,0.3548
124926433,11,20,2.82,0.3548
124016530,11,26,2.82,0.3548
116101597,11,30,2.82,0.3548
117396268,11,21,2.82,0.3548
118960775,11,23,2.82,0.3548
50088028,11,11,2.82,0.3548
55561552,11,31,2.82,0.3548
90996726,11,25,2.82,0.3548
46482511,11,15,2.82,0.3548
82532353,11,17,2.82,0.3548
73424303,11,24,2.82,0.3548
75500533,11,81,2.82,0.3548
42227520,11,17,2.82,0.3548
101664376,11,56,2.82,0.3548
15171548,11,36,2.82,0.3548
104735935,11,20,2.82,0.3548
58727397,11,16,2.82,0.3548
704891,11,26,2.82,0.3548
139479952,11,22,2.82,0.3548
117801453,11,19,2.82,0.3548
7391440,11,16,2.82,0.3548
91704713,11,21,2.82,0.3548
4903043,11,37,2.82,0.3548
16807373,11,31,2.82,0.3548
122867103,11,109,2.82,0.3548
124299878,11,32,2.82,0.3548
31446692,11,36,2.82,0.3548
84247610,11,41,2.82,0.3548
55668630,11,14,2.82,0.3548
123227202,11,53,2.82,0.3548
21832523,11,20,2.82,0.3548
123889295,11,28,2.82,0.3548
77455354,11,21,2.82,0.3548
28948171,11,23,2.82,0.3548
72703245,11,17,2.82,0.3548
131719920,11,23,2.82,0.3548
118194231,11,42,2.82,0.3548
137175187,11,31,2.82,0.3548
116836049,11,17,2.82,0.3548
83345819,11,25,2.82,0.3548
16832057,11,27,2.82,0.3548
60203830,11,16,2.82,0.3548
19561223,11,16,2.82,0.3548
107765078,11,28,2.82,0.3548
44748590,11,17,2.82,0.3548
39741393,11,23,2.82,0.3548
84019407,11,19,2.82,0.3548
139423598,11,16,2.82,0.3548
96504901,11,14,2.82,0.3548
991563,11,22,2.82,0.3548
66850651,11,27,2.82,0.3548
126544321,11,29,2.82,0.3548
135080969,11,16,2.82,0.3548
39090755,11,37,2.82,0.3548
20799662,11,14,2.82,0.3548
127896334,11,19,2.82,0.3548
49003690,11,21,2.82,0.3548
27112508,11,16,2.82,0.3548
51341836,11,33,2.82,0.3548
21131024,11,22,2.82,0.3548
77139316,11,35,2.82,0.3548
110844468,11,18,2.82,0.3548
69452078,11,38,2.82,0.3548
124559254,11,15,2.82,0.3548
53227937,11,27,2.82,0.3548
85447850,11,33,2.82,0.3548
7630304,11,15,2.82,0.3548
108912700,11,21,2.82,0.3548
57981025,11,47,2.82,0.3548
17552766,11,36,2.82,0.3548
135402088,11,25,2.82,0.3548
6303684,11,14,2.82,0.3548
84414222,11,24,2.82,0.3548
99018543,11,16,2.82,0.3548
90924422,11,48,2.82,0.3548
81960712,11,18,2.82,0.3548
49337150,11,18,2.82,0.3548
128050388,11,21,2.82,0.3548
88340891,11,34,2.82,0.3548
55305887,11,39,2.82,0.3548
87165474,11,69,2.82,0.3548
11141921,11,29,2.82,0.3548
82628240,11,35,2.82,0.3548
93842000,11,26,2.82,0.3548
108473071,11,20,2.82,0.3548
111957230,11,13,2.82,0.3548
119122882,11,30,2.82,0.3548
37120790,11,24,2.82,0.3548
81497537,11,34,2.82,0.3548
57857118,11,18,2.82,0.3548
41286340,11,16,2.82,0.3548
19708378,11,27,2.82,0.3548
1725399,11,55,2.82,0.3548
39454183,11,18,2.82,0.3548
12428085,12,19,2.58,0.3871
31735497,12,37,2.58,0.3871
119377973,12,20,2.58,0.3871
19132982,12,23,2.58,0.3871
31751984,12,15,2.58,0.3871
42461054,12,19,2.58,0.3871
100637858,12,37,2.58,0.3871
136374136,12,36,2.58,0.3871
78888823,12,36,2.58,0.3871
2913602,12,36,2.58,0.3871
62764948,12,23,2.58,0.3871
21787418,12,21,2.58,0.3871
74418729,12,48,2.58,0.3871
100617828,12,33,2.58,0.3871
103871858,12,23,2.58,0.3871
2935703,12,19,2.58,0.3871
7679270,12,18,2.58,0.3871
79690063,12,15,2.58,0.3871
82914173,12,34,2.58,0.3871
125042644,12,35,2.58,0.3871
5686843,12,22,2.58,0.3871
130987421,12,32,2.58,0.3871
69174349,12,24,2.58,0.3871
54287358,12,38,2.58,0.3871
97354034,12,104,2.58,0.3871
30419994,12,28,2.58,0.3871
58207544,12,29,2.58,0.3871
40557275,12,13,2.58,0.3871
46598584,12,14,2.58,0.3871
120986091,12,44,2.58,0.3871
62042013,12,22,2.58,0.3871
8213864,12,60,2.58,0.3871
115275150,12,27,2.58,0.3871
39039752,12,16,2.58,0.3871
124221192,12,32,2.58,0.3871
137362349,12,18,2.58,0.3871
3063448,12,21,2.58,0.3871
114946034,12,18,2.58,0.3871
137182431,12,36,2.58,0.3871
101190507,12,19,2.58,0.3871
137829350,12,31,2.58,0.3871
63929694,12,23,2.58,0.3871
97331850,12,20,2.58,0.3871
13213333,12,58,2.58,0.3871
141754029,12,38,2.58,0.3871
7055673,12,24,2.58,0.3871
44909131,12,48,2.58,0.3871
47289191,12,17,2.58,0.3871
118282748,12,31,2.58,0.3871
55575058,12,23,2.58,0.3871
37309352,12,39,2.58,0.3871
133429407,12,23,2.58,0.3871
101304117,12,24,2.58,0.3871
138524216,12,21,2.58,0.3871
27839004,12,43,2.58,0.3871
116059925,12,30,2.58,0.3871
136425962,12,64,2.58,0.3871
46133505,12,49,2.58,0.3871
79062073,12,31,2.58,0.3871
30915777,12,42,2.58,0.3871
98920553,12,18,2.58,0.3871
133680584,12,26,2.58,0.3871
44914992,12,23,2.58,0.3871
23165095,12,23,2.58,0.3871
116867259,12,33,2.58,0.3871
132347980,12,28,2.58,0.3871
2003464,12,24,2.58,0.3871
80283819,12,29,2.58,0.3871
123250328,12,19,2.58,0.3871
49394233,12,22,2.58,0.3871
95253222,12,113,2.58,0.3871
123848007,12,44,2.58,0.3871
104597620,12,31,2.58,0.3871
22182160,12,35,2.58,0.3871
117026591,12,36,2.58,0.3871
62068426,12,101,2.58,0.3871
123188632,12,22,2.58,0.3871
67759870,12,53,2.58,0.3871
79807626,12,37,2.58,0.3871
22497620,12,31,2.58,0.3871
103610059,12,23,2.58,0.3871
80699349,12,21,2.58,0.3871
127619887,12,38,2.58,0.3871
140747079,12,39,2.58,0.3871
8217647,12,16,2.58,0.3871
27141122,12,40,2.58,0.3871
40729947,12,94,2.58,0.3871
61134251,12,18,2.58,0.3871
23043365,12,31,2.58,0.3871
63382216,12,26,2.58,0.3871
37426111,12,29,2.58,0.3871
79403111,12,29,2.58,0.3871
44908934,12,22,2.58,0.3871
62007671,12,24,2.58,0.3871
129377104,12,55,2.58,0.3871
62571710,12,50,2.58,0.3871
56558948,12,16,2.58,0.3871
140158728,12,36,2.58,0.3871
109711418,12,22,2.58,0.3871
11053843,12,21,2.58,0.3871
120433755,12,20,2.58,0.3871
81958592,12,17,2.58,0.3871
84465849,12,19,2.58,0.3871
8847877,12,25,2.58,0.3871
22340122,12,32,2.58,0.3871
22717072,12,33,2.58,0.3871
131231135,12,16,2.58,0.3871
95471305,12,39,2.58,0.3871
79492036,12,21,2.58,0.3871
87642673,12,24,2.58,0.3871
104135842,12,28,2.58,0.3871
111665868,12,23,2.58,0.3871
66232679,12,21,2.58,0.3871
127958351,12,50,2.58,0.3871
14157293,12,26,2.58,0.3871
36513563,12,64,2.58,0.3871
113114470,12,28,2.58,0.3871
125482009,12,17,2.58,0.3871
131538712,12,36,2.58,0.3871
97843947,12,32,2.58,0.3871
138977388,12,33,2.58,0.3871
113960,12,36,2.58,0.3871
121823128,12,17,2.58,0.3871
44140222,12,26,2.58,0.3871
90035027,12,71,2.58,0.3871
116601750,12,14,2.58,0.3871
100539,12,18,2.58,0.3871
21562611,12,48,2.58,0.3871
36497409,12,23,2.58,0.3871
20849275,12,39,2.58,0.3871
99784621,12,18,2.58,0.3871
131702468,12,22,2.58,0.3871
122151307,12,25,2.58,0.3871
59698667,12,20,2.58,0.3871
80378029,12,22,2.58,0.3871
53150140,12,59,2.58,0.3871
76121487,12,17,2.58,0.3871
63489689,12,37,2.58,0.3871
88090767,12,59,2.58,0.3871
98466620,12,26,2.58,0.3871
65013453,12,42,2.58,0.3871
14144843,12,34,2.58,0.3871
83735095,12,38,2.58,0.3871
85296442,12,21,2.58,0.3871
140780237,12,49,2.58,0.3871
106090167,12,17,2.58,0.3871
18997016,12,109,2.58,0.3871
121083008,12,25,2.58,0.3871
14281644,12,59,2.58,0.3871
57408837,12,30,2.58,0.3871
8886191,12,38,2.58,0.3871
92548514,12,28,2.58,0.3871
68157578,12,21,2.58,0.3871
63245692,12,19,2.58,0.3871
93311801,12,43,2.58,0.3871
5586064,12,23,2.58,0.3871
96843841,12,14,2.58,0.3871
29760352,12,29,2.58,0.3871
141993120,12,22,2.58,0.3871
17816597,12,17,2.58,0.3871
58437782,12,38,2.58,0.3871
32681100,12,24,2.58,0.3871
127521344,12,23,2.58,0.3871
115557934,12,44,2.58,0.3871
16740912,12,29,2.58,0.3871
107301929,12,26,2.58,0.3871
112539954,12,30,2.58,0.3871
129922025,12,26,2.58,0.3871
72391765,12,16,2.58,0.3871
15089689,12,40,2.58,0.3871
112142417,12,73,2.58,0.3871
44324837,12,30,2.58,0.3871
65667723,12,23,2.58,0.3871
69678635,12,34,2.58,0.3871
4077888,12,20,2.58,0.3871
25371517,12,28,2.58,0.3871
60559051,12,39,2.58,0.3871
8382449,12,33,2.58,0.3871
129903163,12,78,2.58,0.3871
45921788,12,28,2.58,0.3871
134636593,12,33,2.58,0.3871
84307337,12,18,2.58,0.3871
136616127,12,29,2.58,0.3871
35095494,12,21,2.58,0.3871
68249522,12,27,2.58,0.3871
50196156,12,32,2.58,0.3871
48920955,12,21,2.58,0.3871
53438473,12,20,2.58,0.3871
77306409,12,91,2.58,0.3871
126707666,12,25,2.58,0.3871
88691490,12,62,2.58,0.3871
58238111,12,20,2.58,0.3871
115757977,12,34,2.58,0.3871
81925863,12,21,2.58,0.3871
87413989,12,61,2.58,0.3871
97824991,12,34,2.58,0.3871
28734621,12,27,2.58,0.3871
1409005,12,59,2.58,0.3871
632347,12,55,2.58,0.3871
88120786,12,18,2.58,0.3871
73202533,12,25,2.58,0.3871
37880189,12,69,2.58,0.3871
56498516,12,23,2.58,0.3871
27803245,12,36,2.58,0.3871
52548753,12,21,2.58,0.3871
80458696,12,18,2.58,0.3871
99433181,12,27,2.58,0.3871
130806899,12,24,2.58,0.3871
35921923,12,23,2.58,0.3871
33424560,12,19,2.58,0.3871
64881151,12,22,2.58,0.3871
9886065,12,44,2.58,0.3871
27933232,12,17,2.58,0.3871
133788184,12,25,2.58,0.3871
56210078,12,13,2.58,0.3871
100014060,12,24,2.58,0.3871
117956367,12,25,2.58,0.3871
9639120,12,30,2.58,0.3871
37844114,12,20,2.58,0.3871
68784328,13,44,2.38,0.4194
128878698,13,31,2.38,0.4194
136394248,13,27,2.38,0.4194
54144399,13,29,2.38,0.4194
76143991,13,44,2.38,0.4194
51099335,13,33,2.38,0.4194
109097995,13,21,2.38,0.4194
30839253,13,24,2.38,0.4194
132156365,13,27,2.38,0.4194
52395429,13,28,2.38,0.4194
122822446,13,35,2.38,0.4194
32684812,13,43,2.38,0.4194
99393465,13,22,2.38,0.4194
95237027,13,18,2.38,0.4194
35941637,13,23,2.38,0.4194
59781337,13,72,2.38,0.4194
108212684,13,29,2.38,0.4194
110483148,13,35,2.38,0.4194
56797391,13,57,2.38,0.4194
106335674,13,22,2.38,0.4194
120378933,13,31,2.38,0.4194
79472459,13,18,2.38,0.4194
78571658,13,35,2.38,0.4194
135347247,13,25,2.38,0.4194
70876649,13,23,2.38,0.4194
36339188,13,45,2.38,0.4194
44154986,13,25,2.38,0.4194
100684618,13,27,2.38,0.4194
77496714,13,23,2.38,0.4194
102827853,13,21,2.38,0.4194
137115052,13,25,2.38,0.4194
26857141,13,34,2.38,0.4194
77443046,13,55,2.38,0.4194
9290733,13,43,2.38,0.4194
20264430,13,25,2.38,0.4194
8679255,13,72,2.38,0.4194
44580650,13,30,2.38,0.4194
124191041,13,21,2.38,0.4194
54725247,13,50,2.38,0.4194
7585996,13,39,2.38,0.4194
53779445,13,29,2.38,0.4194
68382361,13,52,2.38,0.4194
65856500,13,20,2.38,0.4194
47551029,13,32,2.38,0.4194
22779974,13,41,2.38,0.4194
65683052,13,54,2.38,0.4194
2172795,13,23,2.38,0.4194
23613746,13,29,2.38,0.4194
118356281,13,27,2.38,0.4194
140351939,13,24,2.38,0.4194
31942750,13,72,2.38,0.4194
10297132,13,65,2.38,0.4194
10437655,13,24,2.38,0.4194
36090137,13,29,2.38,0.4194
127524049,13,93,2.38,0.4194
5938241,13,35,2.38,0.4194
67933987,13,16,2.38,0.4194
92892459,13,26,2.38,0.4194
28373415,13,30,2.38,0.4194
134109810,13,51,2.38,0.4194
1805740,13,23,2.38,0.4194
3227231,13,29,2.38,0.4194
91731364,13,32,2.38,0.4194
92129979,13,23,2.38,0.4194
66819420,13,33,2.38,0.4194
2820961,13,24,2.38,0.4194
67822184,13,32,2.38,0.4194
93080101,13,46,2.38,0.4194
7129140,13,22,2.38,0.4194
99989881,13,17,2.38,0.4194
13103318,13,36,2.38,0.4194
68359578,13,34,2.38,0.4194
26401646,13,36,2.38,0.4194
99900937,13,27,2.38,0.4194
7788241,13,27,2.38,0.4194
74314315,13,61,2.38,0.4194
84556930,13,43,2.38,0.4194
126192461,13,67,2.38,0.4194
119627646,13,42,2.38,0.4194
80954170,13,19,2.38,0.4194
100742887,13,37,2.38,0.4194
102930156,13,27,2.38,0.4194
97730927,13,24,2.38,0.4194
88815441,13,52,2.38,0.4194
27840504,13,43,2.38,0.4194
141907831,13,66,2.38,0.4194
31732015,13,34,2.38,0.4194
33463484,13,41,2.38,0.4194
52042648,13,27,2.38,0.4194
8370322,13,18,2.38,0.4194
56444539,13,34,2.38,0.4194
28826774,13,45,2.38,0.4194
22278371,13,24,2.38,0.4194
39861556,13,29,2.38,0.4194
2283337,13,36,2.38,0.4194
45563112,13,41,2.38,0.4194
77324134,13,48,2.38,0.4194
50834210,13,20,2.38,0.4194
4195964,13,36,2.38,0.4194
130041655,13,54,2.38,0.4194
10763896,13,20,2.38,0.4194
123867870,13,34,2.38,0.4194
40586226,13,16,2.38,0.4194
122102339,13,57,2.38,0.4194
65236751,13,28,2.38,0.4194
129731705,13,21,2.38,0.4194
125135169,13,27,2.38,0.4194
131573117,13,35,2.38,0.4194
56830095,13,26,2.38,0.4194
139261152,13,20,2.38,0.4194
74534491,13,17,2.38,0.4194
47065671,13,24,2.38,0.4194
26768217,13,22,2.38,0.4194
8917150,13,26,2.38,0.4194
98245656,13,27,2.38,0.4194
89886681,13,55,2.38,0.4194
18883390,13,32,2.38,0.4194
130576689,13,48,2.38,0.4194
117929882,13,31,2.38,0.4194
32831611,13,31,2.38,0.4194
142051625,13,43,2.38,0.4194
18318788,13,36,2.38,0.4194
87603845,13,28,2.38,0.4194
13824734,13,27,2.38,0.4194
28638001,13,33,2.38,0.4194
5315279,13,34,2.38,0.4194
60753044,13,49,2.38,0.4194
39763083,13,21,2.38,0.4194
73462715,13,44,2.38,0.4194
93897008,13,40,2.38,0.4194
23130998,13,16,2.38,0.4194
61596634,13,92,2.38,0.4194
119278510,13,54,2.38,0.4194
25183118,13,35,2.38,0.4194
47874120,13,78,2.38,0.4194
110007607,13,65,2.38,0.4194
119681430,13,35,2.38,0.4194
130529975,13,17,2.38,0.4194
92928708,14,39,2.21,0.4516
57454165,14,30,2.21,0.4516
103090935,14,14,2.21,0.4516
108051466,14,25,2.21,0.4516
6814789,14,35,2.21,0.4516
102064914,14,54,2.21,0.4516
48236976,14,24,2.21,0.4516
139019375,14,24,2.21,0.4516
36508157,14,39,2.21,0.4516
105887770,14,40,2.21,0.4516
85308332,14,46,2.21,0.4516
93795297,14,18,2.21,0.4516
53416987,14,68,2.21,0.4516
65949028,14,48,2.21,0.4516
10319860,14,40,2.21,0.4516
139104982,14,29,2.21,0.4516
3671520,14,23,2.21,0.4516
6997005,14,43,2.21,0.4516
1857066,14,56,2.21,0.4516
87942719,14,43,2.21,0.4516
113619626,14,29,2.21,0.4516
132210450,14,42,2.21,0.4516
124259296,14,145,2.21,0.4516
1926899,14,101,2.21,0.4516
87998227,14,30,2.21,0.4516
30552706,14,24,2.21,0.4516
3318666,14,40,2.21,0.4516
83062037,14,55,2.21,0.4516
105313845,14,45,2.21,0.4516
12833799,14,46,2.21,0.4516
62364748,14,41,2.21,0.4516
35721757,14,18,2.21,0.4516
71251121,14,56,2.21,0.4516
100086267,14,48,2.21,0.4516
110976685,14,130,2.21,0.4516
31503308,14,31,2.21,0.4516
46247152,14,31,2.21,0.4516
77339861,14,92,2.21,0.4516
138505346,14,66,2.21,0.4516
118056913,14,25,2.21,0.4516
61506078,14,36,2.21,0.4516
74285031,14,32,2.21,0.4516
8596951,14,37,2.21,0.4516
100288957,14,39,2.21,0.4516
66924694,14,27,2.21,0.4516
40137551,14,32,2.21,0.4516
120346962,14,27,2.21,0.4516
135455673,14,55,2.21,0.4516
36724667,14,43,2.21,0.4516
61570016,14,63,2.21,0.4516
87820307,14,31,2.21,0.4516
50346435,14,37,2.21,0.4516
96310581,14,28,2.21,0.4516
12369583,14,51,2.21,0.4516
83346211,14,43,2.21,0.4516
42599112,14,34,2.21,0.4516
136220191,14,34,2.21,0.4516
132308943,14,69,2.21,0.4516
117547978,14,20,2.21,0.4516
76352172,14,23,2.21,0.4516
132048401,14,53,2.21,0.4516
91301440,14,51,2.21,0.4516
133152667,14,28,2.21,0.4516
16112876,14,27,2.21,0.4516
29511444,14,40,2.21,0.4516
1834928,14,29,2.21,0.4516
95161544,14,59,2.21,0.4516
135157689,14,29,2.21,0.4516
117659143,14,45,2.21,0.4516
139145544,14,32,2.21,0.4516
141582467,14,32,2.21,0.4516
95118455,14,24,2.21,0.4516
3166978,14,45,2.21,0.4516
123596663,14,24,2.21,0.4516
18391635,14,37,2.21,0.4516
57301300,14,25,2.21,0.4516
51503232,14,25,2.21,0.4516
116355229,14,18,2.21,0.4516
112891397,14,27,2.21,0.4516
109280382,14,34,2.21,0.4516
88496472,14,37,2.21,0.4516
56462249,14,46,2.21,0.4516
75032548,14,33,2.21,0.4516
81633439,14,36,2.21,0.4516
95254205,14,47,2.21,0.4516
97293816,14,29,2.21,0.4516
11257305,14,43,2.21,0.4516
125912657,14,63,2.21,0.4516
151617,14,29,2.21,0.4516
97974838,14,23,2.21,0.4516
136482450,14,56,2.21,0.4516
118465665,14,33,2.21,0.4516
1160607,14,60,2.21,0.4516
2910556,14,33,2.21,0.4516
123848513,14,49,2.21,0.4516
82448685,14,49,2.21,0.4516
66200828,14,26,2.21,0.4516
39367110,14,26,2.21,0.4516
67743134,14,40,2.21,0.4516
77055538,14,30,2.21,0.4516
45743550,14,117,2.21,0.4516
15437545,14,71,2.21,0.4516
82245480,14,26,2.21,0.4516
15688979,14,49,2.21,0.4516
109939909,14,26,2.21,0.4516
138100684,14,65,2.21,0.4516
17216075,14,36,2.21,0.4516
120962802,14,32,2.21,0.4516
1091123,14,23,2.21,0.4516
26081392,14,48,2.21,0.4516
2720721,14,21,2.21,0.4516
78331026,14,50,2.21,0.4516
107487112,14,46,2.21,0.4516
54711585,14,39,2.21,0.4516
106342906,14,48,2.21,0.4516
127698085,14,56,2.21,0.4516
112707614,15,26,2.07,0.4839
4361577,15,103,2.07,0.4839
110664771,15,38,2.07,0.4839
110883373,15,66,2.07,0.4839
9695904,15,32,2.07,0.4839
1183504,15,36,2.07,0.4839
70503301,15,44,2.07,0.4839
103767458,15,35,2.07,0.4839
25751195,15,31,2.07,0.4839
113431690,15,99,2.07,0.4839
3442818,15,47,2.07,0.4839
99674599,15,44,2.07,0.4839
137531842,15,28,2.07,0.4839
72167112,15,44,2.07,0.4839
112198319,15,36,2.07,0.4839
105026849,15,66,2.07,0.4839
14067253,15,47,2.07,0.4839
10455102,15,38,2.07,0.4839
120305341,15,37,2.07,0.4839
97795315,15,24,2.07,0.4839
81729056,15,27,2.07,0.4839
109893417,15,54,2.07,0.4839
135639209,15,59,2.07,0.4839
62024754,15,25,2.07,0.4839
82905542,15,77,2.07,0.4839
26562102,15,42,2.07,0.4839
104084848,15,65,2.07,0.4839
102042828,15,66,2.07,0.4839
17117517,15,57,2.07,0.4839
45463421,15,26,2.07,0.4839
54476739,15,21,2.07,0.4839
81901472,15,38,2.07,0.4839
37271419,15,33,2.07,0.4839
68358561,15,46,2.07,0.4839
137970629,15,33,2.07,0.4839
105346865,15,46,2.07,0.4839
7234861,15,49,2.07,0.4839
135858331,15,34,2.07,0.4839
44059193,15,33,2.07,0.4839
14447131,15,45,2.07,0.4839
6101177,15,33,2.07,0.4839
135721617,15,19,2.07,0.4839
4146900,15,29,2.07,0.4839
116329106,15,61,2.07,0.4839
140305505,15,23,2.07,0.4839
48776635,15,40,2.07,0.4839
12210870,15,101,2.07,0.4839
15541192,15,85,2.07,0.4839
62581364,15,24,2.07,0.4839
122990070,15,24,2.07,0.4839
68428732,15,34,2.07,0.4839
79253885,15,98,2.07,0.4839
27032913,15,32,2.07,0.4839
128161862,15,25,2.07,0.4839
56756873,15,31,2.07,0.4839
64557626,15,41,2.07,0.4839
74920552,15,27,2.07,0.4839
141323792,15,20,2.07,0.4839
74163297,15,57,2.07,0.4839
3840121,15,46,2.07,0.4839
82259162,15,45,2.07,0.4839
109613455,15,64,2.07,0.4839
63351357,15,59,2.07,0.4839
86614500,15,41,2.07,0.4839
139725346,15,46,2.07,0.4839
100001878,15,36,2.07,0.4839
40364641,15,117,2.07,0.4839
52534043,15,22,2.07,0.4839
38580934,15,45,2.07,0.4839
122266056,15,56,2.07,0.4839
61336461,15,27,2.07,0.4839
807106,15,57,2.07,0.4839
21375743,15,41,2.07,0.4839
66395027,15,40,2.07,0.4839
67898761,15,57,2.07,0.4839
89258714,15,93,2.07,0.4839
131275408,15,28,2.07,0.4839
71035154,15,33,2.07,0.4839
40364499,15,40,2.07,0.4839
52580712,15,59,2.07,0.4839
867381,15,37,2.07,0.4839
104994810,15,35,2.07,0.4839
114054067,15,22,2.07,0.4839
59567091,15,53,2.07,0.4839
125871904,15,49,2.07,0.4839
17340020,15,29,2.07,0.4839
54299599,15,29,2.07,0.4839
97221179,15,28,2.07,0.4839
107034437,16,43,1.94,0.5161
71888387,16,27,1.94,0.5161
138735272,16,94,1.94,0.5161
94645713,16,45,1.94,0.5161
112044266,16,35,1.94,0.5161
140951912,16,40,1.94,0.5161
67202688,16,45,1.94,0.5161
25678919,16,51,1.94,0.5161
132057506,16,43,1.94,0.5161
51435164,16,65,1.94,0.5161
56265199,16,25,1.94,0.5161
128246403,16,37,1.94,0.5161
10705215,16,51,1.94,0.5161
19911284,16,53,1.94,0.5161
130844739,16,36,1.94,0.5161
33797179,16,63,1.94,0.5161
116567678,16,31,1.94,0.5161
57447913,16,52,1.94,0.5161
83976914,16,57,1.94,0.5161
36542583,16,36,1.94,0.5161
4364079,16,69,1.94,0.5161
28235535,16,36,1.94,0.5161
82996925,16,54,1.94,0.5161
28897086,16,30,1.94,0.5161
109689683,16,49,1.94,0.5161
118433993,16,72,1.94,0.5161
91373045,16,79,1.94,0.5161
112171699,16,48,1.94,0.5161
5950556,16,24,1.94,0.5161
57638892,16,66,1.94,0.5161
130132447,16,45,1.94,0.5161
111961699,16,23,1.94,0.5161
67865490,16,30,1.94,0.5161
115636067,16,21,1.94,0.5161
34723367,16,40,1.94,0.5161
100397503,16,54,1.94,0.5161
103962421,16,59,1.94,0.5161
10303832,16,38,1.94,0.5161
66303330,16,59,1.94,0.5161
72306639,16,52,1.94,0.5161
100027681,16,48,1.94,0.5161
123700872,16,27,1.94,0.5161
20564639,16,28,1.94,0.5161
96219418,16,23,1.94,0.5161
29710830,16,43,1.94,0.5161
114802994,16,33,1.94,0.5161
12940608,16,49,1.94,0.5161
128519267,16,40,1.94,0.5161
46344003,16,31,1.94,0.5161
51689371,16,44,1.94,0.5161
96583102,16,96,1.94,0.5161
99480990,16,41,1.94,0.5161
39301597,16,26,1.94,0.5161
58207246,16,28,1.94,0.5161
47237907,16,34,1.94,0.5161
97933481,16,31,1.94,0.5161
96509906,16,65,1.94,0.5161
4137745,16,30,1.94,0.5161
15987177,16,30,1.94,0.5161
126143015,16,81,1.94,0.5161
56708793,16,24,1.94,0.5161
76314785,16,25,1.94,0.5161
123450171,16,35,1.94,0.5161
112570004,16,51,1.94,0.5161
140759237,16,38,1.94,0.5161
37554907,16,35,1.94,0.5161
61457956,16,24,1.94,0.5161
133003311,16,25,1.94,0.5161
135803085,16,48,1.94,0.5161
137905112,17,63,1.82,0.5484
36233277,17,47,1.82,0.5484
138737144,17,106,1.82,0.5484
36918674,17,82,1.82,0.5484
68961612,17,24,1.82,0.5484
