user_id,pre_buy_behavior_count,purchase_count,pre_buy_behavior_per_purchase
112063876,439,9,48.7778
125871904,2390,49,48.7755
33162726,1219,25,48.7600
72335968,195,4,48.7500
96050373,1608,33,48.7273
83425764,682,14,48.7143
29381952,1023,21,48.7143
16755897,828,17,48.7059
8213864,2920,60,48.6667
129265493,438,9,48.6667
87146362,146,3,48.6667
94883880,1022,21,48.6667
37981108,2139,44,48.6136
77743407,875,18,48.6111
139275985,243,5,48.6000
124875172,1166,24,48.5833
64649517,777,16,48.5625
124409414,3302,68,48.5588
119401585,2379,49,48.5510
39280271,534,11,48.5455
104143619,631,13,48.5385
83490019,97,2,48.5000
107787981,97,2,48.5000
137428887,291,6,48.5000
82302996,2569,53,48.4717
85310681,824,17,48.4706
40727661,533,11,48.4545
97615128,339,7,48.4286
91530370,387,8,48.3750
119773138,387,8,48.3750
129516472,532,11,48.3636
114722645,145,3,48.3333
79403111,1401,29,48.3103
103325972,628,13,48.3077
120416898,483,10,48.3000
23159781,1062,22,48.2727
4077888,965,20,48.2500
100625191,386,8,48.2500
107936760,434,9,48.2222
109893417,2604,54,48.2222
15120218,916,19,48.2105
100772562,482,10,48.2000
119470128,289,6,48.1667
108879821,1348,28,48.1429
1211225,385,8,48.1250
126940947,481,10,48.1000
86442990,1058,22,48.0909
110664771,1827,38,48.0789
26081392,2306,48,48.0417
1498131,96,2,48.0000
70542620,384,8,48.0000
70851841,384,8,48.0000
73884777,192,4,48.0000
114494540,192,4,48.0000
118594705,96,2,48.0000
126157375,192,4,48.0000
137328784,144,3,48.0000
7391440,767,16,47.9375
109978933,1965,41,47.9268
56800934,1677,35,47.9143
125879991,479,10,47.9000
78722474,431,9,47.8889
89618850,909,19,47.8421
6347508,526,11,47.8182
58871895,1817,38,47.8158
53027238,908,19,47.7895
70617695,382,8,47.7500
76955668,191,4,47.7500
82738660,573,12,47.7500
125988015,716,15,47.7333
914729,334,7,47.7143
31183701,1001,21,47.6667
48689754,429,9,47.6667
137120980,429,9,47.6667
99543620,810,17,47.6471
127654834,1000,21,47.6190
35205411,952,20,47.6000
107604892,238,5,47.6000
49362840,571,12,47.5833
52395429,1332,28,47.5714
56444539,1617,34,47.5588
78045043,475,10,47.5000
88246742,190,4,47.5000
4644312,95,2,47.5000
36648599,95,2,47.5000
5586064,1092,23,47.4783
131682069,332,7,47.4286
108750800,332,7,47.4286
87526438,711,15,47.4000
7679270,853,18,47.3889
65683052,2558,54,47.3704
49285159,142,3,47.3333
119091459,142,3,47.3333
131666031,284,6,47.3333
94380011,615,13,47.3077
102139569,473,10,47.3000
126498936,331,7,47.2857
15600560,1182,25,47.2800
60756149,851,18,47.2778
74270354,378,8,47.2500
71702944,2740,58,47.2414
40122764,803,17,47.2353
135802732,803,17,47.2353
29601369,3542,75,47.2267
13444072,425,9,47.2222
33614374,425,9,47.2222
55639966,661,14,47.2143
67404809,236,5,47.2000
30071884,472,10,47.2000
11917811,755,16,47.1875
99989881,802,17,47.1765
84423663,707,15,47.1333
138735272,4425,94,47.0745
118582594,659,14,47.0714
75032548,1553,33,47.0606
13254648,941,20,47.0500
110483148,1646,35,47.0286
110122107,329,7,47.0000
112303688,47,1,47.0000
133417766,282,6,47.0000
134165117,282,6,47.0000
135299374,188,4,47.0000
140774910,235,5,47.0000
141792132,47,1,47.0000
63330474,282,6,47.0000
73422588,141,3,47.0000
77084854,47,1,47.0000
80291753,141,3,47.0000
85506238,329,7,47.0000
109197587,329,7,47.0000
2338844,47,1,47.0000
53881441,376,8,47.0000
74077719,797,17,46.8824
40423397,609,13,46.8462
89901261,2014,43,46.8372
122850858,281,6,46.8333
127112658,234,5,46.8000
12202456,234,5,46.8000
7254306,889,19,46.7895
140305505,1076,23,46.7826
42210592,842,18,46.7778
111311037,608,13,46.7692
98809181,795,17,46.7647
93897008,1868,40,46.7000
130134707,467,10,46.7000
31210346,467,10,46.7000
127437540,140,3,46.6667
28930771,373,8,46.6250
103891828,1725,37,46.6216
61506078,1678,36,46.6111
55668630,652,14,46.5714
31879400,652,14,46.5714
120313286,2282,49,46.5714
98756772,698,15,46.5333
73663591,186,4,46.5000
142051625,1998,43,46.4651
42213703,1067,23,46.3913
118061360,2827,61,46.3443
111167137,556,12,46.3333
31888245,139,3,46.3333
32701795,139,3,46.3333
74067634,1945,42,46.3095
18031985,648,14,46.2857
100024529,1203,26,46.2692
25778057,1896,41,46.2439
66374251,786,17,46.2353
1188241,1017,22,46.2273
44875328,231,5,46.2000
78480196,2125,46,46.1957
15461896,508,11,46.1818
111909694,508,11,46.1818
77840706,277,6,46.1667
131563223,1061,23,46.1304
19984096,415,9,46.1111
23916542,461,10,46.1000
124615807,1105,24,46.0417
128265537,92,2,46.0000
131903746,828,18,46.0000
72512616,276,6,46.0000
84894979,414,9,46.0000
84956161,368,8,46.0000
93867217,184,4,46.0000
96524285,46,1,46.0000
7012275,92,2,46.0000
38190551,276,6,46.0000
50157359,46,1,46.0000
50706256,414,9,46.0000
69255232,1655,36,45.9722
92129979,1057,23,45.9565
101778477,643,14,45.9286
20201571,643,14,45.9286
131494546,597,13,45.9231
77020117,551,12,45.9167
93281824,1514,33,45.8788
72375246,321,7,45.8571
47735893,963,21,45.8571
5066694,1421,31,45.8387
50743966,504,11,45.8182
135803085,2199,48,45.8125
4445837,503,11,45.7273
18292376,457,10,45.7000
100231383,457,10,45.7000
136958026,731,16,45.6875
87165474,3152,69,45.6812
65746371,548,12,45.6667
82252304,137,3,45.6667
121797288,137,3,45.6667
18452620,365,8,45.6250
54025878,638,14,45.5714
16847823,729,16,45.5625
31751984,683,15,45.5333
24690079,1639,36,45.5278
39903978,637,14,45.5000
117196810,91,2,45.5000
56960895,182,4,45.5000
62118780,91,2,45.5000
88623283,818,18,45.4444
107859322,818,18,45.4444
73136910,2090,46,45.4348
124799559,318,7,45.4286
135050406,545,12,45.4167
3796254,227,5,45.4000
92548514,1271,28,45.3929
98390011,363,8,45.3750
104007279,363,8,45.3750
137675507,1815,40,45.3750
28564144,499,11,45.3636
14298533,272,6,45.3333
56278193,1632,36,45.3333
44500908,997,22,45.3182
22425841,634,14,45.2857
65043683,950,21,45.2381
2695854,1130,25,45.2000
63705984,271,6,45.1667
1275653,316,7,45.1429
21131024,993,22,45.1364
82438723,2165,48,45.1042
35997460,451,10,45.1000
10218711,90,2,45.0000
25480257,225,5,45.0000
62580886,495,11,45.0000
116434661,90,2,45.0000
11346135,674,15,44.9333
12925543,1348,30,44.9333
82061100,539,12,44.9167
26459606,359,8,44.8750
52110227,1705,38,44.8684
16330947,538,12,44.8333
32191955,538,12,44.8333
37690066,269,6,44.8333
137359772,269,6,44.8333
67940169,269,6,44.8333
99877834,493,11,44.8182
1399592,448,10,44.8000
20329246,403,9,44.7778
56823809,1164,26,44.7692
118051628,2104,47,44.7660
56265199,1119,25,44.7600
91638650,179,4,44.7500
34798610,179,4,44.7500
96583102,4295,96,44.7396
119680525,447,10,44.7000
38479843,581,13,44.6923
20774699,134,3,44.6667
32616448,536,12,44.6667
46312993,491,11,44.6364
141906479,937,21,44.6190
704891,1160,26,44.6154
110989739,2587,58,44.6034
128081640,446,10,44.6000
103332966,223,5,44.6000
86563510,758,17,44.5882
81925863,936,21,44.5714
82740589,490,11,44.5455
3864501,178,4,44.5000
13658397,267,6,44.5000
38897535,890,20,44.5000
51619092,89,2,44.5000
53119472,267,6,44.5000
26372667,756,17,44.4706
18207861,1022,23,44.4348
135414688,311,7,44.4286
16740912,1288,29,44.4138
95687290,666,15,44.4000
6336487,1687,38,44.3947
47710892,355,8,44.3750
51926383,355,8,44.3750
124935727,488,11,44.3636
15688979,2173,49,44.3469
66924694,1197,27,44.3333
84445336,842,19,44.3158
127896334,842,19,44.3158
127479589,310,7,44.2857
77802678,620,14,44.2857
77252588,1151,26,44.2692
57950413,354,8,44.2500
100027681,2124,48,44.2500
106281403,177,4,44.2500
41547180,796,18,44.2222
123394263,398,9,44.2222
20564639,1238,28,44.2143
6222588,2078,47,44.2128
78587720,221,5,44.2000
39763083,928,21,44.1905
110007607,2872,65,44.1846
87983348,4816,109,44.1835
62355811,530,12,44.1667
83797489,574,13,44.1538
105346865,2031,46,44.1522
102036262,309,7,44.1429
42113872,1942,44,44.1364
15834893,529,12,44.0833
11106706,396,9,44.0000
39531225,44,1,44.0000
54073830,88,2,44.0000
116439419,132,3,44.0000
118159372,88,2,44.0000
65949779,44,1,44.0000
67309595,88,2,44.0000
85295844,264,6,44.0000
92726270,88,2,44.0000
92780565,748,17,44.0000
100628422,132,3,44.0000
102767670,44,1,44.0000
632347,2419,55,43.9818
36673681,923,21,43.9524
89426847,2856,65,43.9385
56920355,571,13,43.9231
75441631,527,12,43.9167
25265512,658,15,43.8667
58757200,219,5,43.8000
109562333,438,10,43.8000
112747800,438,10,43.8000
46661935,3677,84,43.7738
135159590,1094,25,43.7600
102064914,2363,54,43.7593
56997547,875,20,43.7500
92139213,175,4,43.7500
104804964,350,8,43.7500
113078957,3280,75,43.7333
15627502,481,11,43.7273
118213394,612,14,43.7143
91373045,3452,79,43.6962
104084848,2840,65,43.6923
77455354,917,21,43.6667
95067968,131,3,43.6667
14577083,655,15,43.6667
22466822,131,3,43.6667
10455102,1659,38,43.6579
127825359,1397,32,43.6563
28948171,1004,23,43.6522
33816024,611,14,43.6429
130216411,523,12,43.5833
125776984,1436,33,43.5152
135345840,2132,49,43.5102
109048285,1131,26,43.5000
3519280,1479,34,43.5000
25773958,783,18,43.5000
27284201,261,6,43.5000
31943268,261,6,43.5000
67743134,1739,40,43.4750
111752966,304,7,43.4286
5467215,912,21,43.4286
34948661,304,7,43.4286
115153145,1129,26,43.4231
99286584,434,10,43.4000
55889877,1258,29,43.3793
69640457,390,9,43.3333
5287432,130,3,43.3333
27237010,390,9,43.3333
131719920,996,23,43.3043
52256064,1342,31,43.2903
116763688,779,18,43.2778
138254559,476,11,43.2727
67033795,1860,43,43.2558
61440941,173,4,43.2500
49461201,173,4,43.2500
78760932,562,13,43.2308
7892881,1901,44,43.2045
44220176,216,5,43.2000
131932310,1339,31,43.1935
48619165,1511,35,43.1714
77801990,561,13,43.1538
4088842,647,15,43.1333
2950136,1035,24,43.1250
101532356,1380,32,43.1250
132917171,690,16,43.1250
137154848,345,8,43.1250
109179391,560,13,43.0769
99467186,215,5,43.0000
103094356,43,1,43.0000
11142295,172,4,43.0000
28639853,86,2,43.0000
33909374,129,3,43.0000
111509835,129,3,43.0000
115867129,344,8,43.0000
20903813,3009,70,42.9857
135981623,1332,31,42.9677
100014060,1031,24,42.9583
56709846,343,8,42.8750
126690366,1886,44,42.8636
112806422,257,6,42.8333
36513563,2739,64,42.7969
132782427,1669,39,42.7949
51435191,1027,24,42.7917
67594087,385,9,42.7778
105038469,342,8,42.7500
56199602,812,19,42.7368
55605483,4144,97,42.7216
118057214,299,7,42.7143
95898771,1964,46,42.6957
18315147,555,13,42.6923
135144517,2177,51,42.6863
51666038,811,19,42.6842
59394022,811,19,42.6842
6734365,256,6,42.6667
58280056,554,13,42.6154
104468262,213,5,42.6000
70277195,298,7,42.5714
1067578,298,7,42.5714
35603682,298,7,42.5714
1533885,383,9,42.5556
51311734,936,22,42.5455
14524213,170,4,42.5000
119625026,425,10,42.5000
92583255,510,12,42.5000
94828459,85,2,42.5000
74775553,297,7,42.4286
96497399,891,21,42.4286
83000130,212,5,42.4000
108179658,424,10,42.4000
11427000,1484,35,42.4000
7207480,1399,33,42.3939
85004126,339,8,42.3750
111246826,466,11,42.3636
53364820,593,14,42.3571
21790996,1355,32,42.3438
43587789,254,6,42.3333
137092015,127,3,42.3333
138666658,127,3,42.3333
140651069,127,3,42.3333
131449826,846,20,42.3000
34576265,423,10,42.3000
141754029,1606,38,42.2632
52580712,2493,59,42.2542
128055612,4563,108,42.2500
141582467,1352,32,42.2500
103963543,338,8,42.2500
102999986,1013,24,42.2083
30419421,506,12,42.1667
33259936,801,19,42.1579
132397628,885,21,42.1429
14282886,632,15,42.1333
35941637,969,23,42.1304
136374136,1516,36,42.1111
121240369,884,21,42.0952
117954942,463,11,42.0909
58805712,589,14,42.0714
118465665,1388,33,42.0606
140489209,42,1,42.0000
141127578,714,17,42.0000
62918630,252,6,42.0000
30511762,504,12,42.0000
38949342,294,7,42.0000
42248597,168,4,42.0000
46591450,294,7,42.0000
21465106,4870,116,41.9828
9886065,1846,44,41.9545
51689371,1846,44,41.9545
22802989,545,13,41.9231
118781454,1299,31,41.9032
109128473,796,19,41.8947
76755997,377,9,41.8889
46607628,1339,32,41.8438
98531147,795,19,41.8421
47087121,753,18,41.8333
118460273,251,6,41.8333
55305887,1631,39,41.8205
131053983,669,16,41.8125
36110156,376,9,41.7778
38580934,1880,45,41.7778
116567678,1295,31,41.7742
116660455,543,13,41.7692
110074552,167,4,41.7500
97122756,2501,60,41.6833
99517258,250,6,41.6667
103421620,250,6,41.6667
53688011,750,18,41.6667
29150925,708,17,41.6471
107621692,583,14,41.6429
97181356,2998,72,41.6389
60729896,458,11,41.6364
22808710,458,11,41.6364
2913602,1498,36,41.6111
101689479,499,12,41.5833
84267303,291,7,41.5714
54476739,873,21,41.5714
138505346,2743,66,41.5606
140759237,1579,38,41.5526
124559254,623,15,41.5333
136957532,166,4,41.5000
25249494,498,12,41.5000
36445695,166,4,41.5000
52512070,166,4,41.5000
66132570,83,2,41.5000
94432660,581,14,41.5000
67177972,622,15,41.4667
65010632,290,7,41.4286
99248296,1946,47,41.4043
59244307,207,5,41.4000
64126748,414,10,41.4000
21787418,869,21,41.3810
18301670,662,16,41.3750
21089878,662,16,41.3750
86723144,993,24,41.3750
104014368,331,8,41.3750
56820067,579,14,41.3571
35921923,951,23,41.3478
46997903,785,19,41.3158
123006863,2189,53,41.3019
129072827,536,13,41.2308
98810118,536,13,41.2308
55836212,907,22,41.2273
97933481,1278,31,41.2258
54598175,371,9,41.2222
40226923,2102,51,41.2157
121986222,577,14,41.2143
62879516,535,13,41.1538
92147618,1111,27,41.1481
69654504,576,14,41.1429
105548494,288,7,41.1429
138214018,576,14,41.1429
134431676,658,16,41.1250
49755294,658,16,41.1250
112503956,986,24,41.0833
1259845,1027,25,41.0800
134352095,616,15,41.0667
124856265,533,13,41.0000
133849127,2829,69,41.0000
76054159,82,2,41.0000
103174200,82,2,41.0000
25639546,697,17,41.0000
45208426,164,4,41.0000
104683710,1311,32,40.9688
84517694,1310,32,40.9375
22082857,532,13,40.9231
141604126,900,22,40.9091
11650719,1062,26,40.8462
32728520,245,6,40.8333
119536261,245,6,40.8333
73407945,1510,37,40.8108
5179507,204,5,40.8000
44817147,1672,41,40.7805
51597514,734,18,40.7778
34769733,163,4,40.7500
37008188,652,16,40.7500
37563035,326,8,40.7500
122472982,489,12,40.7500
139019375,977,24,40.7083
97428494,1099,27,40.7037
107301929,1058,26,40.6923
25008977,366,9,40.6667
96610296,447,11,40.6364
247543,934,23,40.6087
9695904,1299,32,40.5938
61443186,568,14,40.5714
27964788,365,9,40.5556
19229301,1703,42,40.5476
36904941,446,11,40.5455
75547524,689,17,40.5294
57074474,162,4,40.5000
60014035,81,2,40.5000
70351826,162,4,40.5000
74920552,1093,27,40.4815
70745586,364,9,40.4444
13656280,283,7,40.4286
28844915,283,7,40.4286
62941911,202,5,40.4000
5424550,4078,101,40.3762
26768217,888,22,40.3636
27933232,686,17,40.3529
126094939,807,20,40.3500
17390678,121,3,40.3333
133559789,282,7,40.2857
114115623,725,18,40.2778
52372344,443,11,40.2727
110609527,161,4,40.2500
86736998,161,4,40.2500
85160711,724,18,40.2222
9310791,362,9,40.2222
85642720,201,5,40.2000
98179152,1246,31,40.1935
1725399,2210,55,40.1818
125577545,884,22,40.1818
97426338,763,19,40.1579
17340020,1164,29,40.1379
6235300,321,8,40.1250
117293466,1323,33,40.0909
130820048,681,17,40.0588
1421162,160,4,40.0000
2910556,1320,33,40.0000
5196815,360,9,40.0000
11845036,120,3,40.0000
44221621,200,5,40.0000
65960071,40,1,40.0000
81368266,160,4,40.0000
89583416,560,14,40.0000
98662432,40,1,40.0000
103653287,120,3,40.0000
127691807,1159,29,39.9655
97045271,719,18,39.9444
122679643,1676,42,39.9048
7591,838,21,39.9048
29326716,838,21,39.9048
30506808,279,7,39.8571
96089433,518,13,39.8462
112632735,239,6,39.8333
126808944,239,6,39.8333
72775671,438,11,39.8182
111800667,517,13,39.7692
114802994,1312,33,39.7576
2357844,795,20,39.7500
22995367,159,4,39.7500
31050275,278,7,39.7143
125157200,278,7,39.7143
135665686,2303,58,39.7069
21605110,2420,61,39.6721
132297842,119,3,39.6667
132614507,476,12,39.6667
135015170,476,12,39.6667
93704320,1507,38,39.6579
56373208,555,14,39.6429
63174613,909,23,39.5217
110976685,5137,130,39.5154
64364680,237,6,39.5000
90024783,158,4,39.5000
97832135,1775,45,39.4444
18927299,3116,79,39.4430
16354041,552,14,39.4286
64698675,276,7,39.4286
65409330,788,20,39.4000
10335403,512,13,39.3846
62443822,315,8,39.3750
45598577,511,13,39.3077
89918216,904,23,39.3043
125634150,825,21,39.2857
51234996,589,15,39.2667
38067964,157,4,39.2500
48236976,942,24,39.2500
131766510,157,4,39.2500
134499562,314,8,39.2500
68284108,314,8,39.2500
24123047,667,17,39.2353
117327134,2628,67,39.2239
22841491,941,24,39.2083
34202353,392,10,39.2000
40174741,588,15,39.2000
45714300,196,5,39.2000
123874325,196,5,39.2000
7267531,901,23,39.1739
4597166,235,6,39.1667
77130692,235,6,39.1667
124546232,548,14,39.1429
63621977,391,10,39.1000
103606020,782,20,39.1000
46247152,1212,31,39.0968
56124730,430,11,39.0909
135321413,430,11,39.0909
120078898,507,13,39.0000
6640205,507,13,39.0000
16493838,546,14,39.0000
55864105,78,2,39.0000
61534398,39,1,39.0000
62305709,351,9,39.0000
64818293,78,2,39.0000
89538622,195,5,39.0000
102557821,117,3,39.0000
99199943,935,24,38.9583
6516360,818,21,38.9524
27820493,1129,29,38.9310
28235535,1401,36,38.9167
61114029,389,10,38.9000
38103038,350,9,38.8889
131504487,1555,40,38.8750
77275752,311,8,38.8750
108266017,1943,50,38.8600
21329952,272,7,38.8571
7788241,1049,27,38.8519
59057185,233,6,38.8333
115809291,194,5,38.8000
100415080,543,14,38.7857
73577977,116,3,38.6667
39951811,1121,29,38.6552
20799662,541,14,38.6429
98338449,309,8,38.6250
70971999,193,5,38.6000
82144399,193,5,38.6000
6419226,193,5,38.6000
94827522,270,7,38.5714
12322077,963,25,38.5200
15516289,154,4,38.5000
45159377,77,2,38.5000
109410073,231,6,38.5000
111947361,154,4,38.5000
126555406,385,10,38.5000
126970629,77,2,38.5000
138108608,231,6,38.5000
10480818,654,17,38.4706
22497620,1192,31,38.4516
28308227,615,16,38.4375
54827821,538,14,38.4286
32510862,192,5,38.4000
33366026,192,5,38.4000
2283337,1380,36,38.3333
132019582,651,17,38.2941
135288694,804,21,38.2857
13851650,536,14,38.2857
48144461,268,7,38.2857
46455628,153,4,38.2500
105006722,153,4,38.2500
132048401,2027,53,38.2453
80057429,497,13,38.2308
53406644,573,15,38.2000
5865371,649,17,38.1765
65698133,229,6,38.1667
88276305,229,6,38.1667
10960939,496,13,38.1538
16017921,496,13,38.1538
67865490,1144,30,38.1333
42170243,991,26,38.1154
109689227,609,16,38.0625
70776553,875,23,38.0435
109255415,76,2,38.0000
113025576,38,1,38.0000
113512295,76,2,38.0000
126406308,114,3,38.0000
11944953,304,8,38.0000
53527205,38,1,38.0000
77032998,683,18,37.9444
91057103,493,13,37.9231
120154530,417,11,37.9091
59419662,379,10,37.9000
54258366,720,19,37.8947
47237907,1288,34,37.8824
130831293,265,7,37.8571
93340122,227,6,37.8333
49176199,227,6,37.8333
68299137,189,5,37.8000
91675566,793,21,37.7619
102629009,1095,29,37.7586
8863153,151,4,37.7500
39301597,981,26,37.7308
86299044,415,11,37.7273
31463929,792,21,37.7143
54144399,1093,29,37.6897
7646195,452,12,37.6667
22984722,452,12,37.6667
29072139,226,6,37.6667
38965559,113,3,37.6667
122786384,791,21,37.6667
142061900,113,3,37.6667
87960257,339,9,37.6667
95530909,226,6,37.6667
73881418,564,15,37.6000
83753093,188,5,37.6000
17684274,188,5,37.6000
140351939,902,24,37.5833
62394339,1352,36,37.5556
81647004,75,2,37.5000
82698552,150,4,37.5000
90532631,75,2,37.5000
6336158,225,6,37.5000
116329106,2287,61,37.4918
6500341,487,13,37.4615
41753507,412,11,37.4545
63223782,262,7,37.4286
25952339,822,22,37.3636
77661755,747,20,37.3500
91823027,1529,41,37.2927
38885211,410,11,37.2727
135858331,1267,34,37.2647
68735466,298,8,37.2500
109012414,298,8,37.2500
50698254,335,9,37.2222
32417348,186,5,37.2000
86323571,186,5,37.2000
90996726,930,25,37.2000
21447166,632,17,37.1765
22525341,669,18,37.1667
38556307,483,13,37.1538
16918270,297,8,37.1250
99784621,668,18,37.1111
105313845,1669,45,37.0889
108546559,482,13,37.0769
103812524,1371,37,37.0541
135861598,1408,38,37.0526
131631344,37,1,37.0000
5710300,407,11,37.0000
16137242,888,24,37.0000
38219792,629,17,37.0000
46486820,407,11,37.0000
60497165,37,1,37.0000
74056865,888,24,37.0000
99785045,407,11,37.0000
100459462,148,4,37.0000
108511715,37,1,37.0000
91301440,1885,51,36.9608
84019407,702,19,36.9474
81732161,628,17,36.9412
6504113,1847,50,36.9400
22734359,517,14,36.9286
3830694,1107,30,36.9000
130998493,332,9,36.8889
62364748,1512,41,36.8780
100742887,1363,37,36.8378
100267644,1326,36,36.8333
24847553,221,6,36.8333
77306409,3351,91,36.8242
86870442,184,5,36.8000
96317471,2318,63,36.7937
75632937,515,14,36.7857
83275852,2059,56,36.7679
117659423,441,12,36.7500
100870297,918,25,36.7200
51298155,257,7,36.7143
19010396,587,16,36.6875
126735858,220,6,36.6667
130368376,110,3,36.6667
112706018,1576,43,36.6512
25166903,403,11,36.6364
13385262,476,13,36.6154
131514258,2562,70,36.6000
48851432,256,7,36.5714
65305165,1754,48,36.5417
61162561,657,18,36.5000
86034641,803,22,36.5000
94832743,73,2,36.5000
96454874,73,2,36.5000
105632814,146,4,36.5000
36250912,365,10,36.5000
119661272,146,4,36.5000
28623961,1313,36,36.4722
137538791,255,7,36.4286
90241071,473,13,36.3846
103141994,473,13,36.3846
140825250,617,17,36.2941
85372457,2177,60,36.2833
16611975,544,15,36.2667
38222533,1088,30,36.2667
53920496,145,4,36.2500
124323271,870,24,36.2500
131612590,290,8,36.2500
102690418,145,4,36.2500
124168749,326,9,36.2222
60248227,724,20,36.2000
68264472,1084,30,36.1333
26087047,289,8,36.1250
132815324,289,8,36.1250
112917606,72,2,36.0000
119122882,1080,30,36.0000
138188210,72,2,36.0000
139991891,252,7,36.0000
62806088,36,1,36.0000
100522480,36,1,36.0000
5451259,144,4,36.0000
9480832,36,1,36.0000
12662961,72,2,36.0000
47792171,180,5,36.0000
87895521,1835,51,35.9804
100279459,1222,34,35.9412
15183813,431,12,35.9167
138976435,287,8,35.8750
49614536,825,23,35.8696
132308943,2473,69,35.8406
24792310,215,6,35.8333
112900189,394,11,35.8182
139698902,394,11,35.8182
2989110,967,27,35.8148
1128409,573,16,35.8125
68217968,179,5,35.8000
72167112,1574,44,35.7727
112345599,143,4,35.7500
62177780,1534,43,35.6744
85053285,820,23,35.6522
50871193,285,8,35.6250
136514003,178,5,35.6000
100650188,178,5,35.6000
135487299,498,14,35.5714
52042648,960,27,35.5556
93088083,462,13,35.5385
42461054,675,19,35.5263
100684618,959,27,35.5185
81576763,71,2,35.5000
12796196,639,18,35.5000
30439175,213,6,35.5000
44632141,71,2,35.5000
53416987,2412,68,35.4706
130040744,390,11,35.4545
65352076,1595,45,35.4444
98567826,248,7,35.4286
136668031,248,7,35.4286
130346118,1027,29,35.4138
35525691,177,5,35.4000
483640,495,14,35.3571
128865557,106,3,35.3333
71888387,953,27,35.2963
30833242,247,7,35.2857
91817248,388,11,35.2727
104997704,141,4,35.2500
130400029,704,20,35.2000
65995748,1266,36,35.1667
93509038,492,14,35.1429
6776778,773,22,35.1364
129303952,562,16,35.1250
85057275,876,25,35.0400
88503688,4484,128,35.0313
93311801,1506,43,35.0233
97821126,35,1,35.0000
104356019,105,3,35.0000
112217162,35,1,35.0000
138559280,70,2,35.0000
141870015,70,2,35.0000
217996,70,2,35.0000
42993694,210,6,35.0000
52665292,35,1,35.0000
123952685,1538,44,34.9545
104479798,524,15,34.9333
31942750,2514,72,34.9167
36918674,2863,82,34.9146
56797391,1990,57,34.9123
17377868,349,10,34.9000
87648643,977,28,34.8929
60753044,1707,49,34.8367
64105175,209,6,34.8333
101256206,1462,42,34.8095
50960524,835,24,34.7917
11007737,313,9,34.7778
29582784,591,17,34.7647
46010609,521,15,34.7333
41034768,833,24,34.7083
7528,208,6,34.6667
11689510,104,3,34.6667
31538214,104,3,34.6667
50857110,936,27,34.6667
78324634,1560,45,34.6667
81144389,104,3,34.6667
98922726,208,6,34.6667
2120923,381,11,34.6364
40729947,3251,94,34.5851
66303330,2040,59,34.5763
131662415,242,7,34.5714
67759870,1832,53,34.5660
8388321,311,9,34.5556
136482450,1933,56,34.5179
29091169,276,8,34.5000
30419994,966,28,34.5000
39441936,69,2,34.5000
60498346,207,6,34.5000
70960824,414,12,34.5000
96581322,310,9,34.4444
70212546,2514,73,34.4384
96337789,241,7,34.4286
106021995,241,7,34.4286
114745929,241,7,34.4286
73758282,516,15,34.4000
9487538,172,5,34.4000
50343267,550,16,34.3750
69285521,275,8,34.3750
107874169,2440,71,34.3662
35534976,481,14,34.3571
108473071,687,20,34.3500
59984080,103,3,34.3333
114497121,309,9,34.3333
37993178,103,3,34.3333
47272457,412,12,34.3333
66395027,1373,40,34.3250
90019648,583,17,34.2941
20356708,240,7,34.2857
32831611,1062,31,34.2581
12012359,548,16,34.2500
117956367,856,25,34.2400
21355438,1335,39,34.2308
56377036,650,19,34.2105
128960133,3692,108,34.1852
67725088,376,11,34.1818
8499885,922,27,34.1481
135455673,1878,55,34.1455
91632938,239,7,34.1429
22762528,239,7,34.1429
24620052,478,14,34.1429
25020664,1707,50,34.1400
37019520,34,1,34.0000
46011980,238,7,34.0000
53247630,102,3,34.0000
135721617,646,19,34.0000
66743304,136,4,34.0000
71164203,306,9,34.0000
74218761,136,4,34.0000
77787471,34,1,34.0000
97972413,374,11,34.0000
109127316,917,27,33.9630
66850651,916,27,33.9259
16071365,441,13,33.9231
26612709,407,12,33.9167
6997005,1458,43,33.9070
74856244,712,21,33.9048
25776026,339,10,33.9000
126024699,1796,53,33.8868
33660702,847,25,33.8800
7226947,1592,47,33.8723
28826774,1524,45,33.8667
54404822,745,22,33.8636
64641892,237,7,33.8571
134377639,1422,42,33.8571
139904361,237,7,33.8571
64557626,1388,41,33.8537
23218973,372,11,33.8182
13683475,338,10,33.8000
105424913,169,5,33.8000
79492036,709,21,33.7619
110017091,540,16,33.7500
70157276,3307,98,33.7449
68255573,101,3,33.6667
50616987,202,6,33.6667
19561223,538,16,33.6250
40163921,168,5,33.6000
124982206,1344,40,33.6000
85515812,705,21,33.5714
76143991,1477,44,33.5682
115368454,671,20,33.5500
27625670,637,19,33.5263
79787742,1307,39,33.5128
62107563,134,4,33.5000
77514819,335,10,33.5000
8750098,335,10,33.5000
63489689,1239,37,33.4865
134058935,970,29,33.4483
126143015,2709,81,33.4444
8688021,468,14,33.4286
64051525,234,7,33.4286
110276286,401,12,33.4167
119092054,367,11,33.3636
7733967,200,6,33.3333
62585395,833,25,33.3200
126077020,333,10,33.3000
129860246,233,7,33.2857
7436994,1165,35,33.2857
108789051,832,25,33.2800
101061002,1697,51,33.2745
91950158,133,4,33.2500
112131404,299,9,33.2222
114052885,664,20,33.2000
134014289,166,5,33.2000
99792011,630,19,33.1579
