user_id,total_behavior_count,browse_count,favorite_count,cart_count,purchase_count,browse_to_favorite_rate,favorite_to_cart_rate,cart_to_purchase_rate,browse_to_purchase_rate
119865308,349,342,6,1,0,0.0175,0.1667,0.0000,0.0000
22607012,349,344,0,2,3,0.0000,NULL,1.5000,0.0087
137760555,349,341,0,2,6,0.0000,NULL,3.0000,0.0176
25776026,349,336,0,3,10,0.0000,NULL,3.3333,0.0298
87960257,348,309,11,19,9,0.0356,1.7273,0.4737,0.0291
13683475,348,309,0,29,10,0.0000,NULL,0.3448,0.0324
39331817,348,310,4,28,6,0.0129,7.0000,0.2143,0.0194
57846106,348,340,0,8,0,0.0000,NULL,0.0000,0.0000
141085465,348,315,0,22,11,0.0000,NULL,0.5000,0.0349
19704074,348,317,0,26,5,0.0000,NULL,0.1923,0.0158
12884654,348,319,15,0,14,0.0470,0.0000,NULL,0.0439
122895588,347,327,0,17,3,0.0000,NULL,0.1765,0.0092
62925833,347,341,0,3,3,0.0000,NULL,1.0000,0.0088
120513537,347,330,0,11,6,0.0000,NULL,0.5455,0.0182
21226209,347,342,2,1,2,0.0058,0.5000,2.0000,0.0058
72875200,347,335,6,4,2,0.0179,0.6667,0.5000,0.0060
113367173,347,335,0,7,5,0.0000,NULL,0.7143,0.0149
85004126,347,327,4,8,8,0.0122,2.0000,1.0000,0.0245
24047653,346,343,0,2,1,0.0000,NULL,0.5000,0.0029
41265943,346,319,0,14,13,0.0000,NULL,0.9286,0.0408
55884426,346,291,0,31,24,0.0000,NULL,0.7742,0.0825
103963543,346,333,0,5,8,0.0000,NULL,1.6000,0.0240
97615128,346,333,1,5,7,0.0030,5.0000,1.4000,0.0210
131826831,346,337,6,1,2,0.0178,0.1667,2.0000,0.0059
9087115,346,330,13,0,3,0.0394,0.0000,NULL,0.0091
80421496,346,334,1,0,11,0.0030,0.0000,NULL,0.0329
27428904,345,320,0,20,5,0.0000,NULL,0.2500,0.0156
48304965,345,333,3,7,2,0.0090,2.3333,0.2857,0.0060
77514819,345,307,2,26,10,0.0065,13.0000,0.3846,0.0326
37638767,345,335,8,0,2,0.0239,0.0000,NULL,0.0060
8750098,345,311,0,24,10,0.0000,NULL,0.4167,0.0322
1525511,344,340,3,1,0,0.0088,0.3333,0.0000,0.0000
101781721,344,326,1,13,4,0.0031,13.0000,0.3077,0.0123
55588786,344,336,6,1,1,0.0179,0.1667,1.0000,0.0030
25800692,344,323,1,14,6,0.0031,14.0000,0.4286,0.0186
50698254,344,304,0,31,9,0.0000,NULL,0.2903,0.0296
48862112,343,321,0,8,14,0.0000,NULL,1.7500,0.0436
118309715,343,323,5,13,2,0.0155,2.6000,0.1538,0.0062
114923282,343,327,0,16,0,0.0000,NULL,0.0000,0.0000
130796999,343,337,0,5,1,0.0000,NULL,0.2000,0.0030
96985981,343,335,0,7,1,0.0000,NULL,0.1429,0.0030
126077020,343,326,0,7,10,0.0000,NULL,1.4286,0.0307
74436775,342,317,0,23,2,0.0000,NULL,0.0870,0.0063
99430158,342,335,0,5,2,0.0000,NULL,0.4000,0.0060
3791755,342,341,0,0,1,0.0000,NULL,NULL,0.0029
3375066,342,321,0,7,14,0.0000,NULL,2.0000,0.0436
110258310,342,310,1,19,12,0.0032,19.0000,0.6316,0.0387
114926003,341,300,3,18,20,0.0100,6.0000,1.1111,0.0667
71452131,341,301,4,31,5,0.0133,7.7500,0.1613,0.0166
97358177,341,323,12,2,4,0.0372,0.1667,2.0000,0.0124
130998493,341,316,0,16,9,0.0000,NULL,0.5625,0.0285
67511501,341,320,0,16,5,0.0000,NULL,0.3125,0.0156
121339632,341,319,1,10,11,0.0031,10.0000,1.1000,0.0345
914729,341,333,1,0,7,0.0030,0.0000,NULL,0.0210
136249926,341,339,0,1,1,0.0000,NULL,1.0000,0.0029
85051568,340,339,0,0,1,0.0000,NULL,NULL,0.0029
70898242,340,335,0,0,5,0.0000,NULL,NULL,0.0149
28204652,340,335,3,0,2,0.0090,0.0000,NULL,0.0060
30701625,340,311,3,14,12,0.0096,4.6667,0.8571,0.0386
131682069,339,332,0,0,7,0.0000,NULL,NULL,0.0211
121711639,339,326,1,6,6,0.0031,6.0000,1.0000,0.0184
141439882,339,328,8,1,2,0.0244,0.1250,2.0000,0.0061
8909639,339,307,16,5,11,0.0521,0.3125,2.2000,0.0358
30516756,339,330,2,3,4,0.0061,1.5000,1.3333,0.0121
108750800,339,319,0,13,7,0.0000,NULL,0.5385,0.0219
16920338,339,327,6,2,4,0.0183,0.3333,2.0000,0.0122
41868482,339,304,3,15,17,0.0099,5.0000,1.1333,0.0559
104014368,339,317,0,14,8,0.0000,NULL,0.5714,0.0252
125498107,339,338,0,0,1,0.0000,NULL,NULL,0.0030
112329101,339,319,14,4,2,0.0439,0.2857,0.5000,0.0063
53910293,338,317,1,18,2,0.0032,18.0000,0.1111,0.0063
60815533,338,307,2,11,18,0.0065,5.5000,1.6364,0.0586
126498936,338,318,0,13,7,0.0000,NULL,0.5385,0.0220
104456945,337,315,4,2,16,0.0127,0.5000,8.0000,0.0508
66961542,337,321,9,2,5,0.0280,0.2222,2.5000,0.0156
37737164,337,324,11,0,2,0.0340,0.0000,NULL,0.0062
5798831,337,312,0,22,3,0.0000,NULL,0.1364,0.0096
50627823,337,322,2,10,3,0.0062,5.0000,0.3000,0.0093
100862503,337,311,1,5,20,0.0032,5.0000,4.0000,0.0643
35354529,337,320,0,13,4,0.0000,NULL,0.3077,0.0125
45542148,337,317,0,16,4,0.0000,NULL,0.2500,0.0126
119732530,336,324,0,7,5,0.0000,NULL,0.7143,0.0154
44073291,336,306,29,0,1,0.0948,0.0000,NULL,0.0033
110122107,336,322,1,6,7,0.0031,6.0000,1.1667,0.0217
85506238,336,296,12,21,7,0.0405,1.7500,0.3333,0.0236
135927109,336,322,0,11,3,0.0000,NULL,0.2727,0.0093
109197587,336,324,0,5,7,0.0000,NULL,1.4000,0.0216
59698667,336,308,8,0,20,0.0260,0.0000,NULL,0.0649
124168749,335,306,20,0,9,0.0654,0.0000,NULL,0.0294
86800877,335,324,2,3,6,0.0062,1.5000,2.0000,0.0185
90030565,335,311,0,24,0,0.0000,NULL,0.0000,0.0000
142412247,335,312,0,11,12,0.0000,NULL,1.0909,0.0385
34301104,334,326,1,2,5,0.0031,2.0000,2.5000,0.0153
104411157,334,327,0,4,3,0.0000,NULL,0.7500,0.0092
37563035,334,311,1,14,8,0.0032,14.0000,0.5714,0.0257
17886992,334,323,5,4,2,0.0155,0.8000,0.5000,0.0062
3192805,333,299,11,17,6,0.0368,1.5455,0.3529,0.0201
1334962,332,304,4,9,15,0.0132,2.2500,1.6667,0.0493
22319406,332,326,0,6,0,0.0000,NULL,0.0000,0.0000
4283186,332,298,3,30,1,0.0101,10.0000,0.0333,0.0034
52588100,332,319,9,1,3,0.0282,0.1111,3.0000,0.0094
104551817,332,302,1,18,11,0.0033,18.0000,0.6111,0.0364
7874812,332,313,11,3,5,0.0351,0.2727,1.6667,0.0160
47436377,332,307,1,9,15,0.0033,9.0000,1.6667,0.0489
139014554,332,322,1,8,1,0.0031,8.0000,0.1250,0.0031
22207490,331,305,0,13,13,0.0000,NULL,1.0000,0.0426
128941078,331,327,0,1,3,0.0000,NULL,3.0000,0.0092
108786121,331,311,0,10,10,0.0000,NULL,1.0000,0.0322
92221962,331,331,0,0,0,0.0000,NULL,NULL,0.0000
99383284,331,318,1,9,3,0.0031,9.0000,0.3333,0.0094
35112986,331,319,0,9,3,0.0000,NULL,0.3333,0.0094
4790160,331,291,0,28,12,0.0000,NULL,0.4286,0.0412
129076681,330,315,3,1,11,0.0095,0.3333,11.0000,0.0349
128268006,330,300,0,20,10,0.0000,NULL,0.5000,0.0333
74080846,330,298,22,7,3,0.0738,0.3182,0.4286,0.0101
62290638,330,321,0,9,0,0.0000,NULL,0.0000,0.0000
13178504,330,330,0,0,0,0.0000,NULL,NULL,0.0000
101050024,330,300,5,11,14,0.0167,2.2000,1.2727,0.0467
138720115,329,291,18,8,12,0.0619,0.4444,1.5000,0.0412
46877762,329,300,0,27,2,0.0000,NULL,0.0741,0.0067
127316852,329,306,0,4,19,0.0000,NULL,4.7500,0.0621
100462790,329,300,13,14,2,0.0433,1.0769,0.1429,0.0067
80490154,329,326,0,1,2,0.0000,NULL,2.0000,0.0061
135481793,329,316,7,2,4,0.0222,0.2857,2.0000,0.0127
78235318,329,317,0,6,6,0.0000,NULL,1.0000,0.0189
43858783,329,305,1,19,4,0.0033,19.0000,0.2105,0.0131
6235300,329,319,0,2,8,0.0000,NULL,4.0000,0.0251
123118241,329,306,12,6,5,0.0392,0.5000,0.8333,0.0163
140910777,329,307,9,1,12,0.0293,0.1111,12.0000,0.0391
49579858,329,308,0,11,10,0.0000,NULL,0.9091,0.0325
101798575,328,326,0,1,1,0.0000,NULL,1.0000,0.0031
4567220,328,324,0,1,3,0.0000,NULL,3.0000,0.0093
134681866,328,320,6,1,1,0.0188,0.1667,1.0000,0.0031
88526460,328,305,0,11,12,0.0000,NULL,1.0909,0.0393
50430840,328,325,0,1,2,0.0000,NULL,2.0000,0.0062
72375246,328,306,0,15,7,0.0000,NULL,0.4667,0.0229
105835220,327,311,0,10,6,0.0000,NULL,0.6000,0.0193
113905943,327,290,35,1,1,0.1207,0.0286,1.0000,0.0034
57810665,327,302,0,22,3,0.0000,NULL,0.1364,0.0099
105019487,327,291,0,16,20,0.0000,NULL,1.2500,0.0687
91500491,327,311,2,14,0,0.0064,7.0000,0.0000,0.0000
71696748,327,319,5,0,3,0.0157,0.0000,NULL,0.0094
18820857,327,316,6,1,4,0.0190,0.1667,4.0000,0.0127
16382658,327,288,1,35,3,0.0035,35.0000,0.0857,0.0104
26145391,326,293,0,28,5,0.0000,NULL,0.1786,0.0171
61409141,326,325,0,0,1,0.0000,NULL,NULL,0.0031
34477360,326,304,1,9,12,0.0033,9.0000,1.3333,0.0395
90474934,326,323,1,1,1,0.0031,1.0000,1.0000,0.0031
100154665,326,324,0,1,1,0.0000,NULL,1.0000,0.0031
88811781,326,325,1,0,0,0.0031,0.0000,NULL,0.0000
8784082,326,293,0,21,12,0.0000,NULL,0.5714,0.0410
91519514,326,299,0,21,6,0.0000,NULL,0.2857,0.0201
111598255,326,301,7,6,12,0.0233,0.8571,2.0000,0.0399
61485943,326,313,9,1,3,0.0288,0.1111,3.0000,0.0096
71090471,326,319,0,7,0,0.0000,NULL,0.0000,0.0000
43987061,326,312,1,8,5,0.0032,8.0000,0.6250,0.0160
139954377,325,325,0,0,0,0.0000,NULL,NULL,0.0000
2073744,325,323,2,0,0,0.0062,0.0000,NULL,0.0000
124799559,325,316,0,2,7,0.0000,NULL,3.5000,0.0222
96242076,325,312,0,9,4,0.0000,NULL,0.4444,0.0128
121914104,325,325,0,0,0,0.0000,NULL,NULL,0.0000
25665414,323,317,1,2,3,0.0032,2.0000,1.5000,0.0095
1275653,323,300,13,3,7,0.0433,0.2308,2.3333,0.0233
113404246,323,310,0,9,4,0.0000,NULL,0.4444,0.0129
62443822,323,304,4,7,8,0.0132,1.7500,1.1429,0.0263
142376113,322,305,1,15,1,0.0033,15.0000,0.0667,0.0033
110762953,322,259,6,51,6,0.0232,8.5000,0.1176,0.0232
39079609,322,290,0,21,11,0.0000,NULL,0.5238,0.0379
11007737,322,311,1,1,9,0.0032,1.0000,9.0000,0.0289
102339954,322,310,0,11,1,0.0000,NULL,0.0909,0.0032
68284108,322,312,0,2,8,0.0000,NULL,4.0000,0.0256
106786729,322,319,0,3,0,0.0000,NULL,0.0000,0.0000
72234327,322,317,0,4,1,0.0000,NULL,0.2500,0.0032
134499562,322,305,0,9,8,0.0000,NULL,0.8889,0.0262
101685919,321,311,2,2,6,0.0064,1.0000,3.0000,0.0193
37600724,321,272,10,25,14,0.0368,2.5000,0.5600,0.0515
68161467,321,279,42,0,0,0.1505,0.0000,NULL,0.0000
108378461,321,314,1,2,4,0.0032,2.0000,2.0000,0.0127
57450756,321,309,0,0,12,0.0000,NULL,NULL,0.0388
8388321,320,283,0,28,9,0.0000,NULL,0.3214,0.0318
40786964,320,319,0,0,1,0.0000,NULL,NULL,0.0031
119765398,320,313,1,2,4,0.0032,2.0000,2.0000,0.0128
110532180,320,318,0,1,1,0.0000,NULL,1.0000,0.0031
123553065,320,303,2,2,13,0.0066,1.0000,6.5000,0.0429
95057565,320,315,0,3,2,0.0000,NULL,0.6667,0.0063
3919761,320,304,1,11,4,0.0033,11.0000,0.3636,0.0132
94874137,320,315,0,0,5,0.0000,NULL,NULL,0.0159
73855909,320,308,1,5,6,0.0032,5.0000,1.2000,0.0195
85943972,319,278,0,22,19,0.0000,NULL,0.8636,0.0683
77275752,319,287,23,1,8,0.0801,0.0435,8.0000,0.0279
96581322,319,304,4,2,9,0.0132,0.5000,4.5000,0.0296
118065338,319,294,13,7,5,0.0442,0.5385,0.7143,0.0170
94139294,319,308,0,0,11,0.0000,NULL,NULL,0.0357
135414688,318,295,0,16,7,0.0000,NULL,0.4375,0.0237
78947364,318,308,7,0,3,0.0227,0.0000,NULL,0.0097
114497121,318,301,3,5,9,0.0100,1.6667,1.8000,0.0299
103696022,318,292,15,6,5,0.0514,0.4000,0.8333,0.0171
97272650,318,308,0,7,3,0.0000,NULL,0.4286,0.0097
78391784,318,257,23,19,19,0.0895,0.8261,1.0000,0.0739
127479589,317,307,1,2,7,0.0033,2.0000,3.5000,0.0228
28104706,317,314,0,2,1,0.0000,NULL,0.5000,0.0032
80115072,317,276,35,1,5,0.1268,0.0286,5.0000,0.0181
111612020,317,307,7,1,2,0.0228,0.1429,2.0000,0.0065
98338449,317,300,0,9,8,0.0000,NULL,0.8889,0.0267
73854016,317,284,1,20,12,0.0035,20.0000,0.6000,0.0423
45405795,316,315,1,0,0,0.0032,0.0000,NULL,0.0000
75394275,316,301,1,10,4,0.0033,10.0000,0.4000,0.0133
4763932,316,309,0,6,1,0.0000,NULL,0.1667,0.0032
86369786,316,255,3,40,18,0.0118,13.3333,0.4500,0.0706
123257526,316,257,8,26,25,0.0311,3.2500,0.9615,0.0973
141464286,316,294,0,19,3,0.0000,NULL,0.1579,0.0102
102036262,316,289,0,20,7,0.0000,NULL,0.3500,0.0242
68165769,316,308,1,4,3,0.0032,4.0000,0.7500,0.0097
139780128,316,277,3,25,11,0.0108,8.3333,0.4400,0.0397
40348089,316,301,4,1,10,0.0133,0.2500,10.0000,0.0332
109476383,316,296,1,19,0,0.0034,19.0000,0.0000,0.0000
6799716,316,311,0,2,3,0.0000,NULL,1.5000,0.0096
128104640,315,312,1,2,0,0.0032,2.0000,0.0000,0.0000
137563818,315,309,0,4,2,0.0000,NULL,0.5000,0.0065
111481622,315,300,0,9,6,0.0000,NULL,0.6667,0.0200
67043382,315,294,0,21,0,0.0000,NULL,0.0000,0.0000
96307825,315,283,32,0,0,0.1131,0.0000,NULL,0.0000
71018291,315,279,1,16,19,0.0036,16.0000,1.1875,0.0681
114517173,315,286,6,17,6,0.0210,2.8333,0.3529,0.0210
133088851,315,315,0,0,0,0.0000,NULL,NULL,0.0000
71164203,315,287,0,19,9,0.0000,NULL,0.4737,0.0314
50802614,315,303,1,5,6,0.0033,5.0000,1.2000,0.0198
81341272,315,302,0,7,6,0.0000,NULL,0.8571,0.0199
33685148,314,302,3,6,3,0.0099,2.0000,0.5000,0.0099
101538639,314,266,15,5,28,0.0564,0.3333,5.6000,0.1053
85101585,314,292,0,21,1,0.0000,NULL,0.0476,0.0034
55619772,314,312,0,0,2,0.0000,NULL,NULL,0.0064
120060551,314,296,0,17,1,0.0000,NULL,0.0588,0.0034
90291184,314,298,0,11,5,0.0000,NULL,0.4545,0.0168
140070019,314,311,0,0,3,0.0000,NULL,NULL,0.0096
136244610,314,299,5,6,4,0.0167,1.2000,0.6667,0.0134
98832840,314,276,0,38,0,0.0000,NULL,0.0000,0.0000
42844200,313,293,0,20,0,0.0000,NULL,0.0000,0.0000
45074656,313,308,0,2,3,0.0000,NULL,1.5000,0.0097
77392405,313,312,1,0,0,0.0032,0.0000,NULL,0.0000
124692051,313,282,6,22,3,0.0213,3.6667,0.1364,0.0106
76639598,313,279,0,33,1,0.0000,NULL,0.0303,0.0036
13522124,313,299,2,12,0,0.0067,6.0000,0.0000,0.0000
7363107,313,255,0,30,28,0.0000,NULL,0.9333,0.1098
104117045,312,298,3,5,6,0.0101,1.6667,1.2000,0.0201
105766349,312,307,0,0,5,0.0000,NULL,NULL,0.0163
138442756,312,303,2,2,5,0.0066,1.0000,2.5000,0.0165
59833454,312,299,10,0,3,0.0334,0.0000,NULL,0.0100
11944953,312,302,0,2,8,0.0000,NULL,4.0000,0.0265
122834365,312,308,1,0,3,0.0032,0.0000,NULL,0.0097
85203528,312,301,11,0,0,0.0365,0.0000,NULL,0.0000
42601828,311,297,1,10,3,0.0034,10.0000,0.3000,0.0101
34948661,311,281,19,4,7,0.0676,0.2105,1.7500,0.0249
116849663,311,283,2,25,1,0.0071,12.5000,0.0400,0.0035
111752966,311,274,23,7,7,0.0839,0.3043,1.0000,0.0255
41291540,310,304,0,2,4,0.0000,NULL,2.0000,0.0132
20942421,310,304,0,3,3,0.0000,NULL,1.0000,0.0099
98867354,310,294,2,9,5,0.0068,4.5000,0.5556,0.0170
58327324,310,261,2,37,10,0.0077,18.5000,0.2703,0.0383
71054049,310,291,0,17,2,0.0000,NULL,0.1176,0.0069
7538685,310,300,0,9,1,0.0000,NULL,0.1111,0.0033
12866931,310,286,0,9,15,0.0000,NULL,1.6667,0.0524
31433604,309,282,5,16,6,0.0177,3.2000,0.3750,0.0213
32535404,309,296,6,3,4,0.0203,0.5000,1.3333,0.0135
112131404,308,277,0,22,9,0.0000,NULL,0.4091,0.0325
75631135,308,300,0,7,1,0.0000,NULL,0.1429,0.0033
87348753,308,308,0,0,0,0.0000,NULL,NULL,0.0000
109533593,308,238,0,53,17,0.0000,NULL,0.3208,0.0714
113698622,308,292,2,11,3,0.0068,5.5000,0.2727,0.0103
124196795,308,277,0,19,12,0.0000,NULL,0.6316,0.0433
101449182,308,288,0,17,3,0.0000,NULL,0.1765,0.0104
92004075,308,302,3,0,3,0.0099,0.0000,NULL,0.0099
55882028,308,290,7,1,10,0.0241,0.1429,10.0000,0.0345
92018191,307,299,0,5,3,0.0000,NULL,0.6000,0.0100
64349342,307,301,0,4,2,0.0000,NULL,0.5000,0.0066
81479152,307,283,4,6,14,0.0141,1.5000,2.3333,0.0495
128177124,307,287,16,2,2,0.0557,0.1250,1.0000,0.0070
99327806,307,303,1,1,2,0.0033,1.0000,2.0000,0.0066
70972620,307,297,0,10,0,0.0000,NULL,0.0000,0.0000
121474035,307,307,0,0,0,0.0000,NULL,NULL,0.0000
53476899,307,294,2,7,4,0.0068,3.5000,0.5714,0.0136
110313549,307,287,1,18,1,0.0035,18.0000,0.0556,0.0035
106605165,307,274,0,33,0,0.0000,NULL,0.0000,0.0000
16178402,306,303,2,0,1,0.0066,0.0000,NULL,0.0033
112955522,306,299,1,5,1,0.0033,5.0000,0.2000,0.0033
129046432,306,288,2,12,4,0.0069,6.0000,0.3333,0.0139
68735466,306,277,0,21,8,0.0000,NULL,0.3810,0.0289
109012414,306,212,84,2,8,0.3962,0.0238,4.0000,0.0377
115226000,306,278,12,6,10,0.0432,0.5000,1.6667,0.0360
65400270,306,294,1,9,2,0.0034,9.0000,0.2222,0.0068
118057214,306,290,1,8,7,0.0034,8.0000,0.8750,0.0241
35603682,305,274,11,13,7,0.0401,1.1818,0.5385,0.0255
37756852,305,299,0,6,0,0.0000,NULL,0.0000,0.0000
90568957,305,301,0,2,2,0.0000,NULL,1.0000,0.0066
16918270,305,268,2,27,8,0.0075,13.5000,0.2963,0.0299
70277195,305,294,0,4,7,0.0000,NULL,1.7500,0.0238
93940120,305,298,0,3,4,0.0000,NULL,1.3333,0.0134
116888859,305,285,1,15,4,0.0035,15.0000,0.2667,0.0140
1067578,305,296,1,1,7,0.0034,1.0000,7.0000,0.0236
14869973,305,289,0,10,6,0.0000,NULL,0.6000,0.0208
26071320,305,288,11,1,5,0.0382,0.0909,5.0000,0.0174
74775553,304,284,0,13,7,0.0000,NULL,0.5385,0.0246
112040827,304,298,0,3,3,0.0000,NULL,1.0000,0.0101
83738555,304,288,0,6,10,0.0000,NULL,1.6667,0.0347
68008677,304,269,2,16,17,0.0074,8.0000,1.0625,0.0632
74554840,304,264,4,21,15,0.0152,5.2500,0.7143,0.0568
113469201,304,282,1,18,3,0.0035,18.0000,0.1667,0.0106
127666689,304,272,1,25,6,0.0037,25.0000,0.2400,0.0221
10141023,304,297,4,2,1,0.0135,0.5000,0.5000,0.0034
58538583,304,282,9,7,6,0.0319,0.7778,0.8571,0.0213
14512595,304,290,5,3,6,0.0172,0.6000,2.0000,0.0207
124716557,304,288,1,13,2,0.0035,13.0000,0.1538,0.0069
49273084,303,282,1,7,13,0.0035,7.0000,1.8571,0.0461
100874047,303,274,4,13,12,0.0146,3.2500,0.9231,0.0438
3395807,303,303,0,0,0,0.0000,NULL,NULL,0.0000
132916687,303,291,7,0,5,0.0241,0.0000,NULL,0.0172
115403230,302,295,0,7,0,0.0000,NULL,0.0000,0.0000
130528059,302,302,0,0,0,0.0000,NULL,NULL,0.0000
85016828,302,290,0,11,1,0.0000,NULL,0.0909,0.0034
99048955,302,276,8,8,10,0.0290,1.0000,1.2500,0.0362
44492877,302,285,8,4,5,0.0281,0.5000,1.2500,0.0175
81919787,302,276,0,26,0,0.0000,NULL,0.0000,0.0000
337191,302,291,7,0,4,0.0241,0.0000,NULL,0.0137
135099670,301,297,0,2,2,0.0000,NULL,1.0000,0.0067
37552619,301,284,1,4,12,0.0035,4.0000,3.0000,0.0423
70168568,301,296,5,0,0,0.0169,0.0000,NULL,0.0000
42024448,301,289,0,9,3,0.0000,NULL,0.3333,0.0104
11189891,301,296,1,1,3,0.0034,1.0000,3.0000,0.0101
131308801,301,297,0,4,0,0.0000,NULL,0.0000,0.0000
46591450,301,286,1,7,7,0.0035,7.0000,1.0000,0.0245
38949342,301,288,0,6,7,0.0000,NULL,1.1667,0.0243
94003742,301,282,2,7,10,0.0071,3.5000,1.4286,0.0355
1081595,300,299,0,0,1,0.0000,NULL,NULL,0.0033
50145534,300,274,0,9,17,0.0000,NULL,1.8889,0.0620
31816906,300,265,0,19,16,0.0000,NULL,0.8421,0.0604
83847851,300,299,1,0,0,0.0033,0.0000,NULL,0.0000
78354040,300,281,9,7,3,0.0320,0.7778,0.4286,0.0107
138137472,299,292,5,0,2,0.0171,0.0000,NULL,0.0068
7365270,299,279,11,5,4,0.0394,0.4545,0.8000,0.0143
35604872,299,294,0,0,5,0.0000,NULL,NULL,0.0170
120613535,298,294,1,2,1,0.0034,2.0000,0.5000,0.0034
47924940,298,249,0,31,18,0.0000,NULL,0.5806,0.0723
23228065,298,295,0,1,2,0.0000,NULL,2.0000,0.0068
116731919,298,284,0,5,9,0.0000,NULL,1.8000,0.0317
101385972,298,286,1,11,0,0.0035,11.0000,0.0000,0.0000
117743125,298,298,0,0,0,0.0000,NULL,NULL,0.0000
7647261,298,293,2,1,2,0.0068,0.5000,2.0000,0.0068
64245350,298,287,1,9,1,0.0035,9.0000,0.1111,0.0035
77212709,298,290,0,6,2,0.0000,NULL,0.3333,0.0069
84267303,298,290,0,1,7,0.0000,NULL,7.0000,0.0241
47825067,298,284,3,10,1,0.0106,3.3333,0.1000,0.0035
131612590,298,290,0,0,8,0.0000,NULL,NULL,0.0276
26087047,297,289,0,0,8,0.0000,NULL,NULL,0.0277
45180723,297,297,0,0,0,0.0000,NULL,NULL,0.0000
65010632,297,290,0,0,7,0.0000,NULL,NULL,0.0241
132815324,297,285,0,4,8,0.0000,NULL,2.0000,0.0281
30198310,297,294,1,0,2,0.0034,0.0000,NULL,0.0068
137428887,297,278,2,11,6,0.0072,5.5000,0.5455,0.0216
35217215,297,254,43,0,0,0.1693,0.0000,NULL,0.0000
100230080,297,288,4,1,4,0.0139,0.2500,4.0000,0.0139
2092395,297,272,0,24,1,0.0000,NULL,0.0417,0.0037
87861593,297,274,1,20,2,0.0036,20.0000,0.1000,0.0073
94290427,297,295,0,0,2,0.0000,NULL,NULL,0.0068
118888496,296,292,3,0,1,0.0103,0.0000,NULL,0.0034
79268479,296,295,0,1,0,0.0000,NULL,0.0000,0.0000
138964981,296,285,2,6,3,0.0070,3.0000,0.5000,0.0105
130000301,296,282,0,10,4,0.0000,NULL,0.4000,0.0142
42527310,296,290,0,6,0,0.0000,NULL,0.0000,0.0000
115949891,296,284,1,6,5,0.0035,6.0000,0.8333,0.0176
16407305,296,292,1,2,1,0.0034,2.0000,0.5000,0.0034
81666196,296,286,0,1,9,0.0000,NULL,9.0000,0.0315
138976435,295,281,1,5,8,0.0036,5.0000,1.6000,0.0285
105548494,295,263,0,25,7,0.0000,NULL,0.2800,0.0266
12970967,295,285,4,2,4,0.0140,0.5000,2.0000,0.0140
119470128,295,287,0,2,6,0.0000,NULL,3.0000,0.0209
74056904,295,271,0,12,12,0.0000,NULL,1.0000,0.0443
110496316,294,280,1,13,0,0.0036,13.0000,0.0000,0.0000
82026505,294,256,0,23,15,0.0000,NULL,0.6522,0.0586
23687099,294,288,0,3,3,0.0000,NULL,1.0000,0.0104
52797666,294,287,1,2,4,0.0035,2.0000,2.0000,0.0139
134866422,294,282,0,12,0,0.0000,NULL,0.0000,0.0000
72251098,294,261,0,20,13,0.0000,NULL,0.6500,0.0498
95992025,294,289,1,2,2,0.0035,2.0000,1.0000,0.0069
35071707,294,281,5,8,0,0.0178,1.6000,0.0000,0.0000
99364125,294,290,1,3,0,0.0034,3.0000,0.0000,0.0000
84072731,294,283,1,9,1,0.0035,9.0000,0.1111,0.0035
109331295,294,288,0,4,2,0.0000,NULL,0.5000,0.0069
69309041,293,273,4,12,4,0.0147,3.0000,0.3333,0.0147
50871193,293,277,8,0,8,0.0289,0.0000,NULL,0.0289
93670699,293,258,0,30,5,0.0000,NULL,0.1667,0.0194
23095086,293,280,3,7,3,0.0107,2.3333,0.4286,0.0107
69620201,293,276,0,16,1,0.0000,NULL,0.0625,0.0036
82524017,293,293,0,0,0,0.0000,NULL,NULL,0.0000
87836751,293,291,2,0,0,0.0069,0.0000,NULL,0.0000
75057559,293,280,6,3,4,0.0214,0.5000,1.3333,0.0143
26570624,293,289,0,0,4,0.0000,NULL,NULL,0.0138
40729803,293,280,10,2,1,0.0357,0.2000,0.5000,0.0036
7606334,292,262,0,20,10,0.0000,NULL,0.5000,0.0382
124070707,292,292,0,0,0,0.0000,NULL,NULL,0.0000
106029601,292,286,2,1,3,0.0070,0.5000,3.0000,0.0105
137625581,292,287,0,1,4,0.0000,NULL,4.0000,0.0139
58333326,291,260,1,20,10,0.0038,20.0000,0.5000,0.0385
131021395,291,252,13,16,10,0.0516,1.2308,0.6250,0.0397
93946162,291,282,3,5,1,0.0106,1.6667,0.2000,0.0035
133581105,291,251,1,37,2,0.0040,37.0000,0.0541,0.0080
111041306,291,281,0,6,4,0.0000,NULL,0.6667,0.0142
75160982,291,273,0,5,13,0.0000,NULL,2.6000,0.0476
128814993,291,287,0,0,4,0.0000,NULL,NULL,0.0139
32992894,290,285,0,3,2,0.0000,NULL,0.6667,0.0070
86062140,290,286,0,2,2,0.0000,NULL,1.0000,0.0070
131666031,290,275,0,9,6,0.0000,NULL,0.6667,0.0218
28844915,290,270,2,11,7,0.0074,5.5000,0.6364,0.0259
136290703,290,271,13,6,0,0.0480,0.4615,0.0000,0.0000
92545351,290,290,0,0,0,0.0000,NULL,NULL,0.0000
77844326,290,285,0,5,0,0.0000,NULL,0.0000,0.0000
18950879,290,285,0,4,1,0.0000,NULL,0.2500,0.0035
88749982,290,276,0,10,4,0.0000,NULL,0.4000,0.0145
