user_id,total_purchase_count,distinct_purchase_item_count,purchase_concentration,purchase_concentration_type
79876720,5,5,1.0000,多商品少次型用户
80563035,5,5,1.0000,多商品少次型用户
80775941,5,5,1.0000,多商品少次型用户
81542604,5,5,1.0000,多商品少次型用户
82263291,5,5,1.0000,多商品少次型用户
82479585,5,5,1.0000,多商品少次型用户
83753093,5,5,1.0000,多商品少次型用户
83977527,5,5,1.0000,多商品少次型用户
84009856,5,5,1.0000,多商品少次型用户
84439492,5,5,1.0000,多商品少次型用户
85031011,5,5,1.0000,多商品少次型用户
85236155,5,5,1.0000,多商品少次型用户
85642720,5,5,1.0000,多商品少次型用户
86173615,5,5,1.0000,多商品少次型用户
86323571,5,5,1.0000,多商品少次型用户
86870442,5,5,1.0000,多商品少次型用户
87326986,5,5,1.0000,多商品少次型用户
87448522,5,5,1.0000,多商品少次型用户
87542208,5,5,1.0000,多商品少次型用户
88055926,5,5,1.0000,多商品少次型用户
88209434,5,5,1.0000,多商品少次型用户
88493429,5,5,1.0000,多商品少次型用户
88548564,5,5,1.0000,多商品少次型用户
88953531,5,5,1.0000,多商品少次型用户
88972430,5,5,1.0000,多商品少次型用户
89004886,5,5,1.0000,多商品少次型用户
89160493,5,5,1.0000,多商品少次型用户
89538622,5,5,1.0000,多商品少次型用户
90291184,5,5,1.0000,多商品少次型用户
90934700,5,5,1.0000,多商品少次型用户
91162737,5,5,1.0000,多商品少次型用户
91552951,5,5,1.0000,多商品少次型用户
92318081,5,5,1.0000,多商品少次型用户
93133160,5,5,1.0000,多商品少次型用户
93207382,5,5,1.0000,多商品少次型用户
93670699,5,5,1.0000,多商品少次型用户
93745270,5,5,1.0000,多商品少次型用户
94874137,5,5,1.0000,多商品少次型用户
95359183,5,5,1.0000,多商品少次型用户
95725967,5,5,1.0000,多商品少次型用户
96052795,5,5,1.0000,多商品少次型用户
96356617,5,5,1.0000,多商品少次型用户
96636051,5,5,1.0000,多商品少次型用户
96786739,5,5,1.0000,多商品少次型用户
97701698,5,5,1.0000,多商品少次型用户
97729365,5,5,1.0000,多商品少次型用户
98104964,5,5,1.0000,多商品少次型用户
98664722,5,5,1.0000,多商品少次型用户
98867354,5,5,1.0000,多商品少次型用户
98931599,5,5,1.0000,多商品少次型用户
99117769,5,5,1.0000,多商品少次型用户
99628321,5,5,1.0000,多商品少次型用户
100650188,5,5,1.0000,多商品少次型用户
100854241,5,5,1.0000,多商品少次型用户
101406137,5,5,1.0000,多商品少次型用户
102157365,5,5,1.0000,多商品少次型用户
102168278,5,5,1.0000,多商品少次型用户
102825414,5,5,1.0000,多商品少次型用户
103038630,5,5,1.0000,多商品少次型用户
103332966,5,5,1.0000,多商品少次型用户
103696022,5,5,1.0000,多商品少次型用户
103842377,5,5,1.0000,多商品少次型用户
104016986,5,5,1.0000,多商品少次型用户
104174972,5,5,1.0000,多商品少次型用户
104394218,5,5,1.0000,多商品少次型用户
104842277,5,5,1.0000,多商品少次型用户
105424913,5,5,1.0000,多商品少次型用户
105684766,5,5,1.0000,多商品少次型用户
105766349,5,5,1.0000,多商品少次型用户
107552130,5,5,1.0000,多商品少次型用户
107604892,5,5,1.0000,多商品少次型用户
108100952,5,5,1.0000,多商品少次型用户
108871998,5,5,1.0000,多商品少次型用户
109193357,5,5,1.0000,多商品少次型用户
110253038,5,5,1.0000,多商品少次型用户
111486485,5,5,1.0000,多商品少次型用户
111497529,5,5,1.0000,多商品少次型用户
111835944,5,5,1.0000,多商品少次型用户
111974132,5,5,1.0000,多商品少次型用户
112424443,5,5,1.0000,多商品少次型用户
113367173,5,5,1.0000,多商品少次型用户
115520739,5,5,1.0000,多商品少次型用户
115809291,5,5,1.0000,多商品少次型用户
115949891,5,5,1.0000,多商品少次型用户
116384466,5,5,1.0000,多商品少次型用户
116509312,5,5,1.0000,多商品少次型用户
116678892,5,5,1.0000,多商品少次型用户
117184380,5,5,1.0000,多商品少次型用户
117228712,5,5,1.0000,多商品少次型用户
117523208,5,5,1.0000,多商品少次型用户
117961527,5,5,1.0000,多商品少次型用户
118065338,5,5,1.0000,多商品少次型用户
118310551,5,5,1.0000,多商品少次型用户
118506832,5,5,1.0000,多商品少次型用户
118996710,5,5,1.0000,多商品少次型用户
119053698,5,5,1.0000,多商品少次型用户
119732530,5,5,1.0000,多商品少次型用户
119765198,5,5,1.0000,多商品少次型用户
120609448,5,5,1.0000,多商品少次型用户
123006501,5,5,1.0000,多商品少次型用户
123118241,5,5,1.0000,多商品少次型用户
123237592,5,5,1.0000,多商品少次型用户
123620434,5,5,1.0000,多商品少次型用户
123874325,5,5,1.0000,多商品少次型用户
124217111,5,5,1.0000,多商品少次型用户
125227357,5,5,1.0000,多商品少次型用户
125313573,5,5,1.0000,多商品少次型用户
126721630,5,5,1.0000,多商品少次型用户
126768074,5,5,1.0000,多商品少次型用户
126862652,5,5,1.0000,多商品少次型用户
127112658,5,5,1.0000,多商品少次型用户
127341390,5,5,1.0000,多商品少次型用户
127939985,5,5,1.0000,多商品少次型用户
128394404,5,5,1.0000,多商品少次型用户
128613595,5,5,1.0000,多商品少次型用户
128826910,5,5,1.0000,多商品少次型用户
65430374,4,4,1.0000,多商品少次型用户
65680419,4,4,1.0000,多商品少次型用户
65991159,4,4,1.0000,多商品少次型用户
66297767,4,4,1.0000,多商品少次型用户
66743304,4,4,1.0000,多商品少次型用户
66801315,4,4,1.0000,多商品少次型用户
67128572,4,4,1.0000,多商品少次型用户
67157384,4,4,1.0000,多商品少次型用户
67872611,4,4,1.0000,多商品少次型用户
68225403,4,4,1.0000,多商品少次型用户
68429891,4,4,1.0000,多商品少次型用户
68571967,4,4,1.0000,多商品少次型用户
68605934,4,4,1.0000,多商品少次型用户
69309041,4,4,1.0000,多商品少次型用户
69410546,4,4,1.0000,多商品少次型用户
69486826,4,4,1.0000,多商品少次型用户
69766999,4,4,1.0000,多商品少次型用户
70046644,4,4,1.0000,多商品少次型用户
70161728,4,4,1.0000,多商品少次型用户
70351826,4,4,1.0000,多商品少次型用户
70352132,4,4,1.0000,多商品少次型用户
70424320,4,4,1.0000,多商品少次型用户
70817939,4,4,1.0000,多商品少次型用户
70828129,4,4,1.0000,多商品少次型用户
71179084,4,4,1.0000,多商品少次型用户
71369964,4,4,1.0000,多商品少次型用户
72335968,4,4,1.0000,多商品少次型用户
72607632,4,4,1.0000,多商品少次型用户
72656044,4,4,1.0000,多商品少次型用户
72659380,4,4,1.0000,多商品少次型用户
72802864,4,4,1.0000,多商品少次型用户
73110586,4,4,1.0000,多商品少次型用户
73416552,4,4,1.0000,多商品少次型用户
73491319,4,4,1.0000,多商品少次型用户
73663591,4,4,1.0000,多商品少次型用户
73864921,4,4,1.0000,多商品少次型用户
73884777,4,4,1.0000,多商品少次型用户
74049444,4,4,1.0000,多商品少次型用户
74136138,4,4,1.0000,多商品少次型用户
74148418,4,4,1.0000,多商品少次型用户
74218761,4,4,1.0000,多商品少次型用户
74242982,4,4,1.0000,多商品少次型用户
74624581,4,4,1.0000,多商品少次型用户
74775623,4,4,1.0000,多商品少次型用户
74820346,4,4,1.0000,多商品少次型用户
74873040,4,4,1.0000,多商品少次型用户
75057559,4,4,1.0000,多商品少次型用户
75131016,4,4,1.0000,多商品少次型用户
75167088,4,4,1.0000,多商品少次型用户
75393724,4,4,1.0000,多商品少次型用户
75394275,4,4,1.0000,多商品少次型用户
75439923,4,4,1.0000,多商品少次型用户
75874204,4,4,1.0000,多商品少次型用户
75927204,4,4,1.0000,多商品少次型用户
76955668,4,4,1.0000,多商品少次型用户
77044248,4,4,1.0000,多商品少次型用户
77119953,4,4,1.0000,多商品少次型用户
78226298,4,4,1.0000,多商品少次型用户
78309060,4,4,1.0000,多商品少次型用户
78522957,4,4,1.0000,多商品少次型用户
79519527,4,4,1.0000,多商品少次型用户
79990361,4,4,1.0000,多商品少次型用户
80216957,4,4,1.0000,多商品少次型用户
80528162,4,4,1.0000,多商品少次型用户
81037956,4,4,1.0000,多商品少次型用户
81084835,4,4,1.0000,多商品少次型用户
81196267,4,4,1.0000,多商品少次型用户
81368266,4,4,1.0000,多商品少次型用户
82226346,4,4,1.0000,多商品少次型用户
82326585,4,4,1.0000,多商品少次型用户
82698552,4,4,1.0000,多商品少次型用户
82734120,4,4,1.0000,多商品少次型用户
82889783,4,4,1.0000,多商品少次型用户
83539694,4,4,1.0000,多商品少次型用户
84281661,4,4,1.0000,多商品少次型用户
84480844,4,4,1.0000,多商品少次型用户
85169785,4,4,1.0000,多商品少次型用户
85506999,4,4,1.0000,多商品少次型用户
85566132,4,4,1.0000,多商品少次型用户
85775119,4,4,1.0000,多商品少次型用户
86435238,4,4,1.0000,多商品少次型用户
86736998,4,4,1.0000,多商品少次型用户
86901628,4,4,1.0000,多商品少次型用户
87732841,4,4,1.0000,多商品少次型用户
88099922,4,4,1.0000,多商品少次型用户
88143584,4,4,1.0000,多商品少次型用户
88246742,4,4,1.0000,多商品少次型用户
88749982,4,4,1.0000,多商品少次型用户
89210176,4,4,1.0000,多商品少次型用户
89831149,4,4,1.0000,多商品少次型用户
89888891,4,4,1.0000,多商品少次型用户
89953582,4,4,1.0000,多商品少次型用户
90024783,4,4,1.0000,多商品少次型用户
90707560,4,4,1.0000,多商品少次型用户
90721251,4,4,1.0000,多商品少次型用户
90782194,4,4,1.0000,多商品少次型用户
91123846,4,4,1.0000,多商品少次型用户
91201929,4,4,1.0000,多商品少次型用户
91638650,4,4,1.0000,多商品少次型用户
91729153,4,4,1.0000,多商品少次型用户
91950158,4,4,1.0000,多商品少次型用户
91991062,4,4,1.0000,多商品少次型用户
92067434,4,4,1.0000,多商品少次型用户
92628131,4,4,1.0000,多商品少次型用户
92663754,4,4,1.0000,多商品少次型用户
92681347,4,4,1.0000,多商品少次型用户
92718956,4,4,1.0000,多商品少次型用户
92822194,4,4,1.0000,多商品少次型用户
93021294,4,4,1.0000,多商品少次型用户
93289334,4,4,1.0000,多商品少次型用户
93867217,4,4,1.0000,多商品少次型用户
93940120,4,4,1.0000,多商品少次型用户
94047716,4,4,1.0000,多商品少次型用户
94795739,4,4,1.0000,多商品少次型用户
95039926,4,4,1.0000,多商品少次型用户
95198382,4,4,1.0000,多商品少次型用户
95350481,4,4,1.0000,多商品少次型用户
95755909,4,4,1.0000,多商品少次型用户
96168102,4,4,1.0000,多商品少次型用户
96242076,4,4,1.0000,多商品少次型用户
96332918,4,4,1.0000,多商品少次型用户
97162031,4,4,1.0000,多商品少次型用户
97176571,4,4,1.0000,多商品少次型用户
97358177,4,4,1.0000,多商品少次型用户
97409607,4,4,1.0000,多商品少次型用户
97479577,4,4,1.0000,多商品少次型用户
97595922,4,4,1.0000,多商品少次型用户
97733928,4,4,1.0000,多商品少次型用户
97917139,4,4,1.0000,多商品少次型用户
98199141,4,4,1.0000,多商品少次型用户
98440358,4,4,1.0000,多商品少次型用户
99222509,4,4,1.0000,多商品少次型用户
99735273,4,4,1.0000,多商品少次型用户
100035725,4,4,1.0000,多商品少次型用户
100230080,4,4,1.0000,多商品少次型用户
100459462,4,4,1.0000,多商品少次型用户
100701928,4,4,1.0000,多商品少次型用户
101010836,4,4,1.0000,多商品少次型用户
101781721,4,4,1.0000,多商品少次型用户
102049484,4,4,1.0000,多商品少次型用户
102690418,4,4,1.0000,多商品少次型用户
102946950,4,4,1.0000,多商品少次型用户
103377341,4,4,1.0000,多商品少次型用户
104797997,4,4,1.0000,多商品少次型用户
105006722,4,4,1.0000,多商品少次型用户
105425480,4,4,1.0000,多商品少次型用户
105556357,4,4,1.0000,多商品少次型用户
105632814,4,4,1.0000,多商品少次型用户
105632849,4,4,1.0000,多商品少次型用户
105870926,4,4,1.0000,多商品少次型用户
106109243,4,4,1.0000,多商品少次型用户
106198386,4,4,1.0000,多商品少次型用户
106281403,4,4,1.0000,多商品少次型用户
106747333,4,4,1.0000,多商品少次型用户
106873777,4,4,1.0000,多商品少次型用户
106998000,4,4,1.0000,多商品少次型用户
107453308,4,4,1.0000,多商品少次型用户
107471039,4,4,1.0000,多商品少次型用户
108355591,4,4,1.0000,多商品少次型用户
108481171,4,4,1.0000,多商品少次型用户
108535249,4,4,1.0000,多商品少次型用户
108957791,4,4,1.0000,多商品少次型用户
108969823,4,4,1.0000,多商品少次型用户
109823995,4,4,1.0000,多商品少次型用户
110074552,4,4,1.0000,多商品少次型用户
110229753,4,4,1.0000,多商品少次型用户
110378808,4,4,1.0000,多商品少次型用户
110609527,4,4,1.0000,多商品少次型用户
111041306,4,4,1.0000,多商品少次型用户
111232777,4,4,1.0000,多商品少次型用户
111238404,4,4,1.0000,多商品少次型用户
111714241,4,4,1.0000,多商品少次型用户
111768420,4,4,1.0000,多商品少次型用户
111850848,4,4,1.0000,多商品少次型用户
112487640,4,4,1.0000,多商品少次型用户
112771759,4,4,1.0000,多商品少次型用户
113404246,4,4,1.0000,多商品少次型用户
113410981,4,4,1.0000,多商品少次型用户
114256023,4,4,1.0000,多商品少次型用户
114494540,4,4,1.0000,多商品少次型用户
114861591,4,4,1.0000,多商品少次型用户
115299510,4,4,1.0000,多商品少次型用户
115374248,4,4,1.0000,多商品少次型用户
116554148,4,4,1.0000,多商品少次型用户
116878499,4,4,1.0000,多商品少次型用户
117260033,4,4,1.0000,多商品少次型用户
117970569,4,4,1.0000,多商品少次型用户
119191477,4,4,1.0000,多商品少次型用户
119318284,4,4,1.0000,多商品少次型用户
119613555,4,4,1.0000,多商品少次型用户
119661272,4,4,1.0000,多商品少次型用户
119765398,4,4,1.0000,多商品少次型用户
120443445,4,4,1.0000,多商品少次型用户
120447169,4,4,1.0000,多商品少次型用户
120841661,4,4,1.0000,多商品少次型用户
121327008,4,4,1.0000,多商品少次型用户
121693940,4,4,1.0000,多商品少次型用户
121952115,4,4,1.0000,多商品少次型用户
121985878,4,4,1.0000,多商品少次型用户
122030046,4,4,1.0000,多商品少次型用户
122129011,4,4,1.0000,多商品少次型用户
122231018,4,4,1.0000,多商品少次型用户
122301567,4,4,1.0000,多商品少次型用户
123464110,4,4,1.0000,多商品少次型用户
123989115,4,4,1.0000,多商品少次型用户
124382480,4,4,1.0000,多商品少次型用户
124729533,4,4,1.0000,多商品少次型用户
125141227,4,4,1.0000,多商品少次型用户
126157375,4,4,1.0000,多商品少次型用户
126592405,4,4,1.0000,多商品少次型用户
127142437,4,4,1.0000,多商品少次型用户
127552225,4,4,1.0000,多商品少次型用户
127641845,4,4,1.0000,多商品少次型用户
127917062,4,4,1.0000,多商品少次型用户
128002749,4,4,1.0000,多商品少次型用户
128140192,4,4,1.0000,多商品少次型用户
128217950,4,4,1.0000,多商品少次型用户
128230647,4,4,1.0000,多商品少次型用户
128699245,4,4,1.0000,多商品少次型用户
128814993,4,4,1.0000,多商品少次型用户
128823983,4,4,1.0000,多商品少次型用户
104155,4,4,1.0000,多商品少次型用户
337191,4,4,1.0000,多商品少次型用户
355287,4,4,1.0000,多商品少次型用户
397142,4,4,1.0000,多商品少次型用户
742065,4,4,1.0000,多商品少次型用户
985207,4,4,1.0000,多商品少次型用户
1421162,4,4,1.0000,多商品少次型用户
1619789,4,4,1.0000,多商品少次型用户
1704058,4,4,1.0000,多商品少次型用户
1897583,4,4,1.0000,多商品少次型用户
2010204,4,4,1.0000,多商品少次型用户
2352151,4,4,1.0000,多商品少次型用户
2839379,4,4,1.0000,多商品少次型用户
3631290,4,4,1.0000,多商品少次型用户
4095217,4,4,1.0000,多商品少次型用户
4164164,4,4,1.0000,多商品少次型用户
4561993,4,4,1.0000,多商品少次型用户
5451259,4,4,1.0000,多商品少次型用户
6071666,4,4,1.0000,多商品少次型用户
6442389,4,4,1.0000,多商品少次型用户
6966107,4,4,1.0000,多商品少次型用户
7018172,4,4,1.0000,多商品少次型用户
7053874,4,4,1.0000,多商品少次型用户
7144740,4,4,1.0000,多商品少次型用户
7365270,4,4,1.0000,多商品少次型用户
7446574,4,4,1.0000,多商品少次型用户
7881635,4,4,1.0000,多商品少次型用户
8354126,4,4,1.0000,多商品少次型用户
8397935,4,4,1.0000,多商品少次型用户
8413012,4,4,1.0000,多商品少次型用户
8863153,4,4,1.0000,多商品少次型用户
9090200,4,4,1.0000,多商品少次型用户
9601609,4,4,1.0000,多商品少次型用户
9797520,4,4,1.0000,多商品少次型用户
10068052,4,4,1.0000,多商品少次型用户
10664884,4,4,1.0000,多商品少次型用户
10678033,4,4,1.0000,多商品少次型用户
11035036,4,4,1.0000,多商品少次型用户
11083802,4,4,1.0000,多商品少次型用户
11142295,4,4,1.0000,多商品少次型用户
11183599,4,4,1.0000,多商品少次型用户
11310078,4,4,1.0000,多商品少次型用户
11517935,4,4,1.0000,多商品少次型用户
11683605,4,4,1.0000,多商品少次型用户
12970967,4,4,1.0000,多商品少次型用户
12990018,4,4,1.0000,多商品少次型用户
12998932,4,4,1.0000,多商品少次型用户
13232080,4,4,1.0000,多商品少次型用户
13872334,4,4,1.0000,多商品少次型用户
14210118,4,4,1.0000,多商品少次型用户
14524213,4,4,1.0000,多商品少次型用户
14728652,4,4,1.0000,多商品少次型用户
15516289,4,4,1.0000,多商品少次型用户
15627219,4,4,1.0000,多商品少次型用户
16141923,4,4,1.0000,多商品少次型用户
16259607,4,4,1.0000,多商品少次型用户
16344267,4,4,1.0000,多商品少次型用户
16499024,4,4,1.0000,多商品少次型用户
16788618,4,4,1.0000,多商品少次型用户
16920338,4,4,1.0000,多商品少次型用户
17114423,4,4,1.0000,多商品少次型用户
17387185,4,4,1.0000,多商品少次型用户
17677320,4,4,1.0000,多商品少次型用户
17719840,4,4,1.0000,多商品少次型用户
18672302,4,4,1.0000,多商品少次型用户
18783765,4,4,1.0000,多商品少次型用户
18820857,4,4,1.0000,多商品少次型用户
19208481,4,4,1.0000,多商品少次型用户
19222039,4,4,1.0000,多商品少次型用户
20078969,4,4,1.0000,多商品少次型用户
20463565,4,4,1.0000,多商品少次型用户
21111117,4,4,1.0000,多商品少次型用户
21491689,4,4,1.0000,多商品少次型用户
21923340,4,4,1.0000,多商品少次型用户
22577104,4,4,1.0000,多商品少次型用户
22882656,4,4,1.0000,多商品少次型用户
23316310,4,4,1.0000,多商品少次型用户
23376907,4,4,1.0000,多商品少次型用户
23483451,4,4,1.0000,多商品少次型用户
24314619,4,4,1.0000,多商品少次型用户
25499177,4,4,1.0000,多商品少次型用户
25854726,4,4,1.0000,多商品少次型用户
26570624,4,4,1.0000,多商品少次型用户
27114862,4,4,1.0000,多商品少次型用户
27565397,4,4,1.0000,多商品少次型用户
27809186,4,4,1.0000,多商品少次型用户
28129419,4,4,1.0000,多商品少次型用户
28587433,4,4,1.0000,多商品少次型用户
28665006,4,4,1.0000,多商品少次型用户
29388134,4,4,1.0000,多商品少次型用户
30079563,4,4,1.0000,多商品少次型用户
30516756,4,4,1.0000,多商品少次型用户
30596156,4,4,1.0000,多商品少次型用户
31883407,4,4,1.0000,多商品少次型用户
32535404,4,4,1.0000,多商品少次型用户
32686647,4,4,1.0000,多商品少次型用户
32699108,4,4,1.0000,多商品少次型用户
33245877,4,4,1.0000,多商品少次型用户
33687452,4,4,1.0000,多商品少次型用户
33824579,4,4,1.0000,多商品少次型用户
33838299,4,4,1.0000,多商品少次型用户
33934755,4,4,1.0000,多商品少次型用户
34064404,4,4,1.0000,多商品少次型用户
34553782,4,4,1.0000,多商品少次型用户
34757104,4,4,1.0000,多商品少次型用户
34761884,4,4,1.0000,多商品少次型用户
34769733,4,4,1.0000,多商品少次型用户
34798610,4,4,1.0000,多商品少次型用户
34994624,4,4,1.0000,多商品少次型用户
35657002,4,4,1.0000,多商品少次型用户
35758348,4,4,1.0000,多商品少次型用户
35773124,4,4,1.0000,多商品少次型用户
35806116,4,4,1.0000,多商品少次型用户
36172877,4,4,1.0000,多商品少次型用户
36360174,4,4,1.0000,多商品少次型用户
36445695,4,4,1.0000,多商品少次型用户
37167350,4,4,1.0000,多商品少次型用户
38067964,4,4,1.0000,多商品少次型用户
38481691,4,4,1.0000,多商品少次型用户
38727575,4,4,1.0000,多商品少次型用户
38855741,4,4,1.0000,多商品少次型用户
38915660,4,4,1.0000,多商品少次型用户
38968550,4,4,1.0000,多商品少次型用户
39017588,4,4,1.0000,多商品少次型用户
39321004,4,4,1.0000,多商品少次型用户
39876312,4,4,1.0000,多商品少次型用户
40230576,4,4,1.0000,多商品少次型用户
40605509,4,4,1.0000,多商品少次型用户
41079190,4,4,1.0000,多商品少次型用户
41291540,4,4,1.0000,多商品少次型用户
41388946,4,4,1.0000,多商品少次型用户
41449959,4,4,1.0000,多商品少次型用户
41465121,4,4,1.0000,多商品少次型用户
41705089,4,4,1.0000,多商品少次型用户
41789801,4,4,1.0000,多商品少次型用户
42112755,4,4,1.0000,多商品少次型用户
42248597,4,4,1.0000,多商品少次型用户
43234037,4,4,1.0000,多商品少次型用户
43626933,4,4,1.0000,多商品少次型用户
43759361,4,4,1.0000,多商品少次型用户
43858783,4,4,1.0000,多商品少次型用户
44057668,4,4,1.0000,多商品少次型用户
44416128,4,4,1.0000,多商品少次型用户
45051306,4,4,1.0000,多商品少次型用户
45208426,4,4,1.0000,多商品少次型用户
45542148,4,4,1.0000,多商品少次型用户
45544099,4,4,1.0000,多商品少次型用户
46010057,4,4,1.0000,多商品少次型用户
46249710,4,4,1.0000,多商品少次型用户
46349725,4,4,1.0000,多商品少次型用户
46428221,4,4,1.0000,多商品少次型用户
46455628,4,4,1.0000,多商品少次型用户
47047755,4,4,1.0000,多商品少次型用户
47727944,4,4,1.0000,多商品少次型用户
47763414,4,4,1.0000,多商品少次型用户
48255673,4,4,1.0000,多商品少次型用户
48420009,4,4,1.0000,多商品少次型用户
48509295,4,4,1.0000,多商品少次型用户
49243199,4,4,1.0000,多商品少次型用户
49461201,4,4,1.0000,多商品少次型用户
49844654,4,4,1.0000,多商品少次型用户
51085123,4,4,1.0000,多商品少次型用户
51204443,4,4,1.0000,多商品少次型用户
51763538,4,4,1.0000,多商品少次型用户
51969859,4,4,1.0000,多商品少次型用户
52411237,4,4,1.0000,多商品少次型用户
52512070,4,4,1.0000,多商品少次型用户
52797666,4,4,1.0000,多商品少次型用户
53219515,4,4,1.0000,多商品少次型用户
53470960,4,4,1.0000,多商品少次型用户
53476899,4,4,1.0000,多商品少次型用户
53767362,4,4,1.0000,多商品少次型用户
53831524,4,4,1.0000,多商品少次型用户
54233520,4,4,1.0000,多商品少次型用户
54279484,4,4,1.0000,多商品少次型用户
54388253,4,4,1.0000,多商品少次型用户
54660744,4,4,1.0000,多商品少次型用户
54669909,4,4,1.0000,多商品少次型用户
54769390,4,4,1.0000,多商品少次型用户
55274592,4,4,1.0000,多商品少次型用户
55556537,4,4,1.0000,多商品少次型用户
56905856,4,4,1.0000,多商品少次型用户
56960895,4,4,1.0000,多商品少次型用户
57386575,4,4,1.0000,多商品少次型用户
57672659,4,4,1.0000,多商品少次型用户
57938833,4,4,1.0000,多商品少次型用户
58843715,4,4,1.0000,多商品少次型用户
59144894,4,4,1.0000,多商品少次型用户
59705015,4,4,1.0000,多商品少次型用户
59736074,4,4,1.0000,多商品少次型用户
60495861,4,4,1.0000,多商品少次型用户
60944296,4,4,1.0000,多商品少次型用户
61058989,4,4,1.0000,多商品少次型用户
61247967,4,4,1.0000,多商品少次型用户
61440941,4,4,1.0000,多商品少次型用户
61536684,4,4,1.0000,多商品少次型用户
62324857,4,4,1.0000,多商品少次型用户
62546002,4,4,1.0000,多商品少次型用户
62672024,4,4,1.0000,多商品少次型用户
62833198,4,4,1.0000,多商品少次型用户
64739789,4,4,1.0000,多商品少次型用户
65143114,4,4,1.0000,多商品少次型用户
65162644,4,4,1.0000,多商品少次型用户
128929741,4,4,1.0000,多商品少次型用户
129046432,4,4,1.0000,多商品少次型用户
129258298,4,4,1.0000,多商品少次型用户
129814737,4,4,1.0000,多商品少次型用户
130000301,4,4,1.0000,多商品少次型用户
130068403,4,4,1.0000,多商品少次型用户
130079335,4,4,1.0000,多商品少次型用户
130701117,4,4,1.0000,多商品少次型用户
130765659,4,4,1.0000,多商品少次型用户
130946680,4,4,1.0000,多商品少次型用户
131695311,4,4,1.0000,多商品少次型用户
131766510,4,4,1.0000,多商品少次型用户
132039263,4,4,1.0000,多商品少次型用户
132564529,4,4,1.0000,多商品少次型用户
132627681,4,4,1.0000,多商品少次型用户
132991979,4,4,1.0000,多商品少次型用户
133296696,4,4,1.0000,多商品少次型用户
133664832,4,4,1.0000,多商品少次型用户
133866163,4,4,1.0000,多商品少次型用户
134217738,4,4,1.0000,多商品少次型用户
135299374,4,4,1.0000,多商品少次型用户
135481793,4,4,1.0000,多商品少次型用户
136244610,4,4,1.0000,多商品少次型用户
136507295,4,4,1.0000,多商品少次型用户
136957532,4,4,1.0000,多商品少次型用户
137068806,4,4,1.0000,多商品少次型用户
137110644,4,4,1.0000,多商品少次型用户
137384149,4,4,1.0000,多商品少次型用户
137625581,4,4,1.0000,多商品少次型用户
137663887,4,4,1.0000,多商品少次型用户
137974537,4,4,1.0000,多商品少次型用户
138003090,4,4,1.0000,多商品少次型用户
138162465,4,4,1.0000,多商品少次型用户
138245425,4,4,1.0000,多商品少次型用户
139544053,4,4,1.0000,多商品少次型用户
139986994,4,4,1.0000,多商品少次型用户
140735769,4,4,1.0000,多商品少次型用户
141388703,4,4,1.0000,多商品少次型用户
141484663,4,4,1.0000,多商品少次型用户
142060721,4,4,1.0000,多商品少次型用户
142138619,4,4,1.0000,多商品少次型用户
142337230,4,4,1.0000,多商品少次型用户
128941078,3,3,1.0000,多商品少次型用户
128997569,3,3,1.0000,多商品少次型用户
129029482,3,3,1.0000,多商品少次型用户
129984624,3,3,1.0000,多商品少次型用户
129998972,3,3,1.0000,多商品少次型用户
130011402,3,3,1.0000,多商品少次型用户
130368376,3,3,1.0000,多商品少次型用户
130688344,3,3,1.0000,多商品少次型用户
131283996,3,3,1.0000,多商品少次型用户
131310532,3,3,1.0000,多商品少次型用户
131354626,3,3,1.0000,多商品少次型用户
131424381,3,3,1.0000,多商品少次型用户
131439469,3,3,1.0000,多商品少次型用户
131681471,3,3,1.0000,多商品少次型用户
131696808,3,3,1.0000,多商品少次型用户
131997583,3,3,1.0000,多商品少次型用户
132233475,3,3,1.0000,多商品少次型用户
132252054,3,3,1.0000,多商品少次型用户
132297842,3,3,1.0000,多商品少次型用户
132326665,3,3,1.0000,多商品少次型用户
132646666,3,3,1.0000,多商品少次型用户
133528960,3,3,1.0000,多商品少次型用户
133856338,3,3,1.0000,多商品少次型用户
134042583,3,3,1.0000,多商品少次型用户
134060411,3,3,1.0000,多商品少次型用户
134166701,3,3,1.0000,多商品少次型用户
134882545,3,3,1.0000,多商品少次型用户
134959857,3,3,1.0000,多商品少次型用户
135196347,3,3,1.0000,多商品少次型用户
135408101,3,3,1.0000,多商品少次型用户
135410830,3,3,1.0000,多商品少次型用户
135571612,3,3,1.0000,多商品少次型用户
135927109,3,3,1.0000,多商品少次型用户
136197283,3,3,1.0000,多商品少次型用户
136482907,3,3,1.0000,多商品少次型用户
137042532,3,3,1.0000,多商品少次型用户
137328784,3,3,1.0000,多商品少次型用户
137765713,3,3,1.0000,多商品少次型用户
138315730,3,3,1.0000,多商品少次型用户
138666658,3,3,1.0000,多商品少次型用户
138713271,3,3,1.0000,多商品少次型用户
138749285,3,3,1.0000,多商品少次型用户
138949663,3,3,1.0000,多商品少次型用户
138964981,3,3,1.0000,多商品少次型用户
139750127,3,3,1.0000,多商品少次型用户
139946254,3,3,1.0000,多商品少次型用户
140070019,3,3,1.0000,多商品少次型用户
140397235,3,3,1.0000,多商品少次型用户
140777465,3,3,1.0000,多商品少次型用户
141083736,3,3,1.0000,多商品少次型用户
141464286,3,3,1.0000,多商品少次型用户
142061900,3,3,1.0000,多商品少次型用户
