most_visited_category,user_id,category_behavior_count,total_behavior_count
10314,54117782,54,404
10314,31667005,42,383
10314,70972620,50,307
10314,122325961,23,191
10314,124230409,10,144
10314,89261071,21,60
10331,6038861,99,508
10332,44317470,28,89
10344,45966877,208,4072
10344,106557109,216,2415
10344,72990071,123,1855
10344,49068752,369,1415
10344,134259827,170,862
10344,117228712,44,591
10344,98736034,61,538
10344,60729896,48,469
10356,88290400,173,4081
10356,104298835,184,1706
10356,121006999,220,1071
10356,76359356,46,380
10356,79268479,36,296
10356,98104964,10,99
10364,36751669,337,1479
10364,95548781,45,201
10392,130041655,335,4916
10392,80283819,518,4195
10392,131637785,305,3827
10392,103610059,262,3389
10392,43150394,260,3381
10392,84492068,253,2716
10392,47428428,290,2471
10392,78595880,193,2348
10392,142051625,308,2041
10392,21363716,247,2005
10392,42113872,169,1986
10392,124982206,189,1384
10392,40607709,286,1372
10392,54388253,75,1324
10392,4742459,124,1246
10392,127691807,176,1188
10392,95721550,186,1130
10392,12369583,170,1103
10392,92129979,127,1080
10392,49787656,149,1078
10392,8052951,99,1068
10392,53621147,439,1034
10392,134225812,228,969
10392,37970818,83,948
10392,86839210,133,922
10392,34232226,146,915
10392,72016943,69,910
10392,39848859,73,876
10392,101898979,131,833
10392,77661755,77,767
10392,97733928,98,704
10392,31879400,112,666
10392,40873042,59,643
10392,67473135,36,604
10392,93967494,88,587
10392,12012359,75,564
10392,114157234,124,535
10392,49007854,30,477
10392,20078969,46,440
10392,46989305,103,440
10392,88099922,37,363
10392,24047653,74,346
10392,113905943,49,327
10392,124799559,71,325
10392,49273084,80,303
10392,31495737,34,265
10392,51298155,107,264
10392,7528,65,214
10392,101145301,107,204
10392,83437514,39,202
10392,1421162,24,164
10392,15516289,58,158
10392,43856355,19,158
10392,129235379,59,135
10392,85788191,15,110
10392,67872611,32,97
10392,63487630,4,14
10412,36457777,237,845
10412,75702827,79,816
10412,119759842,67,702
10412,110043519,38,636
10412,1211225,111,393
10431,128002749,612,2776
10431,71126415,195,2504
10431,3304327,513,2470
10431,15987177,413,2329
10431,130107482,194,2216
10431,52610714,618,2081
10431,41324527,190,1935
10431,67743134,292,1779
10431,57301300,73,1775
10431,109129708,272,1768
10431,16096940,340,1722
10431,55305887,131,1670
10431,108049747,141,1663
10431,55501034,148,1638
10431,32438624,76,1529
10431,91729153,415,1521
10431,101304117,589,1461
10431,79403111,210,1430
10431,93383888,102,1401
10431,21790996,201,1387
10431,97933481,130,1309
10431,57275898,91,1190
10431,93702639,117,1173
10431,31850208,144,1106
10431,129527037,111,1099
10431,90333804,90,1037
10431,46523853,124,1033
10431,55836212,62,929
10431,40734813,99,863
10431,95407138,88,859
10431,109560964,155,849
10431,85053285,136,843
10431,87326986,83,836
10431,81157363,236,835
10431,92020710,128,829
10431,98809181,83,812
10431,103606020,107,802
10431,137129651,147,798
10431,48099335,73,771
10431,44580650,88,750
10431,97553714,87,750
10431,76204767,50,704
10431,132692996,98,694
10431,140502795,206,677
10431,6371563,40,672
10431,89210176,128,647
10431,25688135,116,634
10431,57843315,97,608
10431,116230289,50,593
10431,49610523,122,590
10431,103704577,99,575
10431,81084835,76,557
10431,32191955,67,550
10431,3482403,71,531
10431,141324182,66,529
10431,7223825,104,524
10431,20307844,94,515
10431,15627502,174,492
10431,13385262,134,489
10431,68917618,64,475
10431,104191148,86,461
10431,27050179,99,458
10431,52749694,45,455
10431,78309060,107,450
10431,48689754,101,438
10431,108179658,40,434
10431,25211339,100,430
10431,140563378,89,419
10431,99785045,52,418
10431,72018675,109,416
10431,44445119,47,407
10431,2896763,41,396
10431,31413542,214,386
10431,137007501,46,383
10431,51946048,64,381
10431,119112558,90,378
10431,48890303,247,358
10431,84480844,70,351
10431,101781721,158,344
10431,136249926,90,341
10431,3192805,155,333
10431,26145391,27,326
10431,134499562,58,322
10431,109331295,76,294
10431,137625581,89,292
10431,138949663,103,288
10431,79151138,21,287
10431,54369998,49,285
10431,45317186,179,282
10431,72512616,115,282
10431,7033860,33,278
10431,72132223,116,263
10431,60441587,37,261
10431,1439794,63,256
10431,96454863,53,253
10431,38016396,31,249
10431,53629148,68,242
10431,29072139,46,232
10431,25558345,21,222
10431,92718956,37,215
10431,133744457,44,210
10431,493013,36,206
10431,8362294,48,205
10431,17922237,55,196
10431,18949814,63,196
10431,76780582,49,190
10431,131890544,62,179
10431,79237680,74,166
10431,42768689,101,164
10431,92386613,28,158
10431,36713639,44,154
10431,8085465,27,139
10431,64207025,19,138
10431,35527078,49,131
10431,66652324,36,128
10431,132297842,29,122
10431,73676533,37,119
10431,46241573,38,117
10431,127701396,43,116
10431,55037704,24,114
10431,47318955,18,98
10431,99705619,60,96
10431,21904099,20,95
10431,51778843,22,92
10431,55864105,38,80
10431,96408898,14,57
10431,13565343,41,43
10431,53527205,16,39
10431,17713809,11,27
10431,117847636,7,13
10431,92362479,6,10
10431,40551843,3,5
10446,41279667,119,1403
10446,49841922,109,1213
10446,118836508,9,39
10456,76865333,45,237
10456,136091846,14,105
10460,95755909,289,1736
10460,63823409,45,561
10460,38103038,79,359
10460,111612020,96,317
10460,135846824,48,263
10460,133488208,22,128
10472,43600529,65,168
10481,134473908,289,2799
10481,116259421,105,1727
10481,117554302,62,412
10481,132321221,70,265
10481,107296130,41,150
10500,109421576,23,70
10500,73183735,15,40
10501,77957775,40,366
10503,12683992,45,375
10507,397142,109,1063
10507,130820048,78,698
10507,26764288,79,652
10507,103447009,70,540
10507,82775878,95,534
10507,132297101,58,467
10507,53933746,33,371
10507,73884777,42,196
10507,131228564,90,148
10507,4644312,24,97
10507,11183599,16,64
10519,9900390,47,923
10523,114529391,620,2922
10523,25963511,751,2106
10523,66303330,268,2099
10523,85169785,154,1284
10523,58199565,139,917
10523,15158257,236,842
10523,44503140,97,718
10523,126205267,75,649
10523,15834893,63,541
10523,101777748,68,480
10523,35465890,102,456
10523,30590613,29,433
10523,96384170,96,424
10523,35639435,86,380
10523,44850256,141,377
10523,56105906,61,353
10523,87960257,77,348
10523,99383284,61,331
10523,118460273,56,257
10523,16730476,36,152
10523,91950158,57,137
10523,55961337,27,113
10523,68558328,15,43
10524,20997825,796,3216
10524,62889051,232,1375
10524,125889163,50,289
10524,66132570,17,85
10533,23591123,286,3711
10533,30869439,95,917
10533,43294769,101,793
10533,13553694,47,213
10544,100817523,677,1572
10544,44130547,390,1368
10544,91910769,132,1030
10544,62989173,142,904
10544,17230300,294,886
10544,7470488,166,884
10544,34346607,149,834
10544,106672791,120,779
10544,83531230,112,757
10544,96892229,222,750
10544,84423663,78,722
10544,92020173,201,643
10544,90168642,123,378
10544,97358177,44,341
10544,90030565,145,335
10544,42601828,45,311
10544,81919787,67,302
10544,120613535,56,298
10544,47679514,61,279
10544,124822888,131,273
10544,78354424,99,197
10544,62901515,22,81
10544,86845872,25,59
10544,131354626,10,25
10544,133809580,7,17
10544,75623420,9,16
10567,24690079,210,1675
10567,4286657,147,1194
10567,123157899,205,971
10567,73753883,58,183
10567,73066957,78,178
10576,38580934,555,1925
10576,37959671,317,756
10576,108919322,124,541
10576,95272651,345,381
10576,24610294,53,286
10576,5392788,37,67
10576,130876256,25,60
10576,54747189,31,57
10582,5159022,106,1409
10582,98796708,79,1122
10582,131595891,96,1082
10582,44444422,76,844
10585,104811265,35,168
10599,119841558,64,249
10599,3880359,49,163
10599,9150141,39,120
10629,32684812,75,1347
10629,94084258,72,381
10637,110137127,78,404
10637,117111233,28,284
10637,72782938,60,147
10637,30074000,28,44
10661,26562102,594,5292
10661,64614030,334,3209
10661,43300693,270,3014
10661,100853561,228,2405
10661,11551181,168,2252
10661,2686606,213,1956
10661,107952284,345,1801
10661,82209738,108,1165
10661,67077817,73,1048
10661,116277143,76,627
10661,82660191,52,287
10662,62225943,139,943
10662,365699,56,605
10662,74436775,102,342
10662,121711639,66,339
10686,114650712,42,420
10686,31050275,28,285
10686,123710751,22,94
10686,48830771,9,72
10703,135934881,433,2227
10703,118522478,239,1022
10703,10219075,88,956
10703,97944240,89,871
10703,29876306,128,594
10703,115590327,149,583
10703,21906850,206,507
10703,62580886,43,506
10703,49002030,92,440
10703,83768059,25,171
10703,34598350,25,111
10703,110418606,38,60
10703,78226298,18,50
10703,112684530,10,36
10703,95544540,16,34
10708,136742304,22,146
10713,79266183,109,1611
10722,102303177,137,1217
10722,14568076,150,946
10722,136204332,33,210
10725,117903708,192,2732
10732,116751277,62,396
10732,43971939,24,119
10732,110437894,24,116
10733,102028300,139,1440
10734,39741393,47,452
10735,138214018,146,590
10740,122822446,385,4283
10740,62764948,308,3702
10740,14053940,181,2067
10740,112938311,333,1966
10740,7892881,217,1945
10740,136374136,120,1552
10740,68225403,148,1473
10740,102689410,202,965
10740,53672814,331,858
10740,133825480,173,772
10740,22746404,107,666
10740,44073291,82,336
10740,85110777,47,227
10751,19320995,46,212
10753,79314283,42,206
10753,40788357,20,202
10781,23228065,18,298
10785,27502638,54,357
10798,27013196,40,664
10799,5624123,114,539
10804,84057565,15,86
10816,82329199,51,501
10825,53640860,29,175
10825,86180555,73,76
10839,23923497,41,698
10846,60660467,91,1174
10846,141792132,5,48
10862,26704429,10,25
10894,82905542,1121,10436
10894,6345483,747,8983
10894,75251738,688,7508
10894,84566857,443,5977
10894,867381,417,5794
10894,140780237,579,5723
10894,129489291,284,3902
10894,120457819,298,3882
10894,8205078,325,3598
10894,121777817,372,3516
10894,95471305,335,3337
10894,3512329,367,3148
10894,96219418,401,2687
10894,90690816,435,2625
10894,38699008,299,2179
10894,33019836,247,2128
10894,13666087,187,2120
10894,108952067,343,1624
10894,27809186,159,1423
10894,107954360,260,1377
10894,37923588,105,1167
10894,55530513,129,1055
10894,78522957,166,1042
10894,92949931,96,852
10894,68052246,104,851
10894,78808413,81,803
10894,65320445,86,773
10894,22178598,59,741
10894,124563826,93,741
10894,50900446,52,637
10894,7434912,84,593
10894,93289334,50,543
10894,82471776,131,443
10894,121339632,58,341
10894,52588100,32,332
10894,35217215,60,297
10894,98264814,123,281
10894,33687452,46,279
10894,12285453,10,117
10900,34769733,31,167
10901,76707547,146,1690
10912,98303971,29,66
10920,88603547,71,481
10920,13444072,87,434
10920,85877113,181,226
10920,62107563,34,138
10920,94832743,35,75
10920,65463789,15,66
10920,77886379,28,36
10926,26084013,67,408
10939,94883791,45,230
10961,68150938,200,4158
10961,43022968,180,1257
10961,704891,65,1186
10961,61948623,99,1173
10961,17809628,100,976
10961,56539722,67,684
10961,88826481,95,383
10967,46375902,55,463
10973,139698902,44,405
10979,130743379,54,395
10981,133581105,37,291
10983,97176571,39,385
10984,106815559,295,4481
10984,130031214,198,2364
10984,102727427,228,1955
10984,47296218,103,1084
10984,42879294,96,1054
10984,141094962,158,1037
10984,107857272,163,990
10984,87990594,104,952
10984,82936710,114,870
10984,90433859,123,833
10984,9862954,195,768
10984,40310645,82,639
10984,122241072,52,532
10984,115923281,60,252
10984,73527596,10,30
10984,10557490,4,14
10991,65157695,7,29
11034,138399730,55,498
11038,45620035,125,1327
11039,28948171,215,1027
11039,61740927,132,983
11039,112230173,122,889
11039,83699036,76,706
11039,115678613,302,517
11039,111041160,75,396
11039,88811781,156,326
11039,76917566,52,185
11039,11010595,27,115
11039,124743027,22,74
11046,9365986,9,27
11051,56995817,97,230
11058,39112469,65,530
11103,119652192,399,4626
11103,105105740,622,3397
11103,22509276,207,2190
11103,25994909,217,1652
11103,45253676,103,1069
11103,67155716,109,1015
11103,95725967,54,412
11103,70822231,44,113
11111,37690066,24,275
11114,23613746,154,1461
11114,123577855,42,181
11121,42461054,92,694
11158,138862609,29,153
11159,116625593,152,519
11159,91057103,40,506
11159,62324857,39,130
11170,15183813,71,443
11178,116187349,63,555
11178,29091169,36,284
11204,98259829,60,835
11219,126014360,128,1482
11237,6049053,175,2303
11237,5287432,51,133
11237,55333272,14,27
11241,97073377,779,8594
11241,48793683,971,8365
11241,86239261,1189,7392
11241,43855246,303,5145
11241,122430841,1285,5107
11241,85633095,386,5046
11241,102011432,290,4860
11241,138735272,908,4519
11241,93842000,348,4287
11241,87944152,176,3838
11241,59779793,228,3824
11241,132653097,304,3592
11241,129922025,401,2953
11241,88009446,301,2812
11241,100509623,487,2674
11241,123062624,333,2585
11241,17312843,99,1586
11241,1805740,123,1514
11241,100109755,285,1440
11241,33162726,106,1244
11241,18375619,124,1041
11241,81550710,191,973
11241,116918377,101,891
11241,33660702,62,872
11241,17374737,122,834
11241,118516573,302,692
11241,56377036,60,669
11241,59736074,102,466
11241,135016636,71,459
11241,43979611,33,438
11241,65037187,42,386
11241,71696748,147,327
11241,3919761,101,320
11241,112907277,17,159
11241,102690418,33,149
11241,98088091,45,95
11241,66878548,6,10
11270,49598175,6,33
11273,102927615,46,168
11273,52066451,6,23
11274,121693940,229,1532
11279,133240213,643,9051
11279,16911051,717,8614
11279,104003037,1005,6810
11279,107376559,1596,6316
11279,12940608,818,5359
11279,83688949,612,5298
11279,128671783,529,5053
11279,12055347,344,4763
11279,22962826,394,4438
11279,81500257,282,4247
11279,83960181,435,4172
11279,43250746,407,4118
11279,497764,563,4014
11279,133425852,252,3818
11279,134010761,324,3685
11279,81322348,369,3671
11279,95088933,598,3585
11279,117659143,285,3490
11279,124210329,858,3327
11279,10864414,497,3217
11279,74750292,660,3215
11279,17341591,298,3214
11279,122823587,540,3183
11279,41584192,398,3044
11279,57447913,213,3005
11279,25371517,417,2960
11279,1183504,207,2937
11279,16423734,435,2905
11279,134928476,541,2863
11279,93389385,519,2796
11279,51123305,494,2791
11279,114211505,305,2763
11279,40364641,215,2742
11279,53538099,497,2667
11279,131790847,374,2655
11279,24262504,310,2645
11279,62581364,238,2641
11279,118562608,218,2617
11279,17924218,202,2614
11279,130011402,647,2554
11279,109647745,417,2538
11279,56790163,275,2515
11279,107874169,115,2511
11279,97855966,545,2496
11279,45865960,437,2425
11279,118433993,348,2418
11279,63583265,124,2404
11279,108168148,362,2352
11279,107765078,182,2349
11279,73024133,159,2309
11279,13103318,110,2283
11279,91950454,150,2254
11279,60296951,181,2198
11279,20853257,264,2149
11279,118155586,336,2121
11279,71361569,116,2083
11279,114054067,96,2040
11279,2227874,546,1984
11279,83925215,189,1959
11279,61570016,119,1948
11279,24636415,176,1935
11279,11431275,176,1810
11279,119645898,270,1781
11279,71582654,139,1749
11279,123188632,144,1742
11279,5686843,220,1722
11279,32353187,304,1685
11279,65236751,196,1677
11279,65162644,250,1671
11279,54586263,248,1666
11279,138712753,173,1665
11279,101828235,138,1613
11279,138008005,474,1573
11279,71146691,350,1560
11279,62364748,230,1553
11279,69174349,155,1456
11279,99796192,158,1446
11279,115899915,96,1438
11279,33956087,303,1399
11279,84517694,137,1342
11279,10770527,132,1332
11279,93050081,102,1230
11279,418175,141,1185
11279,56002069,242,1182
11279,11517935,163,1171
11279,57041703,125,1155
11279,108846913,95,1131
11279,28808272,250,1108
11279,140951912,93,1106
11279,100112744,163,1095
11279,7072231,272,1088
11279,114596559,141,1085
11279,62393322,64,1078
11279,126215864,226,1064
11279,78890087,135,1060
11279,66686285,201,1058
11279,33829137,151,1057
11279,100633536,357,1049
11279,39609119,99,1043
11279,111518720,140,1020
11279,108704609,66,1015
11279,61887588,175,1014
11279,2196875,229,1006
11279,69003368,92,1002
11279,1824572,182,992
11279,19900342,90,992
11279,18183738,281,977
11279,55821833,140,970
11279,116852827,116,967
11279,68516560,96,966
11279,81654342,115,960
11279,59691950,76,955
11279,34702432,114,946
11279,66699196,170,946
11279,53552500,122,943
11279,23860674,89,940
11279,69447934,136,939
11279,19414367,148,938
11279,89918216,66,927
11279,48123195,122,916
11279,96495511,157,913
11279,20463565,122,904
11279,120609448,192,888
11279,55890664,106,882
11279,21740397,156,871
11279,15482392,72,857
11279,104016986,145,854
11279,81503200,144,843
11279,91552951,85,838
11279,9664816,121,838
11279,98507442,371,826
11279,74224190,84,793
11279,104250260,124,791
11279,132928999,53,737
11279,109705911,132,695
11279,85438708,336,692
11279,35254146,107,686
11279,5481789,129,667
11279,17276026,65,654
11279,31777926,70,651
11279,39368828,72,646
11279,86388311,57,635
11279,62126989,98,631
11279,103291357,83,620
11279,54276328,149,593
11279,118506832,185,585
11279,48420009,57,562
11279,125067299,112,554
11279,56119326,72,542
11279,30031297,147,536
11279,30511762,82,516
11279,4445837,71,514
11279,11533001,116,510
11279,52137505,25,506
11279,109522508,88,506
11279,132763181,50,489
11279,26855463,42,486
11279,25815621,89,479
11279,69766999,189,465
11279,72253831,162,441
11279,4729352,67,416
11279,68271052,127,403
11279,12567456,37,400
11279,83599484,55,396
11279,50071113,130,395
11279,100273837,96,392
11279,16010946,90,391
11279,59286093,93,374
11279,119865308,35,349
11279,55884426,37,346
11279,108750800,31,339
11279,73855909,115,320
11279,12866931,49,310
11279,16918270,57,305
11279,94827522,151,277
11279,127660246,61,263
11279,140801686,90,259
11279,108506795,14,258
11279,93025063,39,250
11279,96337789,23,248
11279,4597166,69,241
11279,129860246,67,240
11279,98174744,22,231
11279,13784674,19,219
11279,6419226,34,198
11279,60431657,81,196
11279,118710828,67,189
11279,60660094,23,182
11279,99731071,25,172
11279,68784632,11,166
11279,99789170,22,96
11279,19222039,23,77
11279,40555711,14,62
11279,51969724,21,58
11281,117829483,64,838
11296,130529975,388,2346
11296,73851874,194,1095
11307,29217415,46,594
11311,23276219,70,1064
11311,106198386,124,941
11311,132718416,204,858
11311,23793674,93,721
11311,47090672,68,712
11311,33539471,223,675
11311,61561686,82,562
11311,14869973,45,305
11311,89495629,88,229
11311,30439175,90,219
11327,44817147,382,1713
11327,133789905,54,390
11327,86717393,33,376
11330,63853211,73,522
11335,135845099,862,1925
11335,131829621,104,656
11335,103195078,24,164
11339,11910007,340,3793
11339,127935117,18,54
11376,38915660,285,1705
11376,41440011,76,1054
11376,46955464,99,714
11376,132812306,75,428
11376,58784511,62,395
11376,76985951,62,369
11376,50802614,58,315
11376,130079335,40,269
11376,111886693,248,267
11376,139275985,78,248
11376,25163672,43,199
11376,115100960,41,139
11376,92614762,21,115
11376,129073019,10,58
11376,123228922,8,27
11376,76057733,9,24
11376,92002669,7,23
11393,26752434,63,410
11406,56830095,595,4185
11406,125042644,141,1934
11406,117003325,131,1780
11406,140759237,138,1617
11406,98607707,305,1525
11406,96234838,166,1188
11406,11027223,411,1103
11406,98367095,136,1101
11406,80838825,100,976
11406,141906479,125,958
11406,8499885,216,949
11406,66819472,224,949
11406,25368165,188,930
11406,12122714,185,906
11406,3878869,55,860
11406,103038630,101,855
11406,46445715,282,830
11406,114115623,45,743
11406,2527320,216,699
11406,135068151,53,666
11406,90378059,58,652
11406,17007569,102,638
11406,40174741,142,603
11406,135060562,101,582
11406,35974755,64,574
11406,50478366,145,560
11406,1825186,123,530
11406,76558003,119,523
11406,114101799,68,503
11406,132039263,230,499
11406,107756063,103,481
11406,118693328,132,451
11406,141384260,73,443
11406,141609995,54,436
11406,120142224,42,429
11406,134993021,70,421
11406,89403474,111,383
11406,14674689,49,380
11406,97409607,77,373
11406,84809260,63,364
11406,8750098,46,345
11406,34301104,36,334
11406,92221962,73,331
11406,142376113,84,322
11406,133088851,65,315
11406,99327806,67,307
11406,131308801,73,301
11406,45180723,52,297
11406,134060411,117,284
11406,34426955,55,283
11406,67940169,40,275
11406,100692079,44,237
11406,83804673,105,236
11406,129029482,45,199
11406,39980640,28,194
11406,70664970,36,192
11406,16891199,35,180
11406,15327099,48,171
11406,105006722,30,157
11406,48467850,43,150
11406,129308119,18,149
11406,80798241,61,141
11406,26228110,27,136
11406,50198894,57,112
11406,130765659,83,111
11406,80308823,23,105
11406,32353000,18,87
11406,1533523,20,54
11406,82298309,27,53
11406,108511715,15,38
11406,72480854,7,24
11422,95706559,14,91
11470,54373708,46,1191
11470,116678892,292,1009
11470,126685028,98,804
11470,76520076,44,750
11470,118051332,44,471
11470,102649446,68,452
11470,119732530,78,336
11470,28104706,54,317
11470,83836148,31,266
11470,64895000,37,114
11475,63084469,55,634
11475,74452601,31,406
11475,88105291,14,98
11475,50608870,12,27
11482,95067968,16,134
11489,41979181,356,1649
11489,74136138,91,492
11489,124093640,45,221
11489,129070018,68,156
11492,81769563,97,852
11492,92397827,89,419
11492,61646487,26,27
11493,46598584,124,1309
11493,86985041,39,160
11497,107102683,71,403
11497,80803649,50,287
11497,129535209,25,171
11497,105825623,32,118
11497,134462614,11,13
11508,134793545,86,546
11508,136496700,80,539
11512,82926069,124,1094
11512,94241607,21,489
11520,100617828,203,2622
11520,61536684,91,991
11520,24123047,141,684
11528,72875200,57,347
11537,37981108,191,2183
11537,48962145,202,884
11537,137031066,40,846
11537,58008140,98,802
11537,128733919,213,644
11537,114115113,50,567
11537,91500491,85,327
11537,32349430,26,253
11537,122921831,25,53
11552,137850156,825,5189
11552,59248477,451,3739
11552,66205819,245,3565
11552,26949426,341,3261
11552,131254719,145,2760
11552,44324837,168,2375
11552,65340227,816,2188
11552,39066078,187,2163
11552,40137551,299,2044
11552,55252215,248,2012
11552,2003464,296,2003
11552,82414453,146,1734
11552,1805148,171,1506
11552,40978309,236,1388
11552,57190135,283,1381
11552,65454710,188,1376
11552,50066882,82,1313
11552,119053698,259,1178
11552,4095217,222,1170
11552,135846989,117,1131
11552,127219644,168,1128
11552,99781075,107,1095
11552,25613360,107,1087
11552,4381858,119,971
11552,135731834,124,912
11552,21111117,100,909
11552,2352151,146,828
11552,31700289,116,827
11552,76606093,66,822
11552,94106376,120,805
11552,42676532,68,792
11552,57080557,112,762
11552,82628240,94,738
11552,75981766,62,729
11552,88055926,184,728
11552,118108228,147,726
11552,121064234,58,710
11552,22094658,57,705
11552,121428573,140,631
11552,68692842,180,626
11552,49243199,40,602
11552,6163885,59,598
11552,141823298,75,584
11552,82061100,51,551
11552,107475844,52,539
11552,120651840,119,515
11552,40974590,110,464
11552,96636051,62,435
11552,70817939,105,429
11552,91056578,60,420
11552,42503802,86,416
11552,25475467,131,408
11552,48425797,46,378
11552,132991979,139,377
11552,2883429,56,351
11552,127316852,26,329
11552,96168102,42,265
11552,99273913,85,256
11552,2083985,68,254
11552,117226243,22,250
11552,62786039,76,247
11552,93127487,34,244
11552,131283996,51,207
11552,74781533,30,195
11552,83753093,32,193
11552,22123389,30,192
11552,53026057,36,184
11552,91638650,42,183
11552,97675473,25,150
11552,66708783,39,143
11552,89813223,24,142
11552,53767362,24,96
11552,104996018,26,77
11552,85775119,32,73
11565,116071825,57,408
11565,114926003,74,341
11565,1067578,40,305
11589,129543456,133,551
11589,37557912,96,394
11589,57846106,15,348
11595,126323626,88,1048
11595,56820067,59,593
11603,131612590,66,298
11610,63977892,32,197
11611,100027681,130,2172
11618,103489606,871,2318
11618,8370322,475,1332
11618,35205411,134,972
11618,52523404,105,571
11622,18242239,31,229
11623,38588481,369,5181
11623,9524175,427,3803
11623,9451374,554,3719
11623,96789054,200,3106
11623,28086954,169,3087
11623,140661231,415,2449
11623,29776188,211,2169
11623,129878874,214,2001
11623,110664771,344,1865
11623,97832135,170,1820
11623,26957136,96,1717
11623,32054639,212,1521
11623,16263185,139,1481
11623,129583911,600,1415
11623,8231529,89,1288
11623,74578437,291,1181
11623,74920552,117,1120
11623,40831109,188,1117
11623,81756097,197,1102
11623,13538176,105,1046
11623,134319759,84,942
11623,106896403,94,735
11623,126054635,97,652
11623,41487930,46,621
11623,85867746,54,610
11623,18783765,27,538
11623,83781429,82,527
11623,17336370,79,515
11623,43409746,100,470
11623,17719840,78,462
11623,68362875,72,459
11623,16199254,79,446
11623,117257401,49,412
11623,96786739,96,404
11623,87902771,145,392
11623,51771947,119,379
11623,19089759,46,286
11623,123701491,28,263
11623,77561428,38,259
11623,126735858,31,226
11623,26960862,41,194
11623,45795160,57,173
11623,81964751,19,152
11623,75548296,22,95
11623,124073716,9,57
11636,130068403,111,1264
11636,49362840,121,583
11636,64505114,10,57
11638,114203064,95,706
11639,72129303,68,461
11644,97876581,70,572
11650,37305183,86,1641
11652,130806899,228,3781
11652,55265236,417,2778
11652,22577104,403,2689
11652,57295673,246,1774
11652,126951542,154,987
11652,60495861,118,810
11652,133755018,64,441
11652,36519979,46,381
11652,45206837,57,356
11652,33388747,35,191
11652,110299025,8,54
11685,25008977,67,375
11691,136882508,141,1367
11721,18205111,57,1230
11721,75881126,26,126
11750,41865396,181,1454
11750,18301670,118,678
11756,104091023,136,1270
11756,65629361,173,1117
11757,127429787,170,1560
11757,8973625,90,769
11757,125039447,97,644
11757,110666558,74,507
11757,124070707,41,292
11757,104226556,28,154
11763,35919625,47,499
11771,57577068,64,1026
11771,24847553,62,227
11774,132661158,19,144
11776,94126018,24,199
11797,20912759,67,814
11797,62833198,127,458
11797,110061776,58,283
11797,74666201,21,86
11821,101708064,85,1001
11821,26831040,129,848
11821,18031985,37,662
11821,139199517,15,199
11824,121306092,614,7120
11824,140990654,460,4180
11824,22393155,136,4085
11824,25509021,214,3943
11824,72820368,617,3764
11824,27608145,204,3623
11824,43592945,276,3551
11824,26766183,200,3390
11824,122462305,188,3361
11824,110037242,292,3182
11824,69452078,121,2626
11824,31942750,297,2586
11824,99018543,126,2535
11824,102996286,133,2480
11824,116329106,190,2348
11824,51013339,140,2304
11824,82438723,172,2213
11824,45463421,281,2186
11824,112342350,290,2150
11824,84121281,163,2092
11824,103600156,306,1996
11824,25871996,230,1987
11824,39090755,420,1974
11824,126690366,122,1930
11824,102477155,169,1873
11824,94616722,145,1815
11824,26384257,185,1774
11824,104732482,118,1755
11824,60686963,308,1735
11824,71514585,154,1602
11824,55975460,138,1543
11824,13099562,153,1495
11824,117419378,222,1476
11824,32281684,113,1473
11824,116520218,151,1448
11824,115338753,105,1432
11824,115338197,86,1431
11824,26277198,179,1379
11824,134936620,122,1379
11824,131932310,196,1370
11824,49512453,238,1270
11824,113537369,288,1253
11824,122036580,181,1249
11824,103969154,90,1168
11824,102946950,206,977
11824,66850651,82,943
11824,121215883,94,923
11824,16641115,69,855
11824,124560028,65,848
11824,96723364,92,834
11824,9171135,213,812
11824,21505975,343,753
11824,119389169,138,739
11824,38711762,64,685
11824,84902483,94,649
11824,111311037,61,621
11824,33838299,65,594
11824,119157607,79,571
11824,54242064,84,564
11824,23330391,57,542
11824,66544067,46,469
11824,142265405,85,446
11824,138161959,57,374
11824,70277195,54,305
11824,75057559,25,293
11824,48862784,119,254
11824,121167820,35,218
11824,18558609,82,190
11824,7572838,46,176
11824,26683337,24,150
11824,14238614,19,139
11824,109255415,26,78
11824,138559280,16,72
11824,74890051,12,51
11824,100039408,16,29
11834,88090767,163,1736
11834,112487640,140,1279
11834,117684032,71,566
11834,521437,97,517
11834,75844368,83,406
11834,40729803,43,293
11837,2283337,166,1416
11837,124866567,279,839
11840,97389266,798,5181
11872,18302150,186,1723
11879,66592633,125,1753
11894,136677136,47,500
11917,106551398,75,286
11917,54481329,57,222
11934,114497121,41,318
11952,20315845,35,186
11952,100517846,18,164
11955,128081640,60,456
11955,88246742,73,194
11964,47792171,32,185
11965,112040827,43,304
11981,53416987,223,2480
11981,9388372,170,1808
11981,68710047,75,1341
11981,985207,89,802
11981,91078774,51,371
11981,134073831,33,244
11991,81840544,135,2127
11991,83423107,343,1986
11991,1857066,163,1909
11991,86863108,657,1621
11991,4261260,139,1527
11991,7202772,208,1408
11991,53751383,202,983
11991,126665202,74,871
11991,77237799,118,857
11991,16777748,188,450
11991,47063673,86,430
11991,20692433,86,411
11991,46978329,113,367
11991,41509515,87,355
11991,20356708,58,247
11991,4741469,69,76
11991,124890974,39,55
11991,57406426,28,47
12009,12998932,122,1187
12018,85894552,18,88
12018,139654010,21,36
12047,108903107,76,882
12047,37552619,40,301
12067,72651215,366,3310
12067,6177572,284,1642
12067,29429701,266,1600
12067,84281743,273,1558
12067,17979588,153,1468
