item_category,category_purchase_count,category_item_count,top1_item_id,top1_purchase_count,top1_purchase_share,top5_purchase_count,top5_purchase_share,category_hhi,normalized_category_hhi,category_concentration_type
7070,17,17,91542176,1,0.0588,5,0.2941,0.0588,-0,分散型品类
1039,17,17,15823441,1,0.0588,5,0.2941,0.0588,-0,分散型品类
1514,17,17,13922597,1,0.0588,5,0.2941,0.0588,-0,分散型品类
4303,17,17,28418012,1,0.0588,5,0.2941,0.0588,-0,分散型品类
10021,17,17,16301034,1,0.0588,5,0.2941,0.0588,-0,分散型品类
14073,17,17,21397210,1,0.0588,5,0.2941,0.0588,-0,分散型品类
10464,16,16,39253909,1,0.0625,5,0.3125,0.0625,0,分散型品类
10481,16,16,4838292,1,0.0625,5,0.3125,0.0625,0,分散型品类
11965,16,16,32875965,1,0.0625,5,0.3125,0.0625,0,分散型品类
12219,16,16,4573934,1,0.0625,5,0.3125,0.0625,0,分散型品类
7040,16,16,23986188,1,0.0625,5,0.3125,0.0625,0,分散型品类
9772,16,16,7191791,1,0.0625,5,0.3125,0.0625,0,分散型品类
6608,13,13,4139956,1,0.0769,5,0.3846,0.0769,-0,分散型品类
6858,13,13,25474298,1,0.0769,5,0.3846,0.0769,-0,分散型品类
7832,13,13,14527265,1,0.0769,5,0.3846,0.0769,-0,分散型品类
10040,13,13,23362222,1,0.0769,5,0.3846,0.0769,-0,分散型品类
10678,13,13,20051923,1,0.0769,5,0.3846,0.0769,-0,分散型品类
13323,13,13,21715848,1,0.0769,5,0.3846,0.0769,-0,分散型品类
43,13,13,71786459,1,0.0769,5,0.3846,0.0769,-0,分散型品类
414,13,13,4866349,1,0.0769,5,0.3846,0.0769,-0,分散型品类
689,13,13,44887872,1,0.0769,5,0.3846,0.0769,-0,分散型品类
1287,13,13,25008990,1,0.0769,5,0.3846,0.0769,-0,分散型品类
1860,13,13,15753387,1,0.0769,5,0.3846,0.0769,-0,分散型品类
2092,13,13,8001224,1,0.0769,5,0.3846,0.0769,-0,分散型品类
2537,13,13,32943494,1,0.0769,5,0.3846,0.0769,-0,分散型品类
3584,13,13,452379,1,0.0769,5,0.3846,0.0769,-0,分散型品类
3723,13,13,53463111,1,0.0769,5,0.3846,0.0769,-0,分散型品类
4159,13,13,72455692,1,0.0769,5,0.3846,0.0769,-0,分散型品类
4701,13,13,44893323,1,0.0769,5,0.3846,0.0769,-0,分散型品类
5004,13,13,46030171,1,0.0769,5,0.3846,0.0769,-0,分散型品类
155,11,11,18442862,1,0.0909,5,0.4545,0.0909,-0,分散型品类
219,11,11,41219828,1,0.0909,5,0.4545,0.0909,-0,分散型品类
632,11,11,15156611,1,0.0909,5,0.4545,0.0909,-0,分散型品类
674,11,11,39425444,1,0.0909,5,0.4545,0.0909,-0,分散型品类
863,11,11,7928124,1,0.0909,5,0.4545,0.0909,-0,分散型品类
1215,11,11,33126396,1,0.0909,5,0.4545,0.0909,-0,分散型品类
1324,11,11,29768866,1,0.0909,5,0.4545,0.0909,-0,分散型品类
2255,11,11,12375076,1,0.0909,5,0.4545,0.0909,-0,分散型品类
3721,11,11,3966589,1,0.0909,5,0.4545,0.0909,-0,分散型品类
4227,11,11,42533515,1,0.0909,5,0.4545,0.0909,-0,分散型品类
4762,11,11,13718791,1,0.0909,5,0.4545,0.0909,-0,分散型品类
7530,11,11,10765310,1,0.0909,5,0.4545,0.0909,-0,分散型品类
7708,11,11,37972971,1,0.0909,5,0.4545,0.0909,-0,分散型品类
7739,11,11,27302871,1,0.0909,5,0.4545,0.0909,-0,分散型品类
8633,11,11,26496634,1,0.0909,5,0.4545,0.0909,-0,分散型品类
9086,11,11,5597355,1,0.0909,5,0.4545,0.0909,-0,分散型品类
9872,11,11,24266200,1,0.0909,5,0.4545,0.0909,-0,分散型品类
10241,11,11,110156879,1,0.0909,5,0.4545,0.0909,-0,分散型品类
10735,11,11,30508928,1,0.0909,5,0.4545,0.0909,-0,分散型品类
10741,11,11,33856477,1,0.0909,5,0.4545,0.0909,-0,分散型品类
11021,11,11,57980379,1,0.0909,5,0.4545,0.0909,-0,分散型品类
11055,11,11,1858123,1,0.0909,5,0.4545,0.0909,-0,分散型品类
11184,11,11,28793728,1,0.0909,5,0.4545,0.0909,-0,分散型品类
11967,11,11,12182718,1,0.0909,5,0.4545,0.0909,-0,分散型品类
13135,11,11,124413105,1,0.0909,5,0.4545,0.0909,-0,分散型品类
14064,11,11,34277850,1,0.0909,5,0.4545,0.0909,-0,分散型品类
10288,10,10,52671511,1,0.1000,5,0.5000,0.1,0,分散型品类
10779,10,10,64130468,1,0.1000,5,0.5000,0.1,0,分散型品类
10785,10,10,14310745,1,0.1000,5,0.5000,0.1,0,分散型品类
10814,10,10,32603229,1,0.1000,5,0.5000,0.1,0,分散型品类
11076,10,10,89979812,1,0.1000,5,0.5000,0.1,0,分散型品类
11392,10,10,16105308,1,0.1000,5,0.5000,0.1,0,分散型品类
11439,10,10,47139091,1,0.1000,5,0.5000,0.1,0,分散型品类
11584,10,10,100074099,1,0.1000,5,0.5000,0.1,0,分散型品类
12194,10,10,36781889,1,0.1000,5,0.5000,0.1,0,分散型品类
12342,10,10,8580315,1,0.1000,5,0.5000,0.1,0,分散型品类
13200,10,10,8033019,1,0.1000,5,0.5000,0.1,0,分散型品类
254,10,10,9073046,1,0.1000,5,0.5000,0.1,0,分散型品类
501,10,10,3034000,1,0.1000,5,0.5000,0.1,0,分散型品类
522,10,10,17530380,1,0.1000,5,0.5000,0.1,0,分散型品类
829,10,10,10060899,1,0.1000,5,0.5000,0.1,0,分散型品类
2156,10,10,83094603,1,0.1000,5,0.5000,0.1,0,分散型品类
2702,10,10,39566111,1,0.1000,5,0.5000,0.1,0,分散型品类
3282,10,10,85049377,1,0.1000,5,0.5000,0.1,0,分散型品类
3555,10,10,30672712,1,0.1000,5,0.5000,0.1,0,分散型品类
3926,10,10,56327294,1,0.1000,5,0.5000,0.1,0,分散型品类
4320,10,10,37363546,1,0.1000,5,0.5000,0.1,0,分散型品类
4692,10,10,16834355,1,0.1000,5,0.5000,0.1,0,分散型品类
4750,10,10,60616848,1,0.1000,5,0.5000,0.1,0,分散型品类
4841,10,10,5949171,1,0.1000,5,0.5000,0.1,0,分散型品类
5141,10,10,20523497,1,0.1000,5,0.5000,0.1,0,分散型品类
5308,10,10,1007582,1,0.1000,5,0.5000,0.1,0,分散型品类
5332,10,10,9589080,1,0.1000,5,0.5000,0.1,0,分散型品类
7035,10,10,49808364,1,0.1000,5,0.5000,0.1,0,分散型品类
9082,10,10,11301895,1,0.1000,5,0.5000,0.1,0,分散型品类
9938,10,10,63345478,1,0.1000,5,0.5000,0.1,0,分散型品类
5114,9,9,1412107,1,0.1111,5,0.5556,0.1111,-0,分散型品类
5132,9,9,26994124,1,0.1111,5,0.5556,0.1111,-0,分散型品类
5269,9,9,33713804,1,0.1111,5,0.5556,0.1111,-0,分散型品类
6540,9,9,76645950,1,0.1111,5,0.5556,0.1111,-0,分散型品类
6804,9,9,41815963,1,0.1111,5,0.5556,0.1111,-0,分散型品类
7390,9,9,31833566,1,0.1111,5,0.5556,0.1111,-0,分散型品类
7674,9,9,3718780,1,0.1111,5,0.5556,0.1111,-0,分散型品类
7804,9,9,82626681,1,0.1111,5,0.5556,0.1111,-0,分散型品类
7822,9,9,15758788,1,0.1111,5,0.5556,0.1111,-0,分散型品类
7834,9,9,83201091,1,0.1111,5,0.5556,0.1111,-0,分散型品类
7996,9,9,16285286,1,0.1111,5,0.5556,0.1111,-0,分散型品类
8017,9,9,29940607,1,0.1111,5,0.5556,0.1111,-0,分散型品类
8073,9,9,10912785,1,0.1111,5,0.5556,0.1111,-0,分散型品类
8234,9,9,111020511,1,0.1111,5,0.5556,0.1111,-0,分散型品类
8598,9,9,37826700,1,0.1111,5,0.5556,0.1111,-0,分散型品类
8868,9,9,42346968,1,0.1111,5,0.5556,0.1111,-0,分散型品类
9061,9,9,3113009,1,0.1111,5,0.5556,0.1111,-0,分散型品类
9529,9,9,53476966,1,0.1111,5,0.5556,0.1111,-0,分散型品类
9664,9,9,5681822,1,0.1111,5,0.5556,0.1111,-0,分散型品类
9895,9,9,306115,1,0.1111,5,0.5556,0.1111,-0,分散型品类
9920,9,9,57711075,1,0.1111,5,0.5556,0.1111,-0,分散型品类
10033,9,9,24719107,1,0.1111,5,0.5556,0.1111,-0,分散型品类
10514,9,9,37558285,1,0.1111,5,0.5556,0.1111,-0,分散型品类
11520,9,9,5746386,1,0.1111,5,0.5556,0.1111,-0,分散型品类
11740,9,9,101657488,1,0.1111,5,0.5556,0.1111,-0,分散型品类
12465,9,9,27611784,1,0.1111,5,0.5556,0.1111,-0,分散型品类
12490,9,9,27127793,1,0.1111,5,0.5556,0.1111,-0,分散型品类
12964,9,9,65888358,1,0.1111,5,0.5556,0.1111,-0,分散型品类
13060,9,9,25756984,1,0.1111,5,0.5556,0.1111,-0,分散型品类
13066,9,9,116776333,1,0.1111,5,0.5556,0.1111,-0,分散型品类
13114,9,9,30128227,1,0.1111,5,0.5556,0.1111,-0,分散型品类
13348,9,9,16955249,1,0.1111,5,0.5556,0.1111,-0,分散型品类
13459,9,9,24317187,1,0.1111,5,0.5556,0.1111,-0,分散型品类
13774,9,9,31023688,1,0.1111,5,0.5556,0.1111,-0,分散型品类
1010,9,9,2970493,1,0.1111,5,0.5556,0.1111,-0,分散型品类
1155,9,9,13171023,1,0.1111,5,0.5556,0.1111,-0,分散型品类
2459,9,9,6616424,1,0.1111,5,0.5556,0.1111,-0,分散型品类
2848,9,9,16866561,1,0.1111,5,0.5556,0.1111,-0,分散型品类
3620,9,9,26624526,1,0.1111,5,0.5556,0.1111,-0,分散型品类
3807,9,9,7237382,1,0.1111,5,0.5556,0.1111,-0,分散型品类
4115,9,9,29642301,1,0.1111,5,0.5556,0.1111,-0,分散型品类
4373,9,9,40082289,1,0.1111,5,0.5556,0.1111,-0,分散型品类
115,8,8,4778563,1,0.1250,5,0.6250,0.125,0,分散型品类
300,8,8,17209587,1,0.1250,5,0.6250,0.125,0,分散型品类
337,8,8,17864633,1,0.1250,5,0.6250,0.125,0,分散型品类
390,8,8,17253471,1,0.1250,5,0.6250,0.125,0,分散型品类
410,8,8,39268003,1,0.1250,5,0.6250,0.125,0,分散型品类
460,8,8,4056791,1,0.1250,5,0.6250,0.125,0,分散型品类
924,8,8,78614858,1,0.1250,5,0.6250,0.125,0,分散型品类
1249,8,8,36058670,1,0.1250,5,0.6250,0.125,0,分散型品类
1441,8,8,1132681,1,0.1250,5,0.6250,0.125,0,分散型品类
2229,8,8,24851224,1,0.1250,5,0.6250,0.125,0,分散型品类
2260,8,8,89496220,1,0.1250,5,0.6250,0.125,0,分散型品类
2479,8,8,123104740,1,0.1250,5,0.6250,0.125,0,分散型品类
2801,8,8,6189392,1,0.1250,5,0.6250,0.125,0,分散型品类
2831,8,8,18883184,1,0.1250,5,0.6250,0.125,0,分散型品类
2905,8,8,55320515,1,0.1250,5,0.6250,0.125,0,分散型品类
3599,8,8,11740344,1,0.1250,5,0.6250,0.125,0,分散型品类
4114,8,8,206011960,1,0.1250,5,0.6250,0.125,0,分散型品类
4343,8,8,38527355,1,0.1250,5,0.6250,0.125,0,分散型品类
5051,8,8,11791228,1,0.1250,5,0.6250,0.125,0,分散型品类
5586,8,8,20514250,1,0.1250,5,0.6250,0.125,0,分散型品类
6058,8,8,56730265,1,0.1250,5,0.6250,0.125,0,分散型品类
7095,8,8,6686085,1,0.1250,5,0.6250,0.125,0,分散型品类
7883,8,8,43944854,1,0.1250,5,0.6250,0.125,0,分散型品类
8332,8,8,73401020,1,0.1250,5,0.6250,0.125,0,分散型品类
8526,8,8,33922462,1,0.1250,5,0.6250,0.125,0,分散型品类
9450,8,8,11405295,1,0.1250,5,0.6250,0.125,0,分散型品类
9592,8,8,55600501,1,0.1250,5,0.6250,0.125,0,分散型品类
10101,8,8,10854152,1,0.1250,5,0.6250,0.125,0,分散型品类
10379,8,8,55925359,1,0.1250,5,0.6250,0.125,0,分散型品类
10599,8,8,3148837,1,0.1250,5,0.6250,0.125,0,分散型品类
10616,8,8,4329234,1,0.1250,5,0.6250,0.125,0,分散型品类
10906,8,8,93753295,1,0.1250,5,0.6250,0.125,0,分散型品类
11143,8,8,4706746,1,0.1250,5,0.6250,0.125,0,分散型品类
11236,8,8,4657490,1,0.1250,5,0.6250,0.125,0,分散型品类
11565,8,8,57133335,1,0.1250,5,0.6250,0.125,0,分散型品类
11595,8,8,225376,1,0.1250,5,0.6250,0.125,0,分散型品类
11645,8,8,36627166,1,0.1250,5,0.6250,0.125,0,分散型品类
11779,8,8,5506331,1,0.1250,5,0.6250,0.125,0,分散型品类
12365,8,8,82607350,1,0.1250,5,0.6250,0.125,0,分散型品类
12421,8,8,107562976,1,0.1250,5,0.6250,0.125,0,分散型品类
12435,8,8,6027065,1,0.1250,5,0.6250,0.125,0,分散型品类
12836,8,8,25698351,1,0.1250,5,0.6250,0.125,0,分散型品类
12972,8,8,125503925,1,0.1250,5,0.6250,0.125,0,分散型品类
13109,8,8,4144238,1,0.1250,5,0.6250,0.125,0,分散型品类
13326,8,8,171764439,1,0.1250,5,0.6250,0.125,0,分散型品类
13672,8,8,156763561,1,0.1250,5,0.6250,0.125,0,分散型品类
13749,8,8,21826428,1,0.1250,5,0.6250,0.125,0,分散型品类
10107,5,5,83902145,1,0.2000,5,1.0000,0.2,0,分散型品类
10215,5,5,107482923,1,0.2000,5,1.0000,0.2,0,分散型品类
10257,5,5,44463621,1,0.2000,5,1.0000,0.2,0,分散型品类
10363,5,5,53752958,1,0.2000,5,1.0000,0.2,0,分散型品类
10466,5,5,6263671,1,0.2000,5,1.0000,0.2,0,分散型品类
10467,5,5,161034447,1,0.2000,5,1.0000,0.2,0,分散型品类
10519,5,5,19487725,1,0.2000,5,1.0000,0.2,0,分散型品类
10532,5,5,14759710,1,0.2000,5,1.0000,0.2,0,分散型品类
10554,5,5,3229226,1,0.2000,5,1.0000,0.2,0,分散型品类
10635,5,5,49964138,1,0.2000,5,1.0000,0.2,0,分散型品类
10694,5,5,100537943,1,0.2000,5,1.0000,0.2,0,分散型品类
10733,5,5,64099193,1,0.2000,5,1.0000,0.2,0,分散型品类
10817,5,5,61223475,1,0.2000,5,1.0000,0.2,0,分散型品类
11029,5,5,43831014,1,0.2000,5,1.0000,0.2,0,分散型品类
11046,5,5,120590326,1,0.2000,5,1.0000,0.2,0,分散型品类
11058,5,5,65628962,1,0.2000,5,1.0000,0.2,0,分散型品类
11060,5,5,27270346,1,0.2000,5,1.0000,0.2,0,分散型品类
11081,5,5,10027614,1,0.2000,5,1.0000,0.2,0,分散型品类
11170,5,5,78205406,1,0.2000,5,1.0000,0.2,0,分散型品类
11185,5,5,82434230,1,0.2000,5,1.0000,0.2,0,分散型品类
11250,5,5,41197093,1,0.2000,5,1.0000,0.2,0,分散型品类
11697,5,5,11888086,1,0.2000,5,1.0000,0.2,0,分散型品类
11776,5,5,10092801,1,0.2000,5,1.0000,0.2,0,分散型品类
11790,5,5,72660286,1,0.2000,5,1.0000,0.2,0,分散型品类
11856,5,5,31965685,1,0.2000,5,1.0000,0.2,0,分散型品类
11925,5,5,75319671,1,0.2000,5,1.0000,0.2,0,分散型品类
12009,5,5,178705417,1,0.2000,5,1.0000,0.2,0,分散型品类
12128,5,5,74888318,1,0.2000,5,1.0000,0.2,0,分散型品类
12229,5,5,12694301,1,0.2000,5,1.0000,0.2,0,分散型品类
12357,5,5,52128307,1,0.2000,5,1.0000,0.2,0,分散型品类
12504,5,5,100031326,1,0.2000,5,1.0000,0.2,0,分散型品类
12510,5,5,39840979,1,0.2000,5,1.0000,0.2,0,分散型品类
12862,5,5,22008123,1,0.2000,5,1.0000,0.2,0,分散型品类
12921,5,5,96161200,1,0.2000,5,1.0000,0.2,0,分散型品类
12940,5,5,32740187,1,0.2000,5,1.0000,0.2,0,分散型品类
12948,5,5,25682507,1,0.2000,5,1.0000,0.2,0,分散型品类
13090,5,5,46351779,1,0.2000,5,1.0000,0.2,0,分散型品类
13176,5,5,43838717,1,0.2000,5,1.0000,0.2,0,分散型品类
13189,5,5,93972784,1,0.2000,5,1.0000,0.2,0,分散型品类
13212,5,5,196055385,1,0.2000,5,1.0000,0.2,0,分散型品类
13300,5,5,250317,1,0.2000,5,1.0000,0.2,0,分散型品类
13415,5,5,16702741,1,0.2000,5,1.0000,0.2,0,分散型品类
13440,5,5,89498585,1,0.2000,5,1.0000,0.2,0,分散型品类
13498,5,5,67288107,1,0.2000,5,1.0000,0.2,0,分散型品类
13551,5,5,67028097,1,0.2000,5,1.0000,0.2,0,分散型品类
13636,5,5,57503057,1,0.2000,5,1.0000,0.2,0,分散型品类
13761,5,5,232482268,1,0.2000,5,1.0000,0.2,0,分散型品类
13798,5,5,14254080,1,0.2000,5,1.0000,0.2,0,分散型品类
13855,5,5,4704712,1,0.2000,5,1.0000,0.2,0,分散型品类
11,5,5,220319466,1,0.2000,5,1.0000,0.2,0,分散型品类
28,5,5,8112103,1,0.2000,5,1.0000,0.2,0,分散型品类
35,5,5,46236466,1,0.2000,5,1.0000,0.2,0,分散型品类
233,5,5,52098821,1,0.2000,5,1.0000,0.2,0,分散型品类
270,5,5,89604600,1,0.2000,5,1.0000,0.2,0,分散型品类
398,5,5,85382527,1,0.2000,5,1.0000,0.2,0,分散型品类
586,5,5,138334711,1,0.2000,5,1.0000,0.2,0,分散型品类
623,5,5,7498670,1,0.2000,5,1.0000,0.2,0,分散型品类
953,5,5,57176510,1,0.2000,5,1.0000,0.2,0,分散型品类
994,5,5,105993656,1,0.2000,5,1.0000,0.2,0,分散型品类
1034,5,5,48061613,1,0.2000,5,1.0000,0.2,0,分散型品类
1204,5,5,43588197,1,0.2000,5,1.0000,0.2,0,分散型品类
1286,5,5,112840192,1,0.2000,5,1.0000,0.2,0,分散型品类
1407,5,5,40114271,1,0.2000,5,1.0000,0.2,0,分散型品类
1453,5,5,61261272,1,0.2000,5,1.0000,0.2,0,分散型品类
1480,5,5,192294210,1,0.2000,5,1.0000,0.2,0,分散型品类
1508,5,5,27041937,1,0.2000,5,1.0000,0.2,0,分散型品类
1656,5,5,197254123,1,0.2000,5,1.0000,0.2,0,分散型品类
1710,5,5,6932853,1,0.2000,5,1.0000,0.2,0,分散型品类
1861,5,5,37388953,1,0.2000,5,1.0000,0.2,0,分散型品类
2046,5,5,1228007,1,0.2000,5,1.0000,0.2,0,分散型品类
2114,5,5,31058703,1,0.2000,5,1.0000,0.2,0,分散型品类
2322,5,5,140335733,1,0.2000,5,1.0000,0.2,0,分散型品类
2453,5,5,26814548,1,0.2000,5,1.0000,0.2,0,分散型品类
2648,5,5,15645640,1,0.2000,5,1.0000,0.2,0,分散型品类
2653,5,5,44402266,1,0.2000,5,1.0000,0.2,0,分散型品类
2788,5,5,66254716,1,0.2000,5,1.0000,0.2,0,分散型品类
3264,5,5,8963087,1,0.2000,5,1.0000,0.2,0,分散型品类
3410,5,5,106131425,1,0.2000,5,1.0000,0.2,0,分散型品类
3483,5,5,52804366,1,0.2000,5,1.0000,0.2,0,分散型品类
3546,5,5,145484280,1,0.2000,5,1.0000,0.2,0,分散型品类
3571,5,5,14190347,1,0.2000,5,1.0000,0.2,0,分散型品类
3594,5,5,21045682,1,0.2000,5,1.0000,0.2,0,分散型品类
3637,5,5,97890060,1,0.2000,5,1.0000,0.2,0,分散型品类
3695,5,5,149878000,1,0.2000,5,1.0000,0.2,0,分散型品类
3713,5,5,61196586,1,0.2000,5,1.0000,0.2,0,分散型品类
3928,5,5,48208854,1,0.2000,5,1.0000,0.2,0,分散型品类
3945,5,5,25125314,1,0.2000,5,1.0000,0.2,0,分散型品类
3964,5,5,3994135,1,0.2000,5,1.0000,0.2,0,分散型品类
4018,5,5,13686882,1,0.2000,5,1.0000,0.2,0,分散型品类
4087,5,5,48952156,1,0.2000,5,1.0000,0.2,0,分散型品类
4147,5,5,221280893,1,0.2000,5,1.0000,0.2,0,分散型品类
4301,5,5,45477445,1,0.2000,5,1.0000,0.2,0,分散型品类
4391,5,5,38441456,1,0.2000,5,1.0000,0.2,0,分散型品类
4437,5,5,1085266,1,0.2000,5,1.0000,0.2,0,分散型品类
4450,5,5,102640047,1,0.2000,5,1.0000,0.2,0,分散型品类
4464,5,5,72246954,1,0.2000,5,1.0000,0.2,0,分散型品类
4773,5,5,98835501,1,0.2000,5,1.0000,0.2,0,分散型品类
4872,5,5,126147627,1,0.2000,5,1.0000,0.2,0,分散型品类
4883,5,5,51349330,1,0.2000,5,1.0000,0.2,0,分散型品类
4931,5,5,129891805,1,0.2000,5,1.0000,0.2,0,分散型品类
5115,5,5,34716078,1,0.2000,5,1.0000,0.2,0,分散型品类
5153,5,5,9713055,1,0.2000,5,1.0000,0.2,0,分散型品类
5365,5,5,72953652,1,0.2000,5,1.0000,0.2,0,分散型品类
5525,5,5,14261204,1,0.2000,5,1.0000,0.2,0,分散型品类
5755,5,5,41342928,1,0.2000,5,1.0000,0.2,0,分散型品类
5761,5,5,46115771,1,0.2000,5,1.0000,0.2,0,分散型品类
5800,5,5,4460098,1,0.2000,5,1.0000,0.2,0,分散型品类
5838,5,5,193640343,1,0.2000,5,1.0000,0.2,0,分散型品类
5947,5,5,155479498,1,0.2000,5,1.0000,0.2,0,分散型品类
5963,5,5,21521574,1,0.2000,5,1.0000,0.2,0,分散型品类
5987,5,5,28223442,1,0.2000,5,1.0000,0.2,0,分散型品类
6060,5,5,107717266,1,0.2000,5,1.0000,0.2,0,分散型品类
6109,5,5,129895579,1,0.2000,5,1.0000,0.2,0,分散型品类
6499,5,5,96744671,1,0.2000,5,1.0000,0.2,0,分散型品类
6712,5,5,83657129,1,0.2000,5,1.0000,0.2,0,分散型品类
6743,5,5,71731684,1,0.2000,5,1.0000,0.2,0,分散型品类
6909,5,5,21106054,1,0.2000,5,1.0000,0.2,0,分散型品类
6938,5,5,168652716,1,0.2000,5,1.0000,0.2,0,分散型品类
7034,5,5,124850162,1,0.2000,5,1.0000,0.2,0,分散型品类
7308,5,5,92444578,1,0.2000,5,1.0000,0.2,0,分散型品类
7356,5,5,100028609,1,0.2000,5,1.0000,0.2,0,分散型品类
7430,5,5,277325125,1,0.2000,5,1.0000,0.2,0,分散型品类
7471,5,5,57980114,1,0.2000,5,1.0000,0.2,0,分散型品类
7512,5,5,9809423,1,0.2000,5,1.0000,0.2,0,分散型品类
7870,5,5,41447343,1,0.2000,5,1.0000,0.2,0,分散型品类
8242,5,5,26352122,1,0.2000,5,1.0000,0.2,0,分散型品类
8415,5,5,51287644,1,0.2000,5,1.0000,0.2,0,分散型品类
8436,5,5,50733973,1,0.2000,5,1.0000,0.2,0,分散型品类
8605,5,5,62125881,1,0.2000,5,1.0000,0.2,0,分散型品类
8627,5,5,32035377,1,0.2000,5,1.0000,0.2,0,分散型品类
8695,5,5,39219940,1,0.2000,5,1.0000,0.2,0,分散型品类
8850,5,5,169874612,1,0.2000,5,1.0000,0.2,0,分散型品类
8853,5,5,194986855,1,0.2000,5,1.0000,0.2,0,分散型品类
8888,5,5,53297350,1,0.2000,5,1.0000,0.2,0,分散型品类
8985,5,5,51333121,1,0.2000,5,1.0000,0.2,0,分散型品类
8999,5,5,85895912,1,0.2000,5,1.0000,0.2,0,分散型品类
9319,5,5,101593452,1,0.2000,5,1.0000,0.2,0,分散型品类
9331,5,5,102304348,1,0.2000,5,1.0000,0.2,0,分散型品类
5212,4,4,6489195,1,0.2500,4,1.0000,0.25,0,分散型品类
5248,4,4,29285313,1,0.2500,4,1.0000,0.25,0,分散型品类
5265,4,4,34737943,1,0.2500,4,1.0000,0.25,0,分散型品类
5304,4,4,91883447,1,0.2500,4,1.0000,0.25,0,分散型品类
5392,4,4,127489800,1,0.2500,4,1.0000,0.25,0,分散型品类
5405,4,4,18716545,1,0.2500,4,1.0000,0.25,0,分散型品类
5478,4,4,81203980,1,0.2500,4,1.0000,0.25,0,分散型品类
5538,4,4,263324364,1,0.2500,4,1.0000,0.25,0,分散型品类
5611,4,4,98548626,1,0.2500,4,1.0000,0.25,0,分散型品类
5622,4,4,143083038,1,0.2500,4,1.0000,0.25,0,分散型品类
5628,4,4,16025741,1,0.2500,4,1.0000,0.25,0,分散型品类
5668,4,4,40165311,1,0.2500,4,1.0000,0.25,0,分散型品类
5715,4,4,21669023,1,0.2500,4,1.0000,0.25,0,分散型品类
5745,4,2,73470933,2,0.5000,4,1.0000,0.5,0,分散型品类
5763,4,4,71961013,1,0.2500,4,1.0000,0.25,0,分散型品类
5816,4,4,62409854,1,0.2500,4,1.0000,0.25,0,分散型品类
5901,4,4,23940761,1,0.2500,4,1.0000,0.25,0,分散型品类
5951,4,4,130018225,1,0.2500,4,1.0000,0.25,0,分散型品类
6082,4,4,102845619,1,0.2500,4,1.0000,0.25,0,分散型品类
6225,4,4,116725569,1,0.2500,4,1.0000,0.25,0,分散型品类
6295,4,4,128566815,1,0.2500,4,1.0000,0.25,0,分散型品类
6373,4,4,56573132,1,0.2500,4,1.0000,0.25,0,分散型品类
6471,4,4,9984835,1,0.2500,4,1.0000,0.25,0,分散型品类
6503,4,4,230738873,1,0.2500,4,1.0000,0.25,0,分散型品类
6526,4,4,155086821,1,0.2500,4,1.0000,0.25,0,分散型品类
6632,4,4,15836450,1,0.2500,4,1.0000,0.25,0,分散型品类
6643,4,4,169615014,1,0.2500,4,1.0000,0.25,0,分散型品类
6694,4,4,14109100,1,0.2500,4,1.0000,0.25,0,分散型品类
6750,4,4,96800857,1,0.2500,4,1.0000,0.25,0,分散型品类
6821,4,4,163816496,1,0.2500,4,1.0000,0.25,0,分散型品类
6922,4,4,31537719,1,0.2500,4,1.0000,0.25,0,分散型品类
6975,4,4,77426361,1,0.2500,4,1.0000,0.25,0,分散型品类
7008,4,4,55917638,1,0.2500,4,1.0000,0.25,0,分散型品类
7104,4,4,73140973,1,0.2500,4,1.0000,0.25,0,分散型品类
7383,4,4,192245293,1,0.2500,4,1.0000,0.25,0,分散型品类
7411,4,4,29970377,1,0.2500,4,1.0000,0.25,0,分散型品类
7536,4,4,23197687,1,0.2500,4,1.0000,0.25,0,分散型品类
7573,4,4,205641006,1,0.2500,4,1.0000,0.25,0,分散型品类
7577,4,4,61238406,1,0.2500,4,1.0000,0.25,0,分散型品类
7697,4,4,28825539,1,0.2500,4,1.0000,0.25,0,分散型品类
7770,4,4,48525809,1,0.2500,4,1.0000,0.25,0,分散型品类
7844,4,4,65830791,1,0.2500,4,1.0000,0.25,0,分散型品类
7849,4,4,15406576,1,0.2500,4,1.0000,0.25,0,分散型品类
7904,4,4,183517562,1,0.2500,4,1.0000,0.25,0,分散型品类
8002,4,4,213159549,1,0.2500,4,1.0000,0.25,0,分散型品类
8075,4,4,7287333,1,0.2500,4,1.0000,0.25,0,分散型品类
8110,4,4,91962434,1,0.2500,4,1.0000,0.25,0,分散型品类
8121,4,4,37273177,1,0.2500,4,1.0000,0.25,0,分散型品类
8124,4,4,42840152,1,0.2500,4,1.0000,0.25,0,分散型品类
8145,4,4,7327516,1,0.2500,4,1.0000,0.25,0,分散型品类
8285,4,4,24640486,1,0.2500,4,1.0000,0.25,0,分散型品类
8479,4,4,66470843,1,0.2500,4,1.0000,0.25,0,分散型品类
8539,4,4,46996504,1,0.2500,4,1.0000,0.25,0,分散型品类
8546,4,4,145430115,1,0.2500,4,1.0000,0.25,0,分散型品类
8560,4,4,47003978,1,0.2500,4,1.0000,0.25,0,分散型品类
8639,4,4,16325045,1,0.2500,4,1.0000,0.25,0,分散型品类
8658,4,4,74032918,1,0.2500,4,1.0000,0.25,0,分散型品类
8690,4,4,19352223,1,0.2500,4,1.0000,0.25,0,分散型品类
