item_category,item_id,total_purchase_count,core_user_purchase_count,non_core_user_purchase_count,core_user_purchase_rate,core_user_purchase_rate_percent
10629,225054383,1,1,0,1.0,100.0%
10629,372566691,1,1,0,1.0,100.0%
10629,177649568,2,1,1,0.5,50.0%
10629,171736682,1,0,1,0.0,0.0%
10635,49964138,1,1,0,1.0,100.0%
10635,113391427,1,1,0,1.0,100.0%
10635,122181971,1,1,0,1.0,100.0%
10635,168761472,1,1,0,1.0,100.0%
10635,312436692,1,1,0,1.0,100.0%
10637,2018417,1,1,0,1.0,100.0%
10637,58481209,1,1,0,1.0,100.0%
10637,349194867,1,1,0,1.0,100.0%
10637,382772143,1,1,0,1.0,100.0%
10637,228195181,1,0,1,0.0,0.0%
10637,340570598,1,0,1,0.0,0.0%
10638,142154100,1,1,0,1.0,100.0%
10638,34218097,1,0,1,0.0,0.0%
10638,83722508,1,0,1,0.0,0.0%
10638,396741113,1,0,1,0.0,0.0%
10644,310286651,2,2,0,1.0,100.0%
10644,33092310,1,1,0,1.0,100.0%
10644,385042650,1,1,0,1.0,100.0%
10644,395096174,1,1,0,1.0,100.0%
10644,53965844,1,0,1,0.0,0.0%
10649,59320868,1,0,1,0.0,0.0%
10654,236293646,1,1,0,1.0,100.0%
10654,274220902,1,1,0,1.0,100.0%
10659,65479855,4,4,0,1.0,100.0%
10659,160895243,2,2,0,1.0,100.0%
10659,43492971,1,1,0,1.0,100.0%
10659,45828315,1,1,0,1.0,100.0%
10659,57966554,1,1,0,1.0,100.0%
10659,141002152,1,1,0,1.0,100.0%
10659,346312853,1,1,0,1.0,100.0%
10659,398391326,1,1,0,1.0,100.0%
10659,73008805,1,0,1,0.0,0.0%
10659,225223269,1,0,1,0.0,0.0%
10659,352205236,1,0,1,0.0,0.0%
10661,37600341,3,3,0,1.0,100.0%
10661,144896729,3,3,0,1.0,100.0%
10661,145020143,3,3,0,1.0,100.0%
10661,251450671,3,3,0,1.0,100.0%
10661,306212782,3,3,0,1.0,100.0%
10661,342835006,3,3,0,1.0,100.0%
10661,37677939,2,2,0,1.0,100.0%
10661,44071788,2,2,0,1.0,100.0%
10661,53105383,2,2,0,1.0,100.0%
10661,80412467,2,2,0,1.0,100.0%
10661,154654732,2,2,0,1.0,100.0%
10661,186710575,2,2,0,1.0,100.0%
10661,194552760,2,2,0,1.0,100.0%
10661,254223998,2,2,0,1.0,100.0%
10661,279523156,2,2,0,1.0,100.0%
10661,319372176,2,2,0,1.0,100.0%
10661,324764119,2,2,0,1.0,100.0%
10661,360503817,2,2,0,1.0,100.0%
10661,376720474,2,2,0,1.0,100.0%
10661,994708,1,1,0,1.0,100.0%
10661,4100671,1,1,0,1.0,100.0%
10661,15802942,1,1,0,1.0,100.0%
10661,16606980,1,1,0,1.0,100.0%
10661,17177202,1,1,0,1.0,100.0%
10661,18506841,1,1,0,1.0,100.0%
10661,18971067,1,1,0,1.0,100.0%
10661,22739293,1,1,0,1.0,100.0%
10661,27757532,1,1,0,1.0,100.0%
10661,28748568,1,1,0,1.0,100.0%
10661,34543069,1,1,0,1.0,100.0%
10661,38404270,1,1,0,1.0,100.0%
10661,44914478,1,1,0,1.0,100.0%
10661,50445670,1,1,0,1.0,100.0%
10661,52091484,1,1,0,1.0,100.0%
10661,58195526,1,1,0,1.0,100.0%
10661,74645059,1,1,0,1.0,100.0%
10661,76582435,1,1,0,1.0,100.0%
10661,83972297,1,1,0,1.0,100.0%
10661,92167489,1,1,0,1.0,100.0%
10661,102807251,1,1,0,1.0,100.0%
10661,106981359,1,1,0,1.0,100.0%
10661,107498555,1,1,0,1.0,100.0%
10661,108208052,1,1,0,1.0,100.0%
10661,108936507,1,1,0,1.0,100.0%
10661,109257882,1,1,0,1.0,100.0%
10661,109623406,1,1,0,1.0,100.0%
10661,112779213,1,1,0,1.0,100.0%
10661,120339358,1,1,0,1.0,100.0%
10661,126237733,1,1,0,1.0,100.0%
10661,127202864,1,1,0,1.0,100.0%
10661,127918719,1,1,0,1.0,100.0%
10661,133589708,1,1,0,1.0,100.0%
10661,138555212,1,1,0,1.0,100.0%
10661,139669321,1,1,0,1.0,100.0%
10661,150407585,1,1,0,1.0,100.0%
10661,153330186,1,1,0,1.0,100.0%
10661,154208266,1,1,0,1.0,100.0%
10661,156029896,1,1,0,1.0,100.0%
10661,163257114,1,1,0,1.0,100.0%
10661,166556241,1,1,0,1.0,100.0%
10661,169034929,1,1,0,1.0,100.0%
10661,169281332,1,1,0,1.0,100.0%
10661,176659167,1,1,0,1.0,100.0%
10661,177688197,1,1,0,1.0,100.0%
10661,179849624,1,1,0,1.0,100.0%
10661,190200650,1,1,0,1.0,100.0%
10661,196633900,1,1,0,1.0,100.0%
10661,197911627,1,1,0,1.0,100.0%
10661,200401476,1,1,0,1.0,100.0%
10661,201256022,1,1,0,1.0,100.0%
10661,202207404,1,1,0,1.0,100.0%
10661,206114896,1,1,0,1.0,100.0%
10661,208509662,1,1,0,1.0,100.0%
10661,211171587,1,1,0,1.0,100.0%
10661,212867813,1,1,0,1.0,100.0%
10661,215449661,1,1,0,1.0,100.0%
10661,215868164,1,1,0,1.0,100.0%
10661,227245249,1,1,0,1.0,100.0%
10661,231199409,1,1,0,1.0,100.0%
10661,236306972,1,1,0,1.0,100.0%
10661,240526292,1,1,0,1.0,100.0%
10661,242922003,1,1,0,1.0,100.0%
10661,247666051,1,1,0,1.0,100.0%
10661,247928575,1,1,0,1.0,100.0%
10661,251533913,1,1,0,1.0,100.0%
10661,255992883,1,1,0,1.0,100.0%
10661,256909112,1,1,0,1.0,100.0%
10661,260495756,1,1,0,1.0,100.0%
10661,261599168,1,1,0,1.0,100.0%
10661,262096913,1,1,0,1.0,100.0%
10661,262321527,1,1,0,1.0,100.0%
10661,263620968,1,1,0,1.0,100.0%
10661,267228439,1,1,0,1.0,100.0%
10661,286697729,1,1,0,1.0,100.0%
10661,290622173,1,1,0,1.0,100.0%
10661,295724028,1,1,0,1.0,100.0%
10661,300518862,1,1,0,1.0,100.0%
10661,306538063,1,1,0,1.0,100.0%
10661,309026017,1,1,0,1.0,100.0%
10661,309492133,1,1,0,1.0,100.0%
10661,310246844,1,1,0,1.0,100.0%
10661,312129377,1,1,0,1.0,100.0%
10661,313520872,1,1,0,1.0,100.0%
10661,314013515,1,1,0,1.0,100.0%
10661,318080125,1,1,0,1.0,100.0%
10661,318206419,1,1,0,1.0,100.0%
10661,318855972,1,1,0,1.0,100.0%
10661,328360803,1,1,0,1.0,100.0%
10661,331421061,1,1,0,1.0,100.0%
10661,332126618,1,1,0,1.0,100.0%
10661,332311017,1,1,0,1.0,100.0%
10661,333840866,1,1,0,1.0,100.0%
10661,334539146,1,1,0,1.0,100.0%
10661,334886490,1,1,0,1.0,100.0%
10661,335473051,1,1,0,1.0,100.0%
10661,341261979,1,1,0,1.0,100.0%
10661,343874841,1,1,0,1.0,100.0%
10661,355731080,1,1,0,1.0,100.0%
10661,362432504,1,1,0,1.0,100.0%
10661,367867261,1,1,0,1.0,100.0%
10661,367911863,1,1,0,1.0,100.0%
10661,370486870,1,1,0,1.0,100.0%
10661,371587529,1,1,0,1.0,100.0%
10661,374399228,1,1,0,1.0,100.0%
10661,388457559,1,1,0,1.0,100.0%
10661,391827936,1,1,0,1.0,100.0%
10661,393408689,1,1,0,1.0,100.0%
10661,396085924,1,1,0,1.0,100.0%
10661,396782176,1,1,0,1.0,100.0%
10661,220742812,3,1,2,0.3333,33.33%
10661,11796202,5,0,5,0.0,0.0%
10661,15887637,2,0,2,0.0,0.0%
10661,266144508,2,0,2,0.0,0.0%
10661,276166630,2,0,2,0.0,0.0%
10661,329896501,2,0,2,0.0,0.0%
10661,346111293,2,0,2,0.0,0.0%
10661,4172124,1,0,1,0.0,0.0%
10661,6886427,1,0,1,0.0,0.0%
10661,24208661,1,0,1,0.0,0.0%
10661,26583756,1,0,1,0.0,0.0%
10661,28689682,1,0,1,0.0,0.0%
10661,29389322,1,0,1,0.0,0.0%
10661,29420949,1,0,1,0.0,0.0%
10661,30260151,1,0,1,0.0,0.0%
10661,34770714,1,0,1,0.0,0.0%
10661,35350422,1,0,1,0.0,0.0%
10661,39737719,1,0,1,0.0,0.0%
10661,44382649,1,0,1,0.0,0.0%
10661,51405571,1,0,1,0.0,0.0%
10661,62447227,1,0,1,0.0,0.0%
10661,64599870,1,0,1,0.0,0.0%
10661,68732149,1,0,1,0.0,0.0%
10661,69446591,1,0,1,0.0,0.0%
10661,72909366,1,0,1,0.0,0.0%
10661,73968011,1,0,1,0.0,0.0%
10661,84307807,1,0,1,0.0,0.0%
10661,92385825,1,0,1,0.0,0.0%
10661,93434336,1,0,1,0.0,0.0%
10661,98407248,1,0,1,0.0,0.0%
10661,103519206,1,0,1,0.0,0.0%
10661,103676813,1,0,1,0.0,0.0%
10661,103710345,1,0,1,0.0,0.0%
10661,106178204,1,0,1,0.0,0.0%
10661,114056507,1,0,1,0.0,0.0%
10661,120172010,1,0,1,0.0,0.0%
10661,120766001,1,0,1,0.0,0.0%
10661,132028466,1,0,1,0.0,0.0%
10661,133133335,1,0,1,0.0,0.0%
10661,134373655,1,0,1,0.0,0.0%
10661,150590267,1,0,1,0.0,0.0%
10661,152446744,1,0,1,0.0,0.0%
10661,160999470,1,0,1,0.0,0.0%
10661,161931420,1,0,1,0.0,0.0%
10661,164549563,1,0,1,0.0,0.0%
10661,186032784,1,0,1,0.0,0.0%
10661,187254608,1,0,1,0.0,0.0%
10661,188672056,1,0,1,0.0,0.0%
10661,198366746,1,0,1,0.0,0.0%
10661,206424898,1,0,1,0.0,0.0%
10661,206777422,1,0,1,0.0,0.0%
10661,211096922,1,0,1,0.0,0.0%
10661,219625018,1,0,1,0.0,0.0%
10661,224262126,1,0,1,0.0,0.0%
10661,227869633,1,0,1,0.0,0.0%
10661,229864500,1,0,1,0.0,0.0%
10661,230450689,1,0,1,0.0,0.0%
10661,232364579,1,0,1,0.0,0.0%
10661,237081853,1,0,1,0.0,0.0%
10661,241443951,1,0,1,0.0,0.0%
10661,247377739,1,0,1,0.0,0.0%
10661,247999006,1,0,1,0.0,0.0%
10661,249935437,1,0,1,0.0,0.0%
10661,250827855,1,0,1,0.0,0.0%
10661,258081001,1,0,1,0.0,0.0%
10661,264911391,1,0,1,0.0,0.0%
10661,268568824,1,0,1,0.0,0.0%
10661,268734508,1,0,1,0.0,0.0%
10661,269794981,1,0,1,0.0,0.0%
10661,271752488,1,0,1,0.0,0.0%
10661,273277577,1,0,1,0.0,0.0%
10661,276569643,1,0,1,0.0,0.0%
10661,278775498,1,0,1,0.0,0.0%
10661,278944208,1,0,1,0.0,0.0%
10661,281574363,1,0,1,0.0,0.0%
10661,286110146,1,0,1,0.0,0.0%
10661,294057349,1,0,1,0.0,0.0%
10661,301870732,1,0,1,0.0,0.0%
10661,306962938,1,0,1,0.0,0.0%
10661,316415807,1,0,1,0.0,0.0%
10661,330935179,1,0,1,0.0,0.0%
10661,332204408,1,0,1,0.0,0.0%
10661,333184197,1,0,1,0.0,0.0%
10661,338754494,1,0,1,0.0,0.0%
10661,355110603,1,0,1,0.0,0.0%
10661,355669059,1,0,1,0.0,0.0%
10661,357055418,1,0,1,0.0,0.0%
10661,361145139,1,0,1,0.0,0.0%
10661,363140355,1,0,1,0.0,0.0%
10661,366758891,1,0,1,0.0,0.0%
10661,367535885,1,0,1,0.0,0.0%
10661,368318096,1,0,1,0.0,0.0%
10661,369739111,1,0,1,0.0,0.0%
10661,377474919,1,0,1,0.0,0.0%
10661,380417696,1,0,1,0.0,0.0%
10661,381344129,1,0,1,0.0,0.0%
10661,385070691,1,0,1,0.0,0.0%
10661,391269823,1,0,1,0.0,0.0%
10661,395361967,1,0,1,0.0,0.0%
10661,396009118,1,0,1,0.0,0.0%
10661,404090373,1,0,1,0.0,0.0%
10661,404144813,1,0,1,0.0,0.0%
10662,30657417,2,2,0,1.0,100.0%
10662,26011172,1,1,0,1.0,100.0%
10662,29313473,1,1,0,1.0,100.0%
10662,47965165,1,1,0,1.0,100.0%
10662,65542433,1,1,0,1.0,100.0%
10662,107890076,1,1,0,1.0,100.0%
10662,108586338,1,1,0,1.0,100.0%
10662,237453521,1,1,0,1.0,100.0%
10662,246183571,1,1,0,1.0,100.0%
10662,257417026,1,1,0,1.0,100.0%
10662,259578141,1,1,0,1.0,100.0%
10662,311501702,1,1,0,1.0,100.0%
10662,39622653,7,5,2,0.7143,71.43%
10662,14136232,9,5,4,0.5556,55.56%
10662,121509726,2,1,1,0.5,50.0%
10662,213012452,2,1,1,0.5,50.0%
10662,374999864,3,1,2,0.3333,33.33%
10662,9040695,1,0,1,0.0,0.0%
10662,11643916,1,0,1,0.0,0.0%
10662,50036925,1,0,1,0.0,0.0%
10662,124446592,1,0,1,0.0,0.0%
10662,150186308,1,0,1,0.0,0.0%
10662,151154143,1,0,1,0.0,0.0%
10662,167686175,1,0,1,0.0,0.0%
10662,178458191,1,0,1,0.0,0.0%
10662,183794267,1,0,1,0.0,0.0%
10662,184479763,1,0,1,0.0,0.0%
10662,184566309,1,0,1,0.0,0.0%
10662,194658687,1,0,1,0.0,0.0%
10662,234694924,1,0,1,0.0,0.0%
10662,278240908,1,0,1,0.0,0.0%
10662,302446504,1,0,1,0.0,0.0%
10662,310275098,1,0,1,0.0,0.0%
10662,323245813,1,0,1,0.0,0.0%
10662,346373798,1,0,1,0.0,0.0%
10662,356551331,1,0,1,0.0,0.0%
10662,367306830,1,0,1,0.0,0.0%
10662,385528424,1,0,1,0.0,0.0%
10662,391979557,1,0,1,0.0,0.0%
10662,400034164,1,0,1,0.0,0.0%
10668,274056325,1,1,0,1.0,100.0%
10673,219790601,4,4,0,1.0,100.0%
10673,279923936,1,1,0,1.0,100.0%
10673,375067942,1,1,0,1.0,100.0%
10673,59998383,1,0,1,0.0,0.0%
10673,191030697,1,0,1,0.0,0.0%
10673,274975749,1,0,1,0.0,0.0%
10678,20051923,1,1,0,1.0,100.0%
10678,22937354,1,1,0,1.0,100.0%
10678,89127462,1,1,0,1.0,100.0%
10678,137149540,1,1,0,1.0,100.0%
10678,173552589,1,1,0,1.0,100.0%
10678,316820172,1,1,0,1.0,100.0%
10678,342401673,1,1,0,1.0,100.0%
10678,396753387,1,1,0,1.0,100.0%
10678,36676929,1,0,1,0.0,0.0%
10678,42976229,1,0,1,0.0,0.0%
10678,47648797,1,0,1,0.0,0.0%
10678,187981895,1,0,1,0.0,0.0%
10678,214790408,1,0,1,0.0,0.0%
10679,30125978,1,1,0,1.0,100.0%
10679,185428318,1,1,0,1.0,100.0%
10679,253699405,1,1,0,1.0,100.0%
10679,269788353,1,1,0,1.0,100.0%
10679,359763884,1,1,0,1.0,100.0%
10679,98035368,1,0,1,0.0,0.0%
10679,389368106,1,0,1,0.0,0.0%
10680,328578444,1,1,0,1.0,100.0%
10680,105194151,1,0,1,0.0,0.0%
10680,230090818,1,0,1,0.0,0.0%
10682,382699553,1,0,1,0.0,0.0%
10686,293655014,3,3,0,1.0,100.0%
10686,124894327,2,2,0,1.0,100.0%
10686,15540988,1,1,0,1.0,100.0%
10686,31708894,1,1,0,1.0,100.0%
10686,35150055,1,1,0,1.0,100.0%
10686,40457457,1,1,0,1.0,100.0%
10686,67811836,1,1,0,1.0,100.0%
10686,101491163,1,1,0,1.0,100.0%
10686,104011758,1,1,0,1.0,100.0%
10686,157415830,1,1,0,1.0,100.0%
10686,160905514,1,1,0,1.0,100.0%
10686,200194715,1,1,0,1.0,100.0%
10686,219502944,1,1,0,1.0,100.0%
10686,241302968,1,1,0,1.0,100.0%
10686,275908324,1,1,0,1.0,100.0%
10686,282010469,1,1,0,1.0,100.0%
10686,311989890,1,1,0,1.0,100.0%
10686,312886000,1,1,0,1.0,100.0%
10686,323873019,1,1,0,1.0,100.0%
10686,351623445,1,1,0,1.0,100.0%
10686,401057677,1,1,0,1.0,100.0%
10686,380146527,5,4,1,0.8,80.0%
10686,274118197,4,3,1,0.75,75.0%
10686,260343833,3,2,1,0.6667,66.67%
10686,402287612,4,2,2,0.5,50.0%
10686,123139902,2,1,1,0.5,50.0%
10686,149161770,2,1,1,0.5,50.0%
10686,170067063,2,1,1,0.5,50.0%
10686,381279806,2,1,1,0.5,50.0%
10686,402115530,2,1,1,0.5,50.0%
10686,13842553,2,0,2,0.0,0.0%
10686,272584441,2,0,2,0.0,0.0%
10686,338619713,2,0,2,0.0,0.0%
10686,14357493,1,0,1,0.0,0.0%
10686,15220281,1,0,1,0.0,0.0%
10686,40312637,1,0,1,0.0,0.0%
10686,59060294,1,0,1,0.0,0.0%
10686,72672528,1,0,1,0.0,0.0%
10686,74959329,1,0,1,0.0,0.0%
10686,83592553,1,0,1,0.0,0.0%
10686,84065401,1,0,1,0.0,0.0%
10686,84875170,1,0,1,0.0,0.0%
10686,106475763,1,0,1,0.0,0.0%
10686,120714243,1,0,1,0.0,0.0%
10686,127935285,1,0,1,0.0,0.0%
10686,129183061,1,0,1,0.0,0.0%
10686,148745939,1,0,1,0.0,0.0%
10686,195107829,1,0,1,0.0,0.0%
10686,200306602,1,0,1,0.0,0.0%
10686,237747420,1,0,1,0.0,0.0%
10686,246744010,1,0,1,0.0,0.0%
10686,311595363,1,0,1,0.0,0.0%
10686,334549984,1,0,1,0.0,0.0%
10694,111356675,1,1,0,1.0,100.0%
10694,111447282,1,1,0,1.0,100.0%
10694,186753283,1,1,0,1.0,100.0%
10694,189908412,1,1,0,1.0,100.0%
10694,100537943,1,0,1,0.0,0.0%
10699,323232576,1,1,0,1.0,100.0%
10703,214344528,2,2,0,1.0,100.0%
10703,234837941,2,2,0,1.0,100.0%
10703,264747937,2,2,0,1.0,100.0%
10703,402074741,2,2,0,1.0,100.0%
10703,1598389,1,1,0,1.0,100.0%
10703,8421160,1,1,0,1.0,100.0%
10703,13570689,1,1,0,1.0,100.0%
10703,15030285,1,1,0,1.0,100.0%
10703,15342908,1,1,0,1.0,100.0%
10703,21645661,1,1,0,1.0,100.0%
10703,21762647,1,1,0,1.0,100.0%
10703,28795844,1,1,0,1.0,100.0%
10703,36163177,1,1,0,1.0,100.0%
10703,42331249,1,1,0,1.0,100.0%
10703,43325269,1,1,0,1.0,100.0%
10703,43630813,1,1,0,1.0,100.0%
10703,48349333,1,1,0,1.0,100.0%
10703,51293544,1,1,0,1.0,100.0%
10703,52305781,1,1,0,1.0,100.0%
10703,54151963,1,1,0,1.0,100.0%
10703,56429849,1,1,0,1.0,100.0%
10703,64995369,1,1,0,1.0,100.0%
10703,69536805,1,1,0,1.0,100.0%
10703,71992019,1,1,0,1.0,100.0%
10703,77506781,1,1,0,1.0,100.0%
10703,79850347,1,1,0,1.0,100.0%
10703,83509060,1,1,0,1.0,100.0%
10703,84972345,1,1,0,1.0,100.0%
10703,86826081,1,1,0,1.0,100.0%
10703,87996986,1,1,0,1.0,100.0%
10703,88381708,1,1,0,1.0,100.0%
10703,96748187,1,1,0,1.0,100.0%
10703,102814881,1,1,0,1.0,100.0%
10703,107272097,1,1,0,1.0,100.0%
10703,109570498,1,1,0,1.0,100.0%
10703,115864307,1,1,0,1.0,100.0%
10703,117366919,1,1,0,1.0,100.0%
10703,120631364,1,1,0,1.0,100.0%
10703,137296154,1,1,0,1.0,100.0%
10703,138367405,1,1,0,1.0,100.0%
10703,140956161,1,1,0,1.0,100.0%
10703,142057075,1,1,0,1.0,100.0%
10703,153607634,1,1,0,1.0,100.0%
10703,157676981,1,1,0,1.0,100.0%
10703,166867935,1,1,0,1.0,100.0%
10703,172479842,1,1,0,1.0,100.0%
10703,176887681,1,1,0,1.0,100.0%
10703,177542920,1,1,0,1.0,100.0%
10703,177660084,1,1,0,1.0,100.0%
10703,198811363,1,1,0,1.0,100.0%
10703,200106453,1,1,0,1.0,100.0%
10703,202952647,1,1,0,1.0,100.0%
10703,205339233,1,1,0,1.0,100.0%
10703,206279317,1,1,0,1.0,100.0%
10703,212975503,1,1,0,1.0,100.0%
10703,213023812,1,1,0,1.0,100.0%
10703,215954413,1,1,0,1.0,100.0%
10703,220934871,1,1,0,1.0,100.0%
10703,222968346,1,1,0,1.0,100.0%
10703,224260895,1,1,0,1.0,100.0%
10703,226138605,1,1,0,1.0,100.0%
10703,230054064,1,1,0,1.0,100.0%
10703,230273888,1,1,0,1.0,100.0%
10703,235958869,1,1,0,1.0,100.0%
10703,237709940,1,1,0,1.0,100.0%
10703,246702295,1,1,0,1.0,100.0%
10703,256744945,1,1,0,1.0,100.0%
10703,260300216,1,1,0,1.0,100.0%
10703,260709651,1,1,0,1.0,100.0%
10703,262081314,1,1,0,1.0,100.0%
10703,274189851,1,1,0,1.0,100.0%
10703,275948154,1,1,0,1.0,100.0%
10703,305822594,1,1,0,1.0,100.0%
10703,317920614,1,1,0,1.0,100.0%
10703,321056373,1,1,0,1.0,100.0%
10703,325962634,1,1,0,1.0,100.0%
10703,327612620,1,1,0,1.0,100.0%
10703,329690780,1,1,0,1.0,100.0%
10703,334304292,1,1,0,1.0,100.0%
10703,338071257,1,1,0,1.0,100.0%
10703,339073451,1,1,0,1.0,100.0%
10703,341019949,1,1,0,1.0,100.0%
10703,341743846,1,1,0,1.0,100.0%
10703,342323669,1,1,0,1.0,100.0%
10703,342531268,1,1,0,1.0,100.0%
10703,346200972,1,1,0,1.0,100.0%
10703,351237033,1,1,0,1.0,100.0%
10703,361962468,1,1,0,1.0,100.0%
10703,362306201,1,1,0,1.0,100.0%
10703,368864441,1,1,0,1.0,100.0%
10703,374187452,1,1,0,1.0,100.0%
10703,377372076,1,1,0,1.0,100.0%
10703,378556917,1,1,0,1.0,100.0%
10703,379987058,1,1,0,1.0,100.0%
10703,385265255,1,1,0,1.0,100.0%
10703,390577513,1,1,0,1.0,100.0%
10703,400029178,1,1,0,1.0,100.0%
10703,403427811,1,1,0,1.0,100.0%
10703,126527136,4,2,2,0.5,50.0%
10703,67188532,2,1,1,0.5,50.0%
10703,68646142,2,1,1,0.5,50.0%
10703,76780719,2,1,1,0.5,50.0%
10703,107579003,2,1,1,0.5,50.0%
10703,254362914,2,1,1,0.5,50.0%
10703,341617651,5,2,3,0.4,40.0%
10703,267616187,6,2,4,0.3333,33.33%
10703,379200695,4,1,3,0.25,25.0%
10703,215248921,4,0,4,0.0,0.0%
10703,47740613,2,0,2,0.0,0.0%
10703,93133113,2,0,2,0.0,0.0%
10703,157888833,2,0,2,0.0,0.0%
10703,167275784,2,0,2,0.0,0.0%
10703,168538054,2,0,2,0.0,0.0%
10703,181812703,2,0,2,0.0,0.0%
10703,349021170,2,0,2,0.0,0.0%
10703,386898725,2,0,2,0.0,0.0%
10703,389644216,2,0,2,0.0,0.0%
10703,404277849,2,0,2,0.0,0.0%
10703,3265543,1,0,1,0.0,0.0%
10703,11807992,1,0,1,0.0,0.0%
10703,14725572,1,0,1,0.0,0.0%
10703,15521458,1,0,1,0.0,0.0%
10703,20311607,1,0,1,0.0,0.0%
10703,21477463,1,0,1,0.0,0.0%
10703,24298151,1,0,1,0.0,0.0%
10703,31509341,1,0,1,0.0,0.0%
10703,34096913,1,0,1,0.0,0.0%
10703,41390498,1,0,1,0.0,0.0%
10703,42015967,1,0,1,0.0,0.0%
10703,47260153,1,0,1,0.0,0.0%
10703,49334271,1,0,1,0.0,0.0%
10703,53489288,1,0,1,0.0,0.0%
10703,57992317,1,0,1,0.0,0.0%
10703,58315869,1,0,1,0.0,0.0%
10703,59651202,1,0,1,0.0,0.0%
10703,63124921,1,0,1,0.0,0.0%
10703,66899552,1,0,1,0.0,0.0%
10703,67465891,1,0,1,0.0,0.0%
10703,69857810,1,0,1,0.0,0.0%
10703,74796573,1,0,1,0.0,0.0%
10703,78788206,1,0,1,0.0,0.0%
10703,81470127,1,0,1,0.0,0.0%
10703,81886986,1,0,1,0.0,0.0%
10703,84152597,1,0,1,0.0,0.0%
10703,98863217,1,0,1,0.0,0.0%
10703,99315161,1,0,1,0.0,0.0%
10703,112853164,1,0,1,0.0,0.0%
10703,135818688,1,0,1,0.0,0.0%
10703,143986176,1,0,1,0.0,0.0%
10703,147237344,1,0,1,0.0,0.0%
10703,152512723,1,0,1,0.0,0.0%
10703,160425308,1,0,1,0.0,0.0%
10703,160810843,1,0,1,0.0,0.0%
10703,170939562,1,0,1,0.0,0.0%
10703,171726420,1,0,1,0.0,0.0%
10703,173768154,1,0,1,0.0,0.0%
10703,181148070,1,0,1,0.0,0.0%
10703,182103353,1,0,1,0.0,0.0%
10703,192012645,1,0,1,0.0,0.0%
10703,196685447,1,0,1,0.0,0.0%
10703,198399955,1,0,1,0.0,0.0%
10703,203030433,1,0,1,0.0,0.0%
10703,205024376,1,0,1,0.0,0.0%
10703,206924319,1,0,1,0.0,0.0%
10703,207811526,1,0,1,0.0,0.0%
10703,210091633,1,0,1,0.0,0.0%
10703,213373306,1,0,1,0.0,0.0%
10703,220104975,1,0,1,0.0,0.0%
10703,220783635,1,0,1,0.0,0.0%
10703,230819752,1,0,1,0.0,0.0%
10703,231352354,1,0,1,0.0,0.0%
10703,242384180,1,0,1,0.0,0.0%
10703,247297188,1,0,1,0.0,0.0%
10703,252627035,1,0,1,0.0,0.0%
10703,255953800,1,0,1,0.0,0.0%
10703,258707556,1,0,1,0.0,0.0%
10703,261717397,1,0,1,0.0,0.0%
10703,276494819,1,0,1,0.0,0.0%
10703,279614714,1,0,1,0.0,0.0%
10703,281175727,1,0,1,0.0,0.0%
10703,284881623,1,0,1,0.0,0.0%
10703,287417383,1,0,1,0.0,0.0%
10703,288770069,1,0,1,0.0,0.0%
10703,293092390,1,0,1,0.0,0.0%
10703,298294168,1,0,1,0.0,0.0%
10703,298353679,1,0,1,0.0,0.0%
10703,300368587,1,0,1,0.0,0.0%
10703,306958217,1,0,1,0.0,0.0%
10703,307336957,1,0,1,0.0,0.0%
10703,309210104,1,0,1,0.0,0.0%
10703,313591061,1,0,1,0.0,0.0%
10703,322997199,1,0,1,0.0,0.0%
10703,330270738,1,0,1,0.0,0.0%
10703,337003255,1,0,1,0.0,0.0%
10703,337403579,1,0,1,0.0,0.0%
10703,337873435,1,0,1,0.0,0.0%
10703,342774399,1,0,1,0.0,0.0%
10703,348622784,1,0,1,0.0,0.0%
10703,349506038,1,0,1,0.0,0.0%
10703,353167424,1,0,1,0.0,0.0%
10703,353501988,1,0,1,0.0,0.0%
10703,356593987,1,0,1,0.0,0.0%
10703,363747371,1,0,1,0.0,0.0%
10703,377078387,1,0,1,0.0,0.0%
10703,378817805,1,0,1,0.0,0.0%
10703,386925127,1,0,1,0.0,0.0%
10703,388512821,1,0,1,0.0,0.0%
10703,391650283,1,0,1,0.0,0.0%
10703,393504562,1,0,1,0.0,0.0%
10703,400750477,1,0,1,0.0,0.0%
10708,111018952,2,2,0,1.0,100.0%
10708,208035118,1,1,0,1.0,100.0%
10708,4976263,1,0,1,0.0,0.0%
10708,83789087,1,0,1,0.0,0.0%
10708,322957911,1,0,1,0.0,0.0%
10708,389467124,1,0,1,0.0,0.0%
10713,161614942,1,1,0,1.0,100.0%
10713,329288174,1,1,0,1.0,100.0%
10713,378572357,1,0,1,0.0,0.0%
10715,238166239,1,1,0,1.0,100.0%
10715,78382801,1,0,1,0.0,0.0%
10715,146050640,1,0,1,0.0,0.0%
10715,199881741,1,0,1,0.0,0.0%
10716,82267349,3,3,0,1.0,100.0%
10716,336706128,1,1,0,1.0,100.0%
10716,238798713,2,1,1,0.5,50.0%
10716,368977546,7,0,7,0.0,0.0%
10716,318459880,5,0,5,0.0,0.0%
10716,50135708,1,0,1,0.0,0.0%
10722,177188506,2,2,0,1.0,100.0%
10722,15960178,1,1,0,1.0,100.0%
10722,33893066,1,1,0,1.0,100.0%
10722,46702586,1,1,0,1.0,100.0%
10722,85349096,1,1,0,1.0,100.0%
